ID,Topic,Test 3
295,good_facility,"everything_is_good, new, well_furnished, feels_like_home, no_evident_not_everything_is_good, no_evident_not_new, no_evident_not_well_furnished, no_evident_not_feels_like_home"
297,good_facility,"recently_refurbished, very_clean, no_evident_not_recently_refurbished, no_evident_not_very_clean"
300,bad_facility,"swam, have_evident_swam, frosted, have_evident_frosted, cold, have_evident_cold"
301,good_facility,"vibes, no_evident_not_vibes, ambiance, no_evident_not_ambiance"
306,good_facility,"place, no_evident_not_place"
307,good_facility,"modern, nice, no_evident_not_modern, no_evident_not_nice"
308,good_facility,"soo, no_evident_not_soo, nice, no_evident_not_nice, cosy, no_evident_not_cosy"
311,good_facility,"pet_friendly_hotel, no_evident_not_pet_friendly, no_extra_charge_for_our_dogs, no_evident_extra_charge"
312,bad_facility,"tiny_pool_leads_to_safety_issues, have_evident_small_pools_can_still_ensure_safety_with_proper_maintenance, tiny_pool_limits_recreational_activities, have_evident_some_places_offer_recreational_opportunities_even_with_small_pools, tiny_pool_makes_facilities_inadequate_compared_to_others, have_evident_some_facilities_are_adequate_despite_their_size_when_considering_specific_needs, tiny_pool_affects_social_interactions, have_evident_tiny_pools_can_enhance_social_interactions_in_certain_settings_such_as_intimate_gatherings, tiny_pool_restricts_access_to_water_based_activities, have_evident_some_people_enjoy_having_access_to_limited_water_activities_for_personal_or_leisure_purposes, this_format_ensures_each_support_is_paired_with_a_contrary, maintaining_the_required_structure_and_conditions_without_introducing_new_vocabulary_or_adjectives_verbs_beyond_necessity"
312,good_facility,"the_place, no_evident_not_the_place, everything, no_evident_not_everything"
313,good_facility,"renovated, clean, quiet, sufficient_parking_facilities, no_evident_not_renovated, no_evident_not_clean, no_evident_not_quiet, no_evident_not_sufficient_parking_facilities"
314,good_facility,"and_contraries_list, freshly_renovated, no_evident_not_freshly_renovated, good_wifi, no_evident_not_good_wifi"
318,good_facility,"lovely, family_hotel, refurbished, corona_period, no_evident_not_lovely, no_evident_not_family_hotel, no_evident_not_refurbished, no_evident_not_corona_period"
322,good_facility,"clean, spacious, nice, no_evident_not_clean, no_evident_not_spacious, no_evident_not_nice, this_format_adheres_to_all_specified_requirements, ensuring_each_support_is_directly_quoted_from_the_original_text_and_each_contrary_follows_the_correct_structure_without_additional_words_or_opinions"
325,good_facility,"everything_was_good_everything, small_hotel_small_hotel, no_evident_not_nice_small_hotel_no_evident_not_nice, no_evident_not_everything_was_good_no_evident_not_everything, no_evident_not_small_hotel_no_evident_not_small"
335,good_facility,"all, no_evident_not_all, you_need, no_evident_not_you_need"
337,good_facility,"good_hotel, clean, no_evident_not_good_hotel, no_evident_not_clean"
338,good_facility,"brand_new, no_evident_not_brand_new, spotlessly_clean, no_evident_not_spotlessly_clean"
339,good_facility,"best, no_evident_not_best, friendly, no_evident_not_friendly, comfortable, no_evident_not_comfortable"
341,good_facility,"clean_no_evident_not_clean, modern_no_evident_not_modern"
347,good_facility,"family_run, no_evident_not_family_run"
348,bad_facility,"not_much_parking_around_the_property, have_evident_plenty_of_parking_available, it_was_an_apartment_before_being_converted_into_this_hotel, have_evident_as_an_apartment_it_had_better_facilities, inside_is_excellent_compared_to_the_view_from_outside, have_evident_the_inside_isn_t_excellent_or_something_about_the_exterior"
348,good_facility,"inside_is_excellent, no_evident_not_the_inside_is_excellent, compared_to_view_from_outside, no_evident_not_compared_to_view_from_outside"
350,good_facility,"parking, easy, no_evident_not_parking, no_evident_not_easy"
353,bad_facility,"pool_is_tiny, have_evident_pool_is_not_tiny, this_structure_captures_the_essence_of_the_original_text, translating_it_into_an_aba_format_with_a_clear_claim, and_its_contrary"
353,good_facility,"simple, no_evident_not_not_complicated, clear, no_evident_not_not_detailed, contemporary, no_evident_not_not_modern, decoration, no_evident_not_not_design, new, no_evident_not_not_old, each_support_is_paired_with_its_respective_contrary, capturing_the_essence_of_the_original_text_while_adhering_to_the_specified_conditions"
357,good_facility,"comfortable, clean, no_evident_not_comfortable, no_evident_not_clean"
359,good_facility,"nice_atmosphere, no_evident_not_nice_atmosphere"
365,good_facility,"just_renovated_renovated, very_convenient_convenient, no_evident_not_renovated, no_evident_not_convenient"
372,good_facility,"bright, cozy, looks_like, almost, new, hotel, silent, no_evident_not_bright, no_evident_not_cozy, no_evident_not_looks_like, no_evident_not_almost, no_evident_not_new, no_evident_not_hotel, no_evident_not_silent"
373,good_facility,"cozy, no_evident_not_cozy, clean_hotel, no_evident_not_clean_hotel, nice_place, no_evident_not_nice_place"
374,bad_facility,"pool, bigger, have_evident_bigger"
375,good_facility,"situated, well, no_evident_not_situated, no_evident_not_well"
376,good_facility,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable, welcoming, no_evident_not_welcoming"
381,good_facility,"interior, clearly, recently, no_evident_not_interior, no_evident_not_clearly, no_evident_not_recently"
382,good_facility,"received_package, no_evident_not_received_package"
383,good_facility,"clean, no_evident_not_clean, facilities, no_evident_not_facilities"
384,good_facility,"amazing, no_evident_not_amazing, highly_recommended_derived_from_context, no_evident_not_highly_recommended"
386,good_facility,"spotless, clean, no_evident_not_spotless, no_evident_not_clean"
388,good_facility,"and_contraries_list, new_fittings, no_evident_not_new_fittings, new_furniture, no_evident_not_new_furniture"
389,good_facility,"affordable, clean, no_evident_not_affordable, no_evident_not_clean"
391,good_facility,"recently, no_evident_not_recently, renovated, no_evident_not_renovated"
395,good_facility,"amazing_place, no_evident_not_amazing_place, be_honest, no_evident_not_be_honest"
396,bad_facility,"lobby, common_areas, elevator, night_lights, have_evident_lobby, have_evident_common_areas, have_evident_elevator, have_evident_night_lights"
405,good_facility,"delicious_food, 5_facilities, no_evident_not_delicious_food, no_evident_not_5_facilities"
406,good_facility,"new_hotel, no_evident_not_new_hotel, no_evident_not_modern_amenities, no_evident_not_convenient_location"
408,good_facility,"wonderful_place, no_evident_not_wonderful_place, run_by_wonderful_people, no_evident_not_run_by_wonderful_people"
409,good_facility,"good, no_evident_not_good, this_response_adheres_to_the_specified_conditions, using_short_words_and_including_a_contrary_statement_as_required"
410,good_facility,"the_front_of_the_hotel_is_nice, no_evident_not_the_front_of_the_hotel_is_nice, the_front_of_the_hotel_is_a_nice_place, no_evident_not_the_front_of_the_hotel_is_a_nice_place"
412,bad_facility,"taller_people_be_careful, have_evident_taller_people_not_to_be_careful, being_190_i_head_bumped, have_evident_being_190_i_head_bumped_not_happen"
415,good_facility,"clean, no_evident_not_clean"
416,good_facility,"quiet_place, no_evident_not_quiet_place, pet_friendly, no_evident_not_pet_friendly"
421,good_facility,"very_clean, made_for_a_comfortable_stay_split_into, comfortable, stay, no_evident_not_very_clean, no_evident_not_made_for_a_comfortable_stay_split_into, no_evident_not_comfortable, no_evident_not_stay, this_approach_ensures_each_component_of_the_original_text_is_treated_as_a_separate_support, with_corresponding_contraries_added_to_each"
422,good_facility,"new, completely_renovated, spotless_clean, no_evident_not_new, no_evident_not_completely_renovated, no_evident_not_spotless_clean"
425,bad_facility,"steep_support_have_evident_ramp, ramps_support_have_evident_ramp, hazardous_support_have_evident_ramp, unfortunate_support_have_evident_ramp, problematic_support_have_evident_ramp"
425,good_facility,"airy, no_evident_not_airy, light, no_evident_not_light"
429,bad_facility,"limited, very, have_evident_limited_parking_space, have_evident_very_little_parking"
432,bad_facility,"street, have_evident_street, parking, have_evident_parking"
433,bad_facility,"no_designated_parking, have_evident_designated_parking, parking_anywhere, have_evident_parking_only_where_you_find"
441,bad_facility,"each_support_is_followed_by_its_contrary, using_the_exact_words_from_the_original_text_and_adhering_to_the_specified_format"
442,bad_facility,"new, not_open, not_ready, have_evident_new, have_evident_not_open, have_evident_not_ready"
443,bad_facility,"no_bar, have_evident_no_bar, no_restaurant, have_evident_no_restaurant, no_pool, have_evident_no_pool"
445,good_facility,"nice, no_evident_not_nice, clean, no_evident_not_clean, little, no_evident_not_little, hotel, no_evident_not_hotel"
451,bad_facility,"cold, have_evident_coldness, lacks_warmth, have_evident_lack_of_warmth, minimalistic, have_evident_minimality"
451,good_facility,"no_evident_not_neatness_in_the_hotel_facility, no_evident_not_modernity_in_the_hotel_facility, this_format_adheres_to_all_specified_conditions, ensuring_clarity_and_logical_structure_without_any_unnecessary_elements_or_assumptions"
452,good_facility,"spotless, clean, measures, no_evident_not_spotless, no_evident_not_clean, no_evident_not_measures"
455,bad_facility,"the_hotel_installation_is_badly_maintained, it_s_in_front_of_a_pension, the_lift_broke, the_pictures_are_accurate_for_the_hotel_installation_and_pool, have_evident_bad_maintenance, have_evident_located_in_front_of_a_pension, have_evident_working_lift, have_evident_accurate_pictures"
458,bad_facility,"facilities, limited, have_evident_facilities, have_evident_limited"
468,bad_facility,"swimming_pool_lacks_cleanliness, have_evident_swimming_pool_has_high_cleanliness, this_response_adheres_to_all_specified_conditions_it_uses_exact_vocabulary_from_the_original_text, ensures_each_support_has_a_contrary_starting_with_have_evident, and_maintains_clarity_without_additional_opinions_or_assumptions"
472,good_facility,"friendly_atmosphere, family_business, feeling_at_home, comfortable_hotel, no_evident_not_friendly_atmosphere, no_evident_not_family_business, no_evident_not_feeling_at_home, no_evident_not_comfortable_hotel"
474,bad_facility,"you_re_lucky, have_evident_you_re_lucky, may_have, have_evident_may_have, the_only_one_parking_in_the_side, have_evident_the_only_one_parking_in_the_side"
479,good_facility,"friendly, no_evident_not_friendly, clean, no_evident_not_clean, hotel, no_evident_not_hotel"
481,good_facility,"clean, no_evident_not_clean, in_cypri, no_evident_not_in_cypri"
482,good_facility,"pleasant, no_evident_not_pleasant"
485,good_facility,"wonderful, no_evident_not_wonderful, hotel, no_evident_not_hotel, staff, no_evident_not_staff, all_as_in_the_photo, no_evident_not_all_as_in_the_photo, this_format_ensures_each_component_is_addressed_with_its_respective_support_and_contrary, adhering_to_the_requirements_of_using_exact_vocabulary_and_avoiding_unnecessary_elements"
489,good_facility,"free_parking, available, no_evident_not_free_parking, no_evident_not_available"
494,good_facility,"very, no_evident_not_very, clean, no_evident_not_clean, this_format_adheres_to_all_specified_conditions, ensuring_clarity_and_correctness"
497,good_facility,"hotel_hotel, no_evident_not_hotel_no_evident_not_hotel"
500,bad_facility,"it_is_difficult_to_access_the_facility_by_foot_due_to_poor_parking_facilities, have_evident_it_is_difficult_to_park_when_using_a_car_because_there_is_an_open_air_car_park_very_close, it_is_challenging_to_find_a_spot_for_a_car_at_the_facility, have_evident_it_is_easy_to_access_the_facility_by_walking_because_of_good_pedestrian_facilities"
500,good_facility,"accommodation_is_good, no_evident_not_accommodation_is_good, car_park_is_open_air_and_close, no_evident_not_car_park_is_open_air_and_close"
501,good_facility,"the_hotel_is_very_clean, no_evident_not_very_clean, this_response_adheres_to_all_specified_conditions, ensuring_clarity_and_precision_in_each_argument_without_introducing_any_assumptions_or_additional_claims_beyond_the_original_statement"
502,good_facility,"clean_hotel, no_evident_not_clean_hotel, good_hotel, no_evident_not_good_hotel"
504,good_facility,"everything, perfect, boutique_hotel, no_evident_not_everything, no_evident_not_perfect, no_evident_not_boutique_hotel"
507,good_facility,"very_modern, modernly_furnished, no_evident_not_very_modern, no_evident_not_modernly_furnished"
509,good_facility,"nice, no_evident_not_nice"
511,good_facility,"no_evident_not_new, no_evident_not_clean"
513,good_facility,"clean, no_evident_not_clean, everything_was_exactly_as_expected, no_evident_not_everything_was_exactly_as_expected"
515,good_facility,"very_clean, no_evident_not_very_clean, new_hotel, no_evident_not_new_hotel"
517,good_facility,"hotel, quality, no_evident_not_hotel, no_evident_not_quality"
527,good_facility,"excellent, good, nice, no_evident_not_excellent, no_evident_not_good, no_evident_not_nice"
528,good_facility,"clean, no_evident_not_clean, fresh, no_evident_not_fresh"
530,good_facility,"very_nice, no_evident_not_very_nice, and_clean, no_evident_not_and_clean"
532,good_facility,"free, no_evident_not_free, parking, no_evident_not_parking"
535,good_facility,"small, modern, no_evident_not_small, no_evident_not_modern"
536,good_facility,"cozy_support_cozy_contrary_no_evident_not_cozy, warm_support_warm_contrary_no_evident_not_warm, friendly_staff_support_friendly_staff_contrary_no_evident_not_friendly_staff"
537,good_facility,"cozy_no_evident_not_cozy, very_cozy_no_evident_not_very_cozy, this_structure_follows_the_conditions_provided, ensuring_each_support_is_a_short_word_without_unnecessary_adjectives_or_adverbs, and_each_contrary_starts_with_no_evident_not_followed_by_the_same_word_used_in_the_support"
543,bad_facility,"little_parking, have_evident_space, nearby, have_evident_far_away, arriving, have_evident_not_arriving"
546,good_facility,"next_to, no_evident_not_next_to"
549,good_facility,"pet_friendly, no_evident_not_pet_friendly, clean, no_evident_not_clean"
551,good_facility,"freshened_up, no_evident_not_not_freshened_up, recently, no_evident_not_not_recently"
556,bad_facility,"no_pool_have_evident_no_pool, no_swimming_have_evident_no_swimming, no_aquatics_have_evident_no_aquatics"
569,good_facility,"renovated, modern_amenities, needs_more_space, no_evident_not_renovated, no_evident_not_modern_amenities, no_evident_not_needs_more_space"
571,good_facility,"clean_no_evident_not_clean, comfortable_no_evident_not_comfortable"
572,bad_facility,"the_elevator_needs_more_cleaning, have_evident_cleaning_needed, maybe_a_complete_renovation_would_be_better, have_evident_need_for_renovation"
574,good_facility,"amazing, no_evident_not_amazing"
581,bad_facility,"is_difficult, lack_of_space, have_evident_is_difficult, have_evident_lack_of_space"
586,good_facility,"new, clean, no_evident_not_new, no_evident_not_clean"
590,good_facility,"the_hotel_is_lovely, the_hotel_is_quiet, the_hotel_is_cozy, no_evident_not_lovely, no_evident_not_quiet, no_evident_not_cozy"
594,good_facility,"newly_refurbished, no_evident_not_newly_refurbished, clean, no_evident_not_clean, tidy, no_evident_not_tidy, cozy_courtyard, no_evident_not_cozy_courtyard, parking, no_evident_not_parking"
603,good_facility,"accommodation_is_clean, terrace_in_the_evening_is_pleasant, no_evident_not_very_clean_accommodation, no_evident_not_very_pleasant_terrace_in_the_evening"
610,good_facility,"quiet_hotel, restaurant_in_the_enclosure, very_good, no_evident_not_quiet_hotel, no_evident_not_restaurant_in_the_enclosure, no_evident_not_very_good"
615,good_facility,"very_nice_staff, no_evident_not_very_nice_staff, restaurant, no_evident_not_restaurant, hotel, no_evident_not_hotel"
617,good_facility,"neat, small, no_evident_not_neat, no_evident_not_small"
619,good_facility,"checked_in, no_evident_not_checked_in, stayed, no_evident_not_stayed, enjoyed, no_evident_not_enjoyed"
620,good_facility,"hotel, no_evident_not_hotel, near_airport, no_evident_not_near_airport"
627,good_facility,"a_stunning_hotel, no_evident_not_a_stunning_hotel, aesthetic_place, no_evident_not_an_aesthetic_place, clean_place, no_evident_not_a_clean_place, innovative_service, no_evident_not_an_innovative_service, interesting_service, no_evident_not_an_interesting_service, easily_requestable_service, no_evident_not_an_easily_requestable_service, request_at_the_push_of_a_button, no_evident_not_a_request_at_the_push_of_a_button"
628,good_facility,"plenty, no_evident_not_plenty"
635,good_facility,"excellent, no_evident_not_excellent, nice, no_evident_not_nice, good, no_evident_not_good"
636,good_facility,"renovated_no_evident_not_renovated, brilliant_no_evident_not_brilliant, family_hotel_no_evident_not_family_hotel, very_friendly_no_evident_not_very_friendly"
643,good_facility,"welcoming, no_evident_not_welcoming, clean, no_evident_not_clean, safe, no_evident_not_safe, providing_both_positive_statements_supports_and_their_corresponding_negative_counterparts_contraries"
646,good_facility,"clean, comfortable, car, place_to_park, no_evident_not_clean, no_evident_not_comfortable, no_evident_not_car, no_evident_not_place_to_park"
648,bad_facility,"reception_needs_improvement, very_old_furniture, have_evident_reception_needs_improvement, have_evident_very_old_furniture"
649,good_facility,"new, no_evident_not_new, hotel, no_evident_not_hotel"
650,good_facility,"cozy, no_evident_not_cozy, hotel, no_evident_not_hotel"
652,good_facility,"perfect, no_evident_not_perfect"
653,good_facility,"excellent, no_evident_not_excellent"
654,good_facility,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable, soft_bed, no_evident_not_soft_bed, wonderful_cappuccino, no_evident_not_wonderful_cappuccino, soft_sofas, no_evident_not_soft_sofas, this_format_ensures_each_positive_statement_is_paired_with_its_corresponding_contrary, maintaining_clarity_and_adherence_to_the_given_conditions"
656,good_facility,"lobby, room, very_clean, no_evident_not_lobby, no_evident_not_room, no_evident_not_very_clean"
658,good_facility,"good, no_evident_not_good, homely, no_evident_not_homely"
662,good_facility,"accommodation_is_nice, no_evident_not_nice, parking_is_available_in_the_hotel_area, no_evident_not_parking_in_the_hotel_area, accommodation_is_beautiful, no_evident_not_beautiful, this_format_ensures_each_support_is_followed_by_its_corresponding_contrary, maintaining_clarity_and_adherence_to_the_specified_conditions"
669,good_facility,"transfer_from_airport, transfer_to_airport, no_evident_not_transfer_from_airport, no_evident_not_transfer_to_airport"
671,bad_facility,"pool_was_closed, have_evident_pool_was_not_closed"
671,good_facility,"pleasantly_surprised, no_evident_not_not_pleasantly_surprised, appears_to_have_been_renovated, no_evident_not_not_renovated"
673,good_facility,"free_parking, no_evident_not_free_parking, in_front_of_hotel, no_evident_not_in_front_of_hotel, along_the_street, no_evident_not_along_the_street"
675,good_facility,"kept, no_evident_not_kept, clean, no_evident_not_clean, friendly, no_evident_not_friendly, helpful, no_evident_not_helpful, safe, no_evident_not_safe, central, no_evident_not_central, multiple, no_evident_not_multiple, amenities, no_evident_not_amenities"
678,good_facility,"good, no_evident_not_good"
680,good_facility,"clean, no_evident_not_clean, establishment, no_evident_not_establishment"
681,good_facility,"cozy, no_evident_not_cozy, stylish, no_evident_not_stylish"
683,good_facility,"clean, no_evident_not_clean, modern, no_evident_not_modern"
688,good_facility,"great, no_evident_not_great, clean, no_evident_not_clean, modern, no_evident_not_modern, central_location, no_evident_not_central_location, friendly_staff, no_evident_not_friendly_staff, good_service, no_evident_not_good_service, safe_area, no_evident_not_safe_area, reasonable_price, no_evident_not_reasonable_price"
691,good_facility,"plenty_of_parking, plently, no_evident_not_plently, parking, no_evident_not_parking, this_format_adheres_to_all_specified_requirements, ensuring_clarity_and_consistency_in_the_presentation_of_supports_and_their_corresponding_contraries"
693,good_facility,"pleasant, no_evident_not_pleasant, not_in_photo, no_evident_not_in_photo, has_swimming_pool, no_evident_not_has_swimming_pool"
