ID,Topic,Output
125,good_room,"clean_room, comfy_room, no_evident_not_clean_room, no_evident_not_comfy_room"
126,good_room,"nice_bathroom, well_equipped_room, nice_smell_room, no_evident_not_nice_bathroom, no_evident_not_well_equipped_room, no_evident_not_nice_smell_room"
127,good_room,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
128,good_room,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
129,good_room,"good_size_room, good_size_bathroom, clean_room, comfortable_bed, no_evident_good_size_room, no_evident_good_size_bathroom, no_evident_clean_room, no_evident_comfortable_bed"
131,good_room,"clean_room, no_evident_not_clean_room"
132,good_room,"comfortable_bed, no_evident_not_comfortable_bed"
133,good_room,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
134,good_room,"lovely_veranda, clean_veranda, no_evident_not_lovely_veranda, no_evident_not_clean_veranda"
137,good_room,"clean_room, comfortable_bed_room, no_evident_not_clean_room, no_evident_not_comfortable_bed_room"
137,bad_room,"bad_smell_bathroom, have_evident_bad_smell_bathroom"
138,good_room,"clean_room, no_evident_not_clean_room"
140,good_room,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
144,good_room,"clean_room, no_evident_not_clean_room"
145,good_room,"clean_room, new_room, cozy_room, spacious_shower_room, comfy_bed_room, no_evident_not_clean_room, no_evident_not_new_room, no_evident_not_cozy_room, no_evident_not_spacious_shower_room, no_evident_not_comfy_bed_room"
146,good_room,"good_room, clean_room, smart_room, comfortable_room, no_evident_not_good_room, no_evident_not_clean_room, no_evident_not_smart_room, no_evident_not_comfortable_room"
148,good_room,"comfortable_bed, no_evident_not_comfortable_bed"
149,good_room,"clean_room, modern_room, comfortable_room, no_evident_not_clean_room, no_evident_not_modern_room, no_evident_not_comfortable_room"
152,good_room,"clean_room, no_evident_not_clean_room"
153,good_room,"beautiful_room, comfortable_night, air_conditioned_room, clean_room, no_evident_beautiful_room, no_evident_comfortable_night, no_evident_air_conditioned_room, no_evident_clean_room"
154,bad_room,"more_tv_channels, like_RT_Russia_Today, have_evident_more_tv_channels, have_evident_like_RT_Russia_Today"
155,good_room,"nice_shower, comfortable_bed, no_evident_nice_shower, no_evident_comfortable_bed"
156,good_room,"comfy_room, air_conditioned_room, clean_room, no_evident_not_comfy_room, no_evident_not_air_conditioned_room, no_evident_not_clean_room"
157,good_room,"modern_room, clean_room, no_evident_not_modern_room, no_evident_not_clean_room"
159,good_room,"clean_room, no_evident_not_clean_room"
161,good_room,"clean_room, no_evident_not_clean_room"
165,good_room,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
166,good_room,"clean_room, warm_room, no_evident_not_clean_room, no_evident_not_warm_room"
167,good_room,"clean_room, no_evident_not_clean_room"
168,good_room,"clean_room, no_evident_not_clean_room"
171,good_room,"electronic_system_for_requests, easy_to_use_system, reliable_system, no_evident_not_electronic_system_for_requests, no_evident_not_easy_to_use_system, no_evident_not_reliable_system"
173,good_room,"clean_room, comfy_bedroom, nice_smell_room, no_evident_not_clean_room, no_evident_not_comfy_bedroom, no_evident_not_nice_smell_room"
176,good_room,"spacious_room, clean_room, no_evident_not_spacious_room, no_evident_not_clean_room"
178,good_room,"comfortable_room, no_evident_not_comfortable_room"
179,good_room,"clean_room, no_evident_not_clean_room"
179,bad_room,"good_tv_channel_selection, better_evening, have_evident_good_tv_channel_selection, have_evident_better_evening"
180,good_room,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
180,bad_room,"bit_loud_AC, loud_next_hotel, have_evident_bit_loud_AC, have_evident_loud_next_hotel"
181,good_room,"big_room, clean_room, no_evident_not_big_room, no_evident_not_clean_room"
189,good_room,"clean_room, spacious_room, well_decorated_room, no_evident_not_clean_room, no_evident_not_spacious_room, no_evident_not_well_decorated_room"
190,bad_room,"small_room, no_balcony, have_evident_small_room, have_evident_no_balcony"
191,good_room,"clean_room, no_evident_not_clean_room"
192,good_room,"clean_room, no_evident_not_clean_room"
193,good_room,"clean_room, spacious_room, no_evident_not_clean_room, no_evident_not_spacious_room"
194,good_room,"good_ac, no_evident_not_good_ac"
195,good_room,"clean_room, spacious_room, friendly_room, new_room, modern_room, no_evident_not_clean_room, no_evident_not_spacious_room, no_evident_not_friendly_room, no_evident_not_new_room, no_evident_not_modern_room"
196,bad_room,"hard Mattresses, have_evident_hard Mattresses"
198,good_room,"clean_room, well_organized_room, no_evident_not_clean_room, no_evident_not_well_organized_room"
199,good_room,"clean_room, nice_view_room, no_evident_not_clean_room, no_evident_not_nice_view_room"
200,good_room,"clean_room, new_room, no_evident_not_clean_room, no_evident_not_new_room"
202,good_room,"clean_room, no_evident_not_clean_room"
203,good_room,"clean_room, functioning_ac_room, no_evident_not_clean_room, no_evident_not_functioning_ac_room"
208,bad_room,"hair_on_floor, should_be_better_cleaner, have_evident_hair_on_floor, have_evident_should_be_better_cleaner"
209,good_room,"nice_room, spacious_room, comfortable_room, no_evident_not_nice_room, no_evident_not_spacious_room, no_evident_not_comfortable_room"
209,bad_room,"bit_noisy, hear_everything, have_evident_bit_noisy, have_evident_hear_everything"
210,good_room,"clean_room, comfortable_room, friendly_room, no_evident_not_clean_room, no_evident_not_comfortable_room, no_evident_not_friendly_room"
213,bad_room,"bad_smell_bathroom, have_evident_bad_smell_bathroom"
215,good_room,"clean_room, simple_room, no_evident_not_clean_room, no_evident_not_simple_room"
216,good_room,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
218,good_room,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
219,good_room,"clean_room, comfy_beds, nice_showers, no_evident_not_clean_room, no_evident_not_comfy_beds, no_evident_not_nice_showers, no_evident_not_freshly_renovated"
220,good_room,"airy_room, fast_wifi, no_evident_airy_room, no_evident_fast_wifi"
220,bad_room,"limited_choice_tv, english_news_channel, have_evident_limited_choice_tv, have_evident_english_news_channel"
221,good_room,"clean_room, adequate_size_room, nice_balcony_room, no_evident_not_clean_room, no_evident_not_adequate_size_room, no_evident_not_nice_balcony_room"
221,bad_room,"mini_fridge_off, no_cooling_bottles, have_evident_mini_fridge_on, have_evident_cooling_bottles"
222,good_room,"nice_room, no_evident_not_nice_room"
224,good_room,"comfortable_bed, quiet_room, good_mattress, no_evident_comfortable_bed, no_evident_quiet_room, no_evident_good_mattress"
226,good_room,"clean_room, modern_aircon_room, quiet_aircon_room, excellent_room_service, plenty_of_electricity_outlets_in_room, double_bed_was_comfortable, no_evident_not_clean_room, no_evident_not_modern_aircon_room, no_evident_not_quiet_aircon_room, no_evident_not_excellent_room_service, no_evident_not_plenty_of_electricity_outlets_in_room, no_evident_not_double_bed_was_comfortable"
226,bad_room,"not_much_extra_hotel, not_much_extra_room, warm_fridge_turned_off, fridge_empty, no_local_shop_nearby, small_bottle_water, poor_feeling, would_pay_more_for_water, 2_euro_more_per_day, 2_bottles_initially, refilled_daily_with_room_service, couple_cents_more_for_tea, bathroom_floor_wet_showering, half_glass_wall_shower, bed_frame_sharp_corners, easy_to_get_hurt, apply_baby_safety_corners, have_evident_not_much_extra_hotel, have_evident_not_much_extra_room, have_evident_warm_fridge_turned_off, have_evident_fridge_empty, have_evident_no_local_shop_nearby, have_evident_small_bottle_water, have_evident_poor_feeling, have_evident_would_pay_more_for_water, have_evident_2_euro_more_per_day, have_evident_2_bottles_initially, have_evident_refilled_daily_with_room_service, have_evident_couple_cents_more_for_tea, have_evident_bathroom_floor_wet_showering, have_evident_half_glass_wall_shower, have_evident_bed_frame_sharp_corners, have_evident_easy_to_get_hurt, have_evident_apply_baby_safety_corners"
227,good_room,"family_room, no_evident_not_family_room"
228,good_room,"big_balcony_room, no_evident_not_big_balcony_room"
230,good_room,"clean_room, no_evident_not_clean_room"
231,good_room,"clean_room, no_evident_not_clean_room"
232,good_room,"clean_room, nice_room, no_evident_not_clean_room, no_evident_not_nice_room"
233,good_room,"spacious_room, fresh_room, clean_room, no_evident_not_spacious_room, no_evident_not_fresh_room, no_evident_not_clean_room"
235,good_room,"clean_room, no_evident_not_clean_room"
236,good_room,"small_room, comfortable_room, not_small_room, not_comfortable_room, good_size_bathroom, well_appointed_bathroom, no_evident_not_good_size_bathroom, no_evident_not_well_appointed_bathroom"
237,good_room,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
238,bad_room,"stinky_bathroom, small_room, have_evident_stinky_bathroom, have_evident_small_room"
239,good_room,"light_room, airy_room, clean_room, no_evident_not_light_room, no_evident_not_airy_room, no_evident_not_clean_room"
240,good_room,"warm_welcome, comfortable_stay, very_clean, no_evident_warm_welcome, no_evident_comfortable_stay, no_evident_very_clean"
241,good_room,"spacious_room, minifridge_in_room, large_bathroom, clean_bed, comfy_bed, lovely_balcony, no_evident_not_spacious_room, no_evident_not_minifridge_in_room, no_evident_not_large_bathroom, no_evident_not_clean_bed, no_evident_not_comfy_bed, no_evident_not_lovely_balcony"
241,bad_room,"random_unlabeled_shampoo_dispenser, attached_to_shower_wall, not_body_or_hair_shampoo, not_nice_at_all, have_evident_random_unlabeled_shampoo_dispenser, have_evident_attached_to_shower_wall, have_evident_not_body_or_hair_shampoo, have_evident_not_nice_at_all"
242,good_room,"clean_room, comfortable_room, pleasant_room, no_evident_not_clean_room, no_evident_not_comfortable_room, no_evident_not_pleasant_room"
245,good_room,"clean_room, good_room_service, no_evident_not_clean_room, no_evident_not_good_room_service"
246,good_room,"nice_size_room, clean_room, modern_room, no_evident_nice_size_room, no_evident_clean_room, no_evident_modern_room, family_room_perfect, double_room_perfect, no_evident_family_room_perfect, no_evident_double_room_perfect"
247,good_room,"clean_room, no_evident_not_clean_room"
248,good_room,"comfortable_bed, no_evident_not_comfortable_bed"
248,bad_room,"lack_decent_tv_channels, few_channels, mostly_greek_russian_channels, limited_english_channels, have_evident_lack_decent_tv_channels, have_evident_few_channels, have_evident_mostly_greek_russian_channels, have_evident LIMITED_english_channels"
250,good_room,"modern_room, comfortable_room, nice_lobby, good_restaurant, no_evident_not_modern_room, no_evident_not_comfortable_room, no_evident_not_nice_lobby, no_evident_not_good_restaurant"
252,good_room,"clean_room, brand_new_room, no_evident_not_clean_room, no_evident_not_brand_new_room"
253,good_room,"clean_room, quiet_room, no_evident_not_clean_room, no_evident_not_quiet_room"
254,good_room,"spotless_room, great_shower, accurate_pictures, no_evident_not_spotless_room, no_evident_not_great_shower, no_evident_not_accurate_pictures"
255,good_room,"spacious_room, new_room, no_evident_not_spacious_room, no_evident_not_new_room"
256,good_room,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
259,bad_room,"bathroom_floor_wet_shower, towel_slippery, need_two_towels, have_evident_bathroom_floor_wet_shower, have_evident_towel_slippery, have_evident_need_two_towels"
260,good_room,"comfortable_beds, not_comfortable_beds, no_evident_not_comfortable_beds"
261,good_room,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
262,good_room,"clean_bed, comfortable_bed, no_evident_not_clean_bed, no_evident_not_comfortable_bed"
263,good_room,"big_room, comfy_beds, outdoor_space, no_evident_not_big_room, no_evident_not_comfy_beds, no_evident_not_outdoor_space"
264,good_room,"clean_beds, comfortable_beds, no_evident_not_clean_beds, no_evident_not_comfortable_beds"
265,good_room,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
266,good_room,"clean_room, no_evident_not_clean_room"
268,good_room,"modern_room, comfortable_room, modern_bathroom, comfortable_bathroom, no_evident_not_modern_room, no_evident_not_comfortable_room, no_evident_not_modern_bathroom, no_evident_not_comfortable_bathroom"
269,good_room,"clean_room, no_evident_not_clean_room"
270,good_room,"clean_room, no_evident_not_clean_room"
275,good_room,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
276,bad_room,"locks_windows_not_secure, have_evident_locks_windows_not_secure"
277,bad_room,"want_shampoo_body_soap_conditioner, 3_in_1_dispenser, really, have_evident_want_shampoo_body_soap_conditioner, have_evident_3_in_1_dispenser"
279,good_room,"wonderful_bed_linens, not_too_hard_mattress, not_too_soft_mattress, no_evident_wonderful_bed_linens, no_evident_not_too_hard_mattress, no_evident_not_too_soft_mattress"
280,good_room,"smart_room, modern_room, well_equipped_room, no_evident_not_smart_room, no_evident_not_modern_room, no_evident_not_well_equipped_room, family_feel_room, very_friendly_room, family_suite_room, no_evident_not_family_feel_room, no_evident_not_very_friendly_room, no_evident_not_family_suite_room"
283,good_room,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
284,good_room,"provided_everything_needed_room, had_bottle_water_room, no_evident_not_provided_everything_needed_room, no_evident_not_had_bottle_water_room"
284,bad_room,"bad_view_rooms, have_evident_good_view_rooms"
285,bad_room,"too_long_hot_water_reach, have_evident_too_long_hot_water_reach"
287,good_room,"clean_room, good_bed, good_linen, no_evident_not_clean_room, no_evident_not_good_bed, no_evident_not_good_linen"
287,bad_room,"smell_from_bathroom, water_smell, have_evident_smell_from_bathroom, have_evident_water_smell"
289,bad_room,"poor_noise_insulation, typical_in_area, have_evident_poor_noise_insulation, have_evident_typical_in_area"
290,good_room,"good_value_room, free_upgrade_room, nice_balcony_view_room, no_evident_good_value_room, no_evident_free_upgrade_room, no_evident_nice_balcony_view_room"
291,good_room,"clean_room, warm_room, no_evident_not_clean_room, no_evident_not_warm_room"
292,bad_room,"not_work_smart_tv, have_evident_not_work_smart_tv"
294,good_room,"clean_room, no_evident_not_clean_room"
295,good_room,"new_room, well_furnished_room, comfortable_room, daily_cleaned_room, strong_wifi_room, no_evident_new_room, no_evident_well_furnished_room, no_evident_comfortable_room, no_evident_daily_cleaned_room, no_evident_strong_wifi_room"
296,bad_room,"tv_channels_to_fix, have_evident_tv_channels_to_fix"
297,good_room,"refurbished_room, clean_room, no_evident_not_refurbished_room, no_evident_not_clean_room"
298,good_room,"spacious_room, clean_room, comfortable_bed, no_evident_not_spacious_room, no_evident_not_clean_room, no_evident_not_comfortable_bed"
299,good_room,"pictures_match_room, newly_renovated_room, fully_functional_room, comfortable_room, clean_room, no_evident_pictures_match_room, no_evidient_newly_renovated_room, no_evident_fully_functional_room, no_evident_comfortable_room, no_evident_clean_room"
300,good_room,"clean_room, spacious_room, rich_mini_bar, well_priced_mini_bar, no_evident_not_clean_room, no_evident_not_spacious_room, no_evident_not_rich_mini_bar, no_evident_not_well_priced_mini_bar"
302,good_room,"clean_room, no_evident_not_clean_room"
304,good_room,"clean_room, clean_bed_sheets, clean_toilet, comfortable_bed, no_evident_not_clean_room, no_evident_not_clean_bed_sheets, no_evident_not_clean_toilet, no_evident_not_comfortable_bed"
310,good_room,"clean_room, no_evident_not_clean_room"
311,good_room,"clean_room, newly_decorated_room, no_evident_not_clean_room, no_evident_not_newly_decorated_room"
312,bad_room,"smell_bad_bathroom, bad_plumbing_smell, have_evident_smell_bad_bathroom, have_evident_bad_plumbing_smell"
315,good_room,"clean_room, no_evident_not_clean_room"
316,good_room,"netflix_room, clean_room, tidy_room, no_evident_not_netflix_room, no_evident_not_clean_room, no_evident_not_tidy_room"
318,bad_room,"not_totally_complete_refurbishment, safety_box_not_working, need_more_double_hooks_bathroom, have_evident_not_totally_complete_refurbishment, have_evident_safety_box_not_working, have_evident_need_more_double_hooks_bathroom"
319,good_room,"clean_room, small_room, spacious_bathroom, comfortable_bed, no_evident_not_clean_room, no_evident_not_small_room, no_evident_not_spacious_bathroom, no_evident_not_comfortable_bed"
319,bad_room,"clean_room, small_room, have_evident_clean_room, have_evident_small_room"
321,good_room,"organized_room, clean_room, no_evident_not_organized_room, no_evident_not_clean_room"
323,good_room,"clean_room, modern_room, comfortable_room, nice_amenities_room, spotless_room, no_evident_not_clean_room, no_evident_not_modern_room, no_evident_not_comfortable_room, no_evident_not_nice_amenities_room, no_evident_not_spotless_room"
323,bad_room,"small_rooms, have_evident_small_rooms"
324,good_room,"excellent_room, clean_room, new_room, no_evident_not_excellent_room, no_evident_not_clean_room, no_evident_not_new_room"
324,bad_room,"loud_noise_hallway, not_sound_proofed_doors, could_not_sleep_noise, have_evident_loud_noise_hallway, have_evident_not_sound_proofed_doors, have_evident_could_not_sleep_noise"
325,good_room,"clean_room, no_evident_not_clean_room"
326,good_room,"clean_room, recently_renovated_room, no_evident_not_clean_room, no_evident_not_recently_renovated_room"
328,good_room,"clean_room, comfortable_bed, spacious_bathroom, no_evident_not_clean_room, no_evident_not_comfortable_bed, no_evident_not_spacious_bathroom"
328,bad_room,"cramped_room, fit_people, unique_case, sewage_smell_drains, have_evident_cramped_room, have_evident_fit_people, have_evident_unique_case, have_evident_sewage_smell_drains"
331,good_room,"clean_room, fresh_room, peaceful_room, no_evident_not_clean_room, no_evident_not_fresh_room, no_evident_not_peaceful_room"
332,good_room,"clean_room, comfortable_bed_room, no_evident_not_clean_room, no_evident_not_comfortable_bed_room"
332,bad_room,"poor_wifi, need_strong_wifi, have_evident_poor_wifi, have_evident_need_strong_wifi"
333,bad_room,"small_room, have_evident_small_room"
334,good_room,"clean_room, no_evident_not_clean_room, ultimate_hygiene_room, no_evident_not_ultimate_hygiene_room, very_clean_room, no_evident_not_very_clean_room"
335,good_room,"modern_room, clean_room, friendly_room, no_evident_not_modern_room, no_evident_not_clean_room, no_evident_not_friendly_room"
336,good_room,"tasteful_room, comfortable_bed, no_evident_tasteful_room, no_evident_comfortable_bed"
338,good_room,"stocked_minibar, coffee_available, tea_making_facilities, no_evident_not_stocked_minibar, no_evident_not_coffee_available, no_evident_not_tea_making_facilities"
338,bad_room,"outside_noise_heard, windows_locked, balcony_doors_locked, have_evident_outside_noise_heard, have_evident_windows_locked, have_evident_balcony_doors_locked"
339,good_room,"clean_rooms, strong_wifi, daily_cleaning, no_evident_not_clean_rooms, no_evident_not_strong_wifi, no_evident_not_daily_cleaning"
340,good_room,"big_balcony_room, no_evident_not_big_balcony_room"
344,good_room,"comfortable_room, clean_room, no_evident_not_comfortable_room, no_evident_not_clean_room"
345,good_room,"modern_room, clean_room, no_evident_not_modern_room, no_evident_not_clean_room"
346,good_room,"clean_room, no_evident_not_clean_room"
