ID,Output
153,"fresh  
no evident not fresh  

reasonably priced  
no evident not reasonably priced"
155,"good_food
freshmade
no_evident_not_freshmade
prepare_by_cheff
no_evident_not_prepare_by_cheff"
158,"good_food
no_evident_not_good_food"
162,"good_food
no_evident_not_good_food"
167,"good_food
food
no_evident_not_food"
168,"good_food
no_evident_not_good_food
pretty_delicious
no_evident_not_pretty_delicious
must_try
no_evident_not_must_try"
169,"- ate
- meals
- onsite
- small
- restaurant
- delish
- great
no evident not ate
no evident not meals
no evident not onsite
no evident not small
no evident not restaurant
no evident not delish
no evident not great"
170,"good_food
no_evident_not_good_food
Richard_prepared_fish
no_evident_not_Richard_prepared_fish
fish_best_tasted
no_evident_not_fish_best_tasted"
180,"good_food
freshly_made
no_evident_not_freshly_made

croissants
no_evident_not_croissants"
183,"good_food
no_evident_not_good_food"
184,"good_food
food_delicious
jasmine_burger_delicious
no_evident_not_food_delicious
no_evident_not_food_tasty
no_evident_not_jasmine_burger_delicious
no_evident_not_jasmine_burger_tasty"
185,"breakfast
no evident not breakfast

served
no evident not served

until
no evident not until

noon
no evident not noon"
190,"good_food
no_evident_not_good_food"
198,"good_food
no_evident_not_good_food

fresh
no_evident_not_fresh

good_look
no_evident_not_good_look

amazing
no_evident_not_amazing

feast
no_evident_not_feast"
200,"good_food
no_evident_not_good_food

good_food
no_evident_not_good_food"
209,"loved
no evident not loved

good_food
no evident not good_food"
211,"good_food
breakfast
no_evident_not_breakfast

enormous_size
no_evident_not_enormous_size

very_delicious
no_evident_not_very_delicious"
213,"good_food
no_evident_not_good_food
kind_chef
no_evident_not_kind_chef"
221,"good_food
no_evident_not_good_food"
226,"staff/owners ok
no evident not ok
restaurant ok
no evident not ok"
232,"good_food
late_breakfast
café_downstairs
manager_catered
every_need

no_evident_not_good_food
no_evident_not Late_breakfast
no_evident_not Café_downstairs
no_evident_not Manager_catered
no_evident_not Every_need"
233,"good_food
beautiful_setting
wonderful_management
a_little_far_from_local_shop
have_everything_we_need_in_the_cafe
no_evident_not_beautiful_setting
no_evident_wonderful_management
no_evident_a_little_far_from_local_shop
no_evident_have_everything_we_need_in_the_cafe"
236,"good_food
no_evident_not_good_food"
245,"good_food
Richard_cooking
no_evident_not_Richard_cooking

good_food
openness
no_evident_not_openness"
246,"good_food
no_evident_not_good_food

friendly_chef
no_evident_not_friendly_chef"
250,"rooms lovely
lobby lovely
restaurant lovely
dinner eaten
impressed chef Richard
food fabulous
no evident not rooms lovely
no evident not lobby lovely
no evident not restaurant lovely
no evident not dinner eaten
no evident not impressed chef Richard
no evident not food fabulous"
252,"freshly made
delicious
no evident not freshly made
no evident not delicious"
258,"good_food
delicious
no evident not delicious
tranquility
no evident not tranquility"
260,"good_food
no_evident_not_good_food"
262,"good_food
terrace
no_evident_not_terrace

had_breakfast
no_evident_not_had_breakfast"
268,"good_food
no_evident_not_good_food"
272,"good_food
no_evident_not_good_food"
278,"good_food
no_evident_not_good_food"
279,"- no menu
- you get whatever is served
- have evident no menu
- have evident you get whatever is served"
279,"good_food
no_evident_not_good_food

good_breakfast
no_evident_not_good_breakfast

nice_hot_breakfast
no_evident_not_nice_hot_breakfast

charged_10_euros
no_evident_not_charged_10_euros

within_hotel_lobby
no_evident_not_within_hotel_lobby"
282,"tasty
not tasty"
288,"good_food
good_food_no_evident_not_good
tasty_food
tasty_food_no_evident_not_tasty
breakfast
breakfast_no_evident_not_breakfast"
290,"good_food
good_food_no_evident_not_good"
295,"downstairs no evident not warm
downstairs no evident not cosy
tasty no evident not tasty
smiles no evident not smiles"
300,"breakfast presentable
breakfast tasty
no evident not breakfast presentable
no evident not breakfast tasty"
305,"restaurants closed  
no evident not restaurants closed  
Richard amazing  
no evident not Richard not amazing  
whipped up  
no evident not did not whip up  
excellent pizza  
no evident not poor pizza"
310,"nice breakfasts no evident not nice breakfasts
very clean no evident not very clean"
312,"good_food
delicious
no_evident_not_delicious"
322,"more restaurants
have evident fewer restaurants"
330,"good_food
no_evident_not_good_food"
333,"good_food
no_evident_not_good_food"
336,"freshly made no evident not freshly made
very tasty no evident not very tasty"
339,"ground good_food
ground no_evident_not_good_food

kind_person good_food
kind_person no_evident_not_good_food

creative_chef good_food
creative_chef no_evident_not_good_food"
348,"typical  
no evident not typical  

Cypriot  
no evident not Cypriot"
353,"healthy_breakfast
no_evident_not_healthy_breakfast"
355,"good_food
no_evident_not_good_food"
362,"good_food
no_evident_not_delicious"
366,"chef  
made  
breakfast  
lunch  
dinner  
better  
prices  
not expensive  
fantastic  
excellent  

no evident not chef  
no evident not made  
no evident not breakfast  
no evident not lunch  
no evident not dinner  
no evident not better  
no evident not prices  
no evident not not expensive  
no evident not fantastic  
no evident not excellent"
369,"good_food
no_evident_not_good_food"
373,"good_food
delicious_breakfast
no_evident_not_delicious_breakfast"
375,"good_food
chicken_burger
no_evident_not_chicken_burger

salad
no_evident_not_salad

cooked_from_heart
no_evident_not_cooked_from_heart"
376,"chef incredible
chef friendly
loves enjoyment
no evident not incredible
no evident not friendly
no evident not loves enjoyment"
377,"good_food
no_evident_not_good_food"
378,"good_food
no_evident_not_delicious"
379,"got early breakfast no evident not got early breakfast
had nice evening no evident not had nice evening"
380,"tasty
not tasty"
380,"bad_food have evident fewer choices
bad_food have evident more unhealthy options"
383,"good_food
no_evident_not_good_food"
386,"friendly, welcoming and accommodating as was Richard at the bar/restaurant.
no evident not friendly, welcoming and accommodating as was Richard at the bar/restaurant."
393,"- restaurant/bar reasonably priced
- restaurant/bar quality
- no evident not restaurant/bar reasonably priced
- no evident not restaurant/bar quality"
394,"service good
service bad
evidence good
no evident not evidence good"
400,"good_food
- prepares_dishes
- no_evident_not_prepares_dishes

good_food
- traditional_vegetarian_dishes
- no_evident_not_traditional_vegetarian_dishes

good_food
- local_cuisine
- no_evident_not_local_cuisine"
405,"richard_knows_customers
no_evident_not_richard_knows_customers

richard_kind
no_evident_not_richard_kind

richard_polite
no_evident_not_richard_polite

richard_ready_to_help
no_evident_not_richard_ready_to_help

delicious_food
no_evident_not_delicious_food"
407,"good_food
no_evident_not_good_food"
409,"good_food
no_evident_not_delicious_food
good_food
no_evident_not_incredible_service"
415,"breakfast
no evident not breakfast

good_food
no evident not good_food"
424,"good_food
no_evident_not_good_food"
425,"bad_food
no_cereal
have_evident_cereal
no_ordinary_tea
have_evident_ordinary_tea
no_proper_plan_tea
have_evident_proper_plan_tea"
431,"decent  
no evident not decent"
437,"no_breakfast
have evident_breakfast

low_quality
have evident_high_quality

original_greek_breakfast
have evident_non_original_greek_breakfast"
439,"stayed_open
no_evident_not_stayed_open

late
no_evident_not_late

could_eat
no_evident_not_could_eat

evening_arrival
no_evident_not_evening_arrival

cyprus
no_evident_not_cyprus"
439,"bad_food
have evident narrow_set_of_choices
have evident listed_on_menu"
441,"good_food
no_evident_not_good_food"
442,"- breakfast
- filling
- located
- table
- front
- us
- funny
- question

- no evident not breakfast
- no evident not filling
- no evident not located
- no evident not table
- no evident not front
- no evident not us
- no evident not funny
- no evident not question"
445,"bad_food
have evident tastelessness
have evident lack_of_nutrition"
446,"bad_food didn't_have_breakfast  
bad_food have_evident_breakfast  
bad_food evening_meal_was_poor  
bad_food have_evident_poor"
456,"-no_free_breakfast_option
-have_evident_free_breakfast_option"
456,"-sandwiches_delicious
-hummus_delicious
-no_evident_not_sandwiches_delicious
-no_evident_not_hummus_delicious"
458,"bad_food
have evident few choices
have evident narrow range

bad_food
have evident insufficient variety
have evident limited diversity"
465,"good_food
no_evident_not_good_food"
472,"huge and delicious no evident not huge
delicious no evident not delicious"
474,"bad_food
have_evident_poor_lunch
have_evident_breakfast"
477,"good_food
no_evident_not_delicious_food"
479,"good_food
no_evident_not_good_food

good_options
no_evident_not_good_options

various_prices
no_evident_not_various_prices

up_to_10_eur
no_evident_not_up_to_10_eur"
484,"good_food
no_evident_not_good_food"
490,"good_food
excellent_cuisine
no_evident_not_excellent_cuisine"
496,"delicious  
no evident not delicious  

breakfasts  
no evident not breakfasts"
497,"varied  
no evident not varied  

good_food  
no evident not good_food"
501,"good_food
good_food_no_evident_not_good"
501,"took long have evident short
cooked poorly have evident bad
ingredients poor have evident bad
service slow have evident long"
505,"house  
restaurant  
coffee  
no evident not house  
no evident not restaurant  
no evident not coffee"
519,"good_food
no_evident_not_good_food"
524,"good_food
no_evident_not_good_food"
533,"good_food
no_evident_not_good_food

good_food
no_evident_not_good_food"
534,"good_food
no_evident_not_good_food"
536,"simple tasty
simple not tasty
tasty simple
tasty not simple"
545,"good_food
no_evident_not_good_food"
548,"good_food
arab
no evident not arab

meals
no evident not meals

spices
no evident not spices

taste
no evident not taste

restaurant
no evident not restaurant

street
no evident not street

authentic
no evident not authentic"
548,"pay for breakfast
have evident to pay for breakfast"
556,"good_food
no_evident_not_good_food"
557,"bad_food
have evident poor_quality
have evident high_price
have evident insufficient_quantity
have evident lack_of_gastronomic_value
have evident overpriced
have evident substandard_service
have evident inadequate_portion_sizes
have evident unappetizing_dishes
have evident no_value_for_money
have evident not_meeting_expectations"
565,"good_food
no_evident_not_good_food"
571,"good_food
no_evident_not_good_food"
572,"friendly people no evident not friendly people
willing to serve no evident not willing to serve"
576,"good_food
no_evident_not_good_food

good_food
no_evident_not_varied_food

good_food
no_evident_not_good_prices"
578,"nice no evident not nice
prepared no evident not prepared
fantastic no evident not fantastic"
591,"good_food
breakfasts_varied
no_evident_not_breakfasts_varied
many_choices
no_evident_not_many_choices"
593,"dishes cooked to order
no evident not dishes cooked to order

delicious
no evident not delicious

recommend
no evident not recommend

eating at Jasmine Garden
no evident not eating at Jasmine Garden"
594,"good_food
delicious
no evident not_delicious
dinner
no evident not_dinner
hotel
no evident not_hotel
restaurant
no evident not_restaurant"
595,"bad_food have evident cost
bad_food have evident extra_charge"
597,"good_food
freshly_made
no_evident_not_freshly_made

excellent_breakfast
no_evident_not_excellent_breakfast

meals
no_evident_not_meals"
599,"good_food
no_evident_not_good_food"
610,"good_food
no_evident_not_good_food"
611,"good_food
good_quality
no_evident_not_good_quality"
613,"good_food
no_evident_not_good_food"
615,"staff good
staff no evident not good

restaurant good
restaurant no evident not good

hotel good
hotel no evident not good"
619,"good_food
no_evident_not_good_food

perfect_dinner
no_evident_not_perfect_dinner

good_dinner
no_evident_not_good_dinner

lovely_waiter
no_evident_not_lovely_waiter"
621,"breakfasts
no evident not breakfasts

tasty
no evident not tasty"
621,"bad_food have evident little variety  
bad_food have evident tasty"
626,"pasta hot
pasta tasty
pasta homemade
pizza hot
pizza tasty
pizza homemade
salads hot
salads tasty
salads homemade
burgers hot
burgers tasty
burgers homemade
no evident not pasta hot
no evident not pasta tasty
no evident not pasta homemade
no evident not pizza hot
no evident not pizza tasty
no evident not pizza homemade
no evident not salads hot
no evident not salads tasty
no evident not salads homemade
no evident not burgers hot
no evident not burgers tasty
no evident not burgers homemade"
636,"good_food
chef_knows_customers
no_evident_not_chef_knows_customers
personal_service
no_evidient_not_personal_service"
639,"good_food
no_evident_not_delicious"
642,"good_food
no_evident_not_good_food"
643,"bad_food
price_to_food_ratio_was_disproportionate
have_evident_price_to_food_ratio_was_proportionate"
646,"breakfast_directly_hotel  
no_evident_not_breakfast_directly_hotel  

breakfast_8_euros  
no_evident_not_breakfast_8_euros"
650,"liked no evident not liked
took no evident not taken"
654,"good_food
tables
soft_sofas
wonderful_cappuccino
no_evident_not_tables
no_evident_not_soft_sofas
no_evident_not_wonderful_cappuccino"
658,"good_food
no_evident_not_delicious_food"
660,"good_food
no_evident_not_good_food

plentiful
no_evident_not_plentiful"
663,"served on site
no evident not served on site

homemade
no evident not homemade

delicious
no evident not delicious"
665,"good_food
no_evident_not_good_food

good_breakfast
no_evident_not_good_breakfast

lavish
no_evident_not_lavish

not_lavish
no_evident_not_not_lavish"
665,"good, have evident bad_food
not lavish, have evident bad_food
had to ask for bread, have evident bad_food"
669,"good_food
breakfast
fee
no_evident_not_breakfast
no_evident_not_fee"
672,"good_food
no_evident_not_good_food"
673,"good_food
no_evident_not_good_food"
685,"good_food
no_evident_not_good_food"
687,"bad_food
have evident same
have evident different"
696,"liked_food no_evident_not_liked_food
good_food no_evident_not_good_food"
702,"good_food
no_evident_not_good_food"
703,"full_breakfast  
served_without_time_limit  
no_evident_not_full_breakfast  
no_evident_served_without_time_limit"
710,"good_food
no_evident_not_good_food"
722,"good_food
delicious
no evident not delicious
breakfast
no evident not breakfast
veranda
no evident not veranda"
729,"good_food
no_evident_not_good_food"
735,"good_food
no_evident_not_good_food"
737,"good_food
no_evident_not_good_food"
738,"good_food
no_evident_not_good_food"
756,"bad_food have evident ingredients
bad_food have evident calories

bad_food have evident sugar
bad_food have evident fat"
757,"bad_food
wait_long
have_evident_wait_short
watery_cappuccino
have_evident_non_watery_cappuccino
bad_croissant
have_evident_good_croissant
half_raw_croissant
have_evident_well_done_croissant"
764,"breakfast
ok
no evident not breakfast
no evident not ok"
768,"bad_food have evident monotony
bad_food have evident same_set"
771,"good_food
no_evident_not_good_food"
771,"bad_food
have evident taste
have evident variety

bad_food
have evident taste
have evident no variety

bad_food
have evident delicious
have evident same

bad_food
have evident eat
have evident do not eat

bad_food
have evident bring you
have evident do not bring you"
777,"good_food
breakfast
inexpensive

no evident not_breakfast
no evident expensive"
779,"bad_food
have evident frugal
have evident slow_service"
781,"friendly no evident not friendly
nice no evident not nice
sympathetic no evident not sympathetic
serving no evident not serving
breakfast no evident not breakfast"
782,"good_food
no_evident_not_good_food"
22,bad_food,"bad_food
stodgy
have evident stoggy
not_great
have evident great"
36,good_food,"good_food
no_evident_not_good_food
polite
no_evident_not_polite
excellent
no_evident_not_excellent
passion
no_evident_not_passion
presentation
no_evident_not_presentation"
279,bad_food,"- no menu
- you get whatever is served
- have evident no menu
- have evident you get whatever is served"
380,good_food,"tasty
not tasty"
439,good_food,"stayed_open
no_evident_not_stayed_open

late
no_evident_not_late

could_eat
no_evident_not_could_eat

evening_arrival
no_evident_not_evening_arrival

cyprus
no_evident_not_cyprus"
456,bad_food,"-no_free_breakfast_option
-have_evident_free_breakfast_option"
501,good_food,"good_food
good_food_no_evident_not_good"
548,good_food,"good_food
arabic_food
no_evident_not_arabic_food

good_food
arabic_cuisine
no_evident_not_arabic_cuisine"
621,good_food,"breakfasts
no evident not breakfasts

tasty
no evident not tasty"
665,good_food,"good_food
no_evident_not_good_food

good_breakfast
no_evident_not_good_breakfast

lavish
no_evident_not_lavish

not_lavish
no_evident_not_not_lavish"
771,good_food,"good_food
no_evident_not_good_food"
