ID,Output
456,"delicious_sandwiches, delicious_hummus, no_evident_not_delicious_sandwiches, no_evident_not_delicious_hummus"
458,"limited_options, have_evident_limited_options"
465,"good_food, no_evident_not_good_food"
472,"huge_breakfast, delicious_breakfast, no_evident_not_huge_breakfast, no_evident_not_delicious_breakfast"
474,"poor_lunch, have_evident_poor_lunch"
477,"good_food, no_evident_not_good_food"
479,"good_food, various_options, no_evident_not_various_options"
484,"good_food, no_evident_not_good_food"
490,"good_food, no_evident_not_good_food"
496,"good_food, no_evident_not_good_food"
497,"varied_food, no_evident_not_varied_food"
501,"good, no_evident_not_good"
501,"long_time, have_evident_long_time, slow_service"
505,"good_restaurant, great_coffee, no_evident_not_good_restaurant, no_evident_not_great_coffee"
519,"good_breakfast, no_evident_not_good_breakfast"
524,"good_food, no_evident_not_good_food"
533,"perfect_service, affable_cook, fast_cook, delicious_cook, irreproachable_service, no_evident_not_perfect_service, no_evident_not_affable_cook, no_evident_not_fast_cook, no_evident_not_delicious_cook, no_evident_not_irreproachable_service"
534,"good_breakfast, no_evident_not_good_breakfast"
536,"tasty_food, simple_cuisine, no_evident_not_tasty_food, no_evident_not_simple_cuisine"
545,"perfect, no_evident_not_perfect"
548,"food, no_evident_not_food"
548,"have_to_pay, have_evident_have_to_pay"
556,"great_restaurant, no_evident_not_great_restaurant"
557,"poor_breakfast, poor_quality, have_evident_poor_breakfast, high_price, have_evident_high_price"
565,"good_food, no_evident_not_good_food"
571,"good_food, no_evident_not_good_food"
572,"friendly_people, willing_to_serve, no_evident_not_friendly_people, no_evident_not_willing_to_serve"
576,"good_service, varied_food, good_prices, no_evident_not_good_service, no_evident_not_varied_food, no_evident_not_good_prices"
578,"nice_people, fantastic_breakfast"
591,"varied_breakfasts, no_evident_not_varied_breakfasts"
593,"delicious_dishes, recommend_Jasmine_Garden, no_evident_not_delicious_dishes"
594,"delicious_dinner, no_evident_not_delicious_dinner"
595,"price_not_included, have_evident_price_not_included"
597,"good_food, freshly_made, no_evident_not_good_food, no_evident_not_freshly_made"
599,"good_food, no_evident_not_good_food"
610,"good_food, nice_food, no_evident_not_good_food"
611,"good_quality_dishes, no_evident_not_good_quality_dishes"
613,"good_breakfast, no_evident_not_good_breakfast"
615,"nice_staff, good_restaurant, good_hotel, no_evident_not_nice_staff, no_evident_not_good_restaurant, no_evident_not_good_hotel"
619,"good_dinner, lovely_waiter, no_evident_not_good_dinner, no_evident_not_lovely_waiter"
621,"tasty_food, not_big_variety"
621,"breakfasts, tasty, have_evident_breakfasts, have_evident_tasty"
626,"recommend_trying_food, homemade, piping_hot, tasty, no_evident_not_homemade"
636,"good_food, personal_touch, no_evident_not_personal_touch"
639,"delicious_lunch, no_evident_not_delicious_lunch"
642,"good_food, no_evident_not_delicious_breakfast"
643,"more_variety, disproportionate_ratio, have_evident_more_variety, have_evident_disproportionate_ratio"
646,"breakfast_can_be_bought, only_8_euros, no_evident_not_breakfast_can_be_bought, no_evident_not_only_8_euros"
650,"breakfast, liked_it, no_evident_not_breakfast, no_evident_not_liked_it"
654,"wonderful_cappuccino, soft_sofas, no_evident_not_wonderful_cappuccino, no_evident_not_soft_sofas"
658,"delicious_food, no_evident_not_delicious_food"
660,"good_breakfast, plentiful_breakfast, no_evident_not_good_breakfast, no_evident_not_plentiful_breakfast"
663,"breakfast, served_on_site, served_on_ground_floor, delicious_taste, no_evident_not_delicious_taste"
665,"good_food, no_evident_not_good_food"
665,"good_breakfast, not_lavish_breakfast, have_evident_good_breakfast, have_evident_not_lavish_breakfast"
669,"good_food, no_evident_not_good_food"
672,"good_food, no_evident_not_good_food"
673,"breakfast_offered, no_evident_not_breakfast_offered"
685,"good_food, only_eight_euros, no_evident_not_good_food, no_evident_not_only_eight_euros"
687,"monotonous_breakfast, have_evident_monotonous_breakfast, same_breakfast, have_evident_same_breakfast"
696,"good_food, no_evident_not_good_food"
702,"good_cook, no_evident_not_good_cook"
703,"full_breakfast, no_evident_not_no_time_limit, no_evident_not_good_understanding"
710,"good_food, no_evident_not_good_food"
722,"delicious_breakfast, no_evident_not_delicious_breakfast"
729,"good_food, no_evident_not_good_food"
735,"good_food, no_evident_not_good_food"
737,"good_food, no_evident_not_good_food"
738,"excellent_breakfast, no_evident_not_excellent_breakfast"
756,"breakfast_buffet, have_evident_breakfast_buffet"
757,"bad_croissant, half_raw_croissant, have_evident_bad_croissant, have_evident_half_raw_croissant, watery_cappuccino"
764,"good_food, no_evident_not_good_food"
768,"monotonous_breakfasts, have_evident_monotonous_breakfasts"
771,"delicious_food, same_food, no_evident_not_delicious_food, no_evident_not_same_food"
771,"delicious_breakfast, same_breakfast, have_evident_delicious_breakfast, have_evident_same_breakfast"
777,"good_food, inexpensive_options, no_evident_not_good_food, no_evident_not_inexpensive_options"
779,"frugal_breakfast, slow_service, have_evident_frugal_breakfast, have_evident_slow_service"
781,"good_food, friendly_man, nice_man, sympathetic_man, no_evident_not_friendly_man, no_evident_not_nice_man, no_evident_not_sympathetic_man"
782,"good_food, no_evident_not_good_food"
