ID,Prompt,PhraseA,PhraseB,Test 3
29,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_explain_information_clearly. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_explain_information_clearly,Yes
30,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is hospitality_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,hospitality_staff,Yes
31,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is warm_welcome_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,warm_welcome_staff,Yes
32,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_organize_taxi. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_organize_taxi,Yes
33,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_order_taxi_for_us. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_order_taxi_for_us,Yes
34,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,good_service,Yes
35,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_reach_out_when_reception_close. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_reach_out_when_reception_close,Yes
36,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is lovely_smiling_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,lovely_smiling_staff,Yes
37,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_alway_assist. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_alway_assist,No
38,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is eager_to_assist. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,eager_to_assist,Yes
39,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is can_not_do_enough_for_guest. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,can_not_do_enough_for_guest,No
40,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is friendly_personal_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,friendly_personal_staff,Yes
41,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,excellent_service,No
42,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is hospitable_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,hospitable_staff,Yes
43,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,excellent_staff,No
44,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is impressed_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,impressed_staff,Yes
45,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_email_to_ask_arriving_time. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_email_to_ask_arriving_time,Yes
46,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,perfect_staff,Yes
47,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is fantastic_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,fantastic_service,No
48,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is kindest_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,kindest_staff,Yes
49,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is able_to_accommodate_specific_need. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,able_to_accommodate_specific_need,Yes
50,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is impeccable_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,impeccable_service,Yes
51,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is kind_personal_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,kind_personal_staff,Yes
52,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is convenient_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,convenient_staff,Yes
53,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_make_everything_possible. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_make_everything_possible,Yes
54,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_let_us_into_room_soon. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_let_us_into_room_soon,Yes
55,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_arrange_airport_taxi. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_arrange_airport_taxi,Yes
56,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_quick_check-in. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_quick_check-in,Yes
57,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is stored_luggage_for_us. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,stored_luggage_for_us,No
58,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_call_taxi_for_us. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_call_taxi_for_us,Yes
59,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_agile_to_respond. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_agile_to_respond,Yes
60,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is congenial_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,congenial_staff,No
61,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is relative-like_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,relative-like_staff,No
62,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is kind_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,kind_service,Yes
63,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is smiling_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,smiling_staff,Yes
64,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_make_difference. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_make_difference,Yes
65,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is exceed_expectation. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,exceed_expectation,No
66,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_aware_late_arraival. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_aware_late_arraival,No
67,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_track_flight. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_track_flight,Yes
68,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_offer_food. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_offer_food,Yes
69,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_offer_drink. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_offer_drink,No
70,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is helpful_indication. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,helpful_indication,No
71,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is pleasant_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,pleasant_staff,No
72,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is can_speak_perfect_English. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,can_speak_perfect_English,Yes
73,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_make_late_check-in_simple. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_make_late_check-in_simple,No
74,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_make_feel_at_home. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_make_feel_at_home,No
75,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is big_smile. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,big_smile,Yes
76,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is friendly_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,friendly_service,Yes
77,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is attentive_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,attentive_staff,Yes
78,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is superb_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,superb_service,Yes
79,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is reachable_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,reachable_staff,Yes
80,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is informative. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,informative,No
81,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is reassuring_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,reassuring_service,Yes
82,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is 5_star_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,5_star_service,No
83,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is lend_adaptor. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,lend_adaptor,No
84,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is professional_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,professional_staff,No
85,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_arrange_car_to_airport. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_arrange_car_to_airport,No
86,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_arrange_taxi_from_airport. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_arrange_taxi_from_airport,Yes
87,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is delightful_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,delightful_staff,Yes
88,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is eager_to_help. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,eager_to_help,No
89,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_make_stay_enjoyable. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_make_stay_enjoyable,Yes
90,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_allow_early_check-in_in_morning. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_allow_early_check-in_in_morning,Yes
91,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_print_off_flight_documentation. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_print_off_flight_documentation,No
92,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_book_taxi. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_book_taxi,No
93,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_allow_to_keep_room_longer_because_flight_cancelled. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_allow_to_keep_room_longer_because_flight_cancelled,Yes
94,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_responsive_to_pre-arrival_question. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_responsive_to_pre-arrival_question,Yes
95,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is happy_to_help_with_Covid_restriction. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,happy_to_help_with_Covid_restriction,No
96,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is felt_like_home_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,felt_like_home_staff,No
97,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_make_feel_like_home. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_make_feel_like_home,Yes
98,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is happy_to_help_any_situation. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,happy_to_help_any_situation,No
99,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is happy_to_help_any_question. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,happy_to_help_any_question,No
100,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_recommend_place_to_visit. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_recommend_place_to_visit,Yes
101,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_to_deal_with. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,easy_to_deal_with,No
102,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is gone_above_and_beyond_to_help_us. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,gone_above_and_beyond_to_help_us,Yes
103,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_arrange_taxi_to_airport. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_arrange_taxi_to_airport,No
104,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is alway_smile. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,alway_smile,No
105,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is glad_to_help. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,glad_to_help,Yes
106,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is fantastic_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,fantastic_staff,Yes
107,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is quick_response_staff. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,quick_response_staff,Yes
108,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is flexible_to_our_schedule. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,flexible_to_our_schedule,No
109,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_wait_for_arrival_after_open_hour. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_wait_for_arrival_after_open_hour,Yes
