ID,Topic,Test 2
57,good_staff,"helpful, ordered, no_evident_not_helpful, no_evident_not_ordered"
58,good_staff,"the_aba_format_for_the_given_text_is_structured_with_each_support_followed_by_its_contrary, ensuring_clarity_and_adherence_to_the_specified_conditions, nice, no_evident_not_nice, helpful, no_evident_not_helpful"
61,good_staff,no_evident_not_good_staff
62,good_staff,"caring, no_evident_not_caring, helpful, no_evident_not_helpful"
64,good_staff,"staff_reached_out_in_advance, provided_detailed_instructions, when_reception_closed_they_provided_these_instructions, no_evident_not_staff_reached_out_in_advance, no_evident_not_provided_detailed_instructions, no_evident_not_when_reception_closed_they_provided_these_instructions"
66,good_staff,"the_gentleman_in_reception_was_very_friendly, no_evident_not_very_friendly, the_gentleman_in_reception_had_a_lovely_smile, no_evident_not_lovely_smile"
67,good_staff,"friendly_staff, no_evident_not_friendly_staff"
68,good_staff,"friendly_supports, no_evident_not_friendly_supports, approachable_supports, no_evident_not_approachable_supports, efficient_supports, no_evident_not_efficient_supports, helpful_supports, no_evident_not_helpful_supports, dedicated_supports, no_evident_not_dedicated_supports, team_oriented_supports, no_evident_not_team_oriented_supports, organized_supports, no_evident_not_organized_supports, compassionate_supports, no_evident_not_compassionate_supports, motivated_supports, no_evident_not_motivated_supports, responsive_supports, no_evident_not_responsive_supports, this_format_ensures_each_adjective_from_the_original_text_is_paired_with_its_corresponding_contrary, all_listed_together_without_separation_into_sections_or_additional_assumptions"
69,good_staff,"the_place_is_lovely, no_evident_not_the_place_is_lovely, the_people_are_lovely, no_evident_not_the_people_are_lovely"
70,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
71,good_staff,"friendly, no_evident_not_friendly, nice, no_evident_not_nice"
73,good_staff,"lovely_staff, doing_best, no_evident_not_lovely_staff, no_evident_not_doing_best"
74,good_staff,"friendly, no_evident_not_friendly, nice, no_evident_not_nice"
77,good_staff,"very_helpful, very_eager, no_evident_not_helpful, no_evident_not_eager, this_list_adheres_to_all_specified_conditions, ensuring_each_support_is_paired_with_its_contrary_and_presented_in_a_clear, organized_manner_without_additional_assumptions_or_claims"
78,good_staff,"nice, friendly, no_evident_not_nice, no_evident_not_friendly"
79,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
82,good_staff,"staff, no_evident_not_staff"
83,good_staff,"nice, friendly, no_evident_not_nice, no_evident_not_friendly"
84,good_staff,"polite, caring, no_evident_not_good_staff, no_evident_not_polite, no_evident_not_caring"
85,bad_staff,"they_finished_the_cleaning, have_evident_they_finished_the_cleaning, after_our_complaint, have_evident_after_our_complaint, this_approach_extracts_each_action_as_a_separate_support_and_creates_corresponding_contraries, adhering_to_the_specified_conditions"
85,good_staff,"friendly, no_evident_not_friendly"
86,good_staff,"lovely, friendly, no_evident_not_lovely, no_evident_not_friendly"
87,good_staff,"friendly, no_evident_not_friendly"
88,good_staff,"lovely, no_evident_not_lovely, friendly, no_evident_not_friendly"
91,good_staff,"helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff"
94,good_staff,"the_staff_was_amazing, no_evident_not_the_staff_was_amazing, the_staff_was_good, no_evident_not_the_staff_was_good"
96,good_staff,"staff, no_evident_not_staff, nice, no_evident_not_nice"
97,good_staff,"service, premise_statement_was_excellent, conclusion_therefore, the_staff_provided_good_service, no_evident_not_service, excellent, premise_statement_the_service_was_excellent, no_evident_not_excellent"
99,good_staff,"excellent, no_evident_not_excellent, this_response_adheres_to_all_specified_conditions, ensuring_clarity_and_correctness_while_maintaining_the_original_context"
100,good_staff,"staff, polite, no_evident_not_staff, no_evident_not_polite"
101,good_staff,"staff, no_evident_not_staff"
102,good_staff,"no_evident_not_good_staff, friendly, no_evident_not_friendly"
105,good_staff,"nice, super, no_evident_not_nice, no_evident_not_super, this_format_adheres_to_all_specified_conditions, ensuring_clarity_and_correctness_without_any_additional_information_or_assumptions"
106,bad_staff,"the_staff_should_receive_more_training, have_evident_they_have_evident_evidence_of_their_lack_of_training, the_staff_must_improve_their_english_skills, have_evident_they_have_evident_proof_that_they_haven_t_improved, the_staff_should_communicate_more_effectively, have_evident_they_have_clear_evidence_of_poor_communication, the_staff_must_ensure_accuracy_in_their_english_usage, have_evident_they_have_evident_proof_of_mistakes, this_format_adheres_to_the_specified_conditions, ensuring_each_support_is_concise_and_each_contrary_starts_appropriately"
109,good_staff,"helpful, no_evident_not_helpful"
113,good_staff,"good, no_evident_not_good, accommodate, no_evident_not_accommodate"
114,good_staff,"communicated_via_booking_com, no_evident_not_communicated_via_booking_com, informed_about_arrival_time, no_evident_not_informed_about_arrival_time, provided_bus_routes, no_evident_not_provided_bus_routes"
115,good_staff,"no_evident_not_helpful, no_evident_not_nice"
118,good_staff,"front_desk, perfect, no_evident_not_front_desk, no_evident_not_perfect"
119,good_staff,"the_claim_is_the_following_are_the_supports_and_their_respective_contraries, fantastic_service_1, no_evident_not_fantastic_service, friendlier, kinder_or_more_helpful_2, no_evident_not_friendlier, kinder_or_more_helpful, accommodate_my_specific_needs_3, no_evident_not_accommodate_my_specific_needs"
120,good_staff,helpful_staff_no_evident_not_helpful_staff
122,good_staff,"friendly, no_evident_not_friendly"
123,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
124,good_staff,"friendly, no_evident_not_friendly"
126,good_staff,"help, no_evident_not_help, friend, no_evident_not_friend"
129,good_staff,"kind, no_evident_not_kind, helpful, no_evident_not_helpful"
131,good_staff,"the_claim_is_here_are_the_supports_and_their_corresponding_contraries, good, no_evident_not_good, this_structured_approach_ensures_clarity_and_adherence_to_the_specified_conditions, providing_a_concise_aba_format_for_the_given_text"
132,good_staff,"friendly, no_evident_not_friendly, helpful_host, no_evident_not_helpful_host, service, no_evident_not_service"
133,good_staff,"helpful, no_evident_not_helpful"
134,good_staff,"friendly, great, no_evident_not_friendly, no_evident_not_great"
135,good_staff,"staff, star, no_evident_not_staff, no_evident_not_star"
137,good_staff,"friendly, no_evident_not_friendly, this_provides_a_clear_aba_format_with_one_support_and_its_corresponding_contrary, adhering_to_all_specified_conditions"
138,good_staff,"helpful, kind, personel, no_evident_not_helpful, no_evident_not_kind, no_evident_not_personel"
141,good_staff,"wonderful_staff, no_evident_not_wonderful_staff"
142,good_staff,"convenient, friendly, no_evident_not_convenient, no_evident_not_friendly"
145,good_staff,"friendly, no_evident_not_friendly, everything, no_evident_not_everything"
146,good_staff,"staff_are_friendly, no_evident_not_friendly, staff_make_the_hotel, no_evident_not_make_the_hotel"
147,good_staff,"amaz_staff, no_evident_not_amaz_staff, this_response_adheres_to_all_specified_conditions, including_the_use_of_short_words_without_unnecessary_adjectives_or_adverbs, and_ensures_that_each_contrary_starts_with_no_evident_not_while_using_the_same_word_from_the_support"
149,good_staff,"friendly_staff, no_evident_not_friendly_staff, let_us_in, no_evident_not_let_us_in, arranged_airport_taxi, no_evident_not_arranged_airport_taxi, for_6am, no_evident_not_for_6am"
153,good_staff,"staff_checked_us_in_quickly, no_evident_not_staff_checked_us_in_quickly, staff_stored_luggage, no_evident_not_staff_stored_luggage, staff_called_a_taxi_for_us, no_evident_not_staff_called_a_taxi_for_us"
154,good_staff,"staff, no_evident_not_staff, this_structure_adheres_to_the_specified_conditions, using_only_the_necessary_words_from_the_original_text_and_ensuring_each_support_has_its_corresponding_contrary"
158,good_staff,"excellent, no_evident_not_excellent, this_provides_the_required_structure_for_the_aba_format_based_on_the_given_conditions_and_the_provided_text"
159,good_staff,"friendly, no_evident_not_friendly"
162,good_staff,"friendly, no_evident_not_friendly"
164,good_staff,"all_the_staff, so_accommodating, friendly, no_evident_not_all_staff, no_evident_not_so_accommodating, no_evident_not_friendly"
165,good_staff,"friendly_staff, no_evident_not_friendly_staff"
167,good_staff,"no_evident_not_excellent_staff, good_service_excellent_service, no_evident_not_excellent_service"
169,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
171,good_staff,"staff, no_evident_not_staff, welcoming, no_evident_not_welcoming"
172,good_staff,"friendly, no_evident_not_friendly"
173,good_staff,"are_friendly, no_evident_not_friendly, are_kind, no_evident_not_kind, are_helpful, no_evident_not_helpful"
177,good_staff,"nice, helpful, agile, responsive, no_evident_not_nice, no_evident_not_helpful, no_evident_not_agile, no_evident_not_responsive"
180,good_staff,"the_generated_text_in_aba_format_based_on_the_given_conditions_is_as_follows, friendly, no_evident_not_friendly"
181,good_staff,"warm, no_evident_not_warm, welcoming, no_evident_not_welcoming, great, no_evident_not_great"
182,good_staff,"hospitality_is_about_treating_guests_with_respect, no_evident_not_respecting, hospitality_involves_kindness_to_everyone, no_evident_not_being_kind, hospitality_requires_consideration_of_guests_needs, no_evident_not_considering, no_evident_not_having_good_staff, poor_staff_can_ruin_a_positive_experience, no_evident_not_ruining, hiring_good_staff_is_crucial, no_evident_not_hiring, this_format_ensures_each_support_and_its_corresponding_contrary_are_clearly_paired, adhering_to_the_specified_conditions_without_adding_any_assumptions_or_further_opinions"
183,good_staff,"friendly_very, no_evident_not_friendly"
185,good_staff,"the_staff_accommodated_my_arrival_at_3_a_m_with_clear_instructions, the_building_manager_owner_is_exceptionally_congenial, the_kitchen_manager_is_exceptionally_congenial, no_evident_not_the_staff_accommodated_my_arrival_at_3_a_m_with_clear_instructions, no_evident_not_the_building_manager_owner_is_exceptionally_congenial, no_evident_not_the_kitchen_manager_is_exceptionally_congenial, this_format_ensures_each_support_and_its_corresponding_contrary_are_clearly_listed_together, adhering_to_the_specified_structure"
186,good_staff,"no_evident_not_good_staff, friendly, no_evident_not_friendly"
192,good_staff,"staff_was_amazing, staff_was_good, no_evident_not_staff_was_amazing, no_evident_not_staff_was_good"
193,good_staff,"helpful, no_evident_not_helpful"
194,good_staff,"people, friendly, no_evident_not_people, no_evident_not_friendly"
195,good_staff,"friend_no_evident_not_friend, cooperate_no_evident_not_cooperate"
198,good_staff,"friendly, no_evident_not_friendly"
199,good_staff,"kind_service, no_evident_not_kind_service, smile, no_evident_not_smile"
202,good_staff,"exceptional_no_evident_not_exceptional, nice_no_evident_not_nice, each_support_and_its_contrary_are_clearly_listed_as_per_the_instructions"
203,good_staff,"friendly, no_evident_not_friendly, very, no_evident_not_very"
204,good_staff,"staff, no_evident_not_staff, friendly, no_evident_not_friendly"
206,good_staff,"welcoming, efficient, approachable, friendly, cooperative, reliable, ive, positive, punctual, cheerful, each_starting_with_no_evident_not, no_evident_not_welcoming, no_evident_not_efficient, no_evident_not_approachable, no_evident_not_friendly, no_evident_not_cooperative, no_evident_not_reliable, no_evident_not_supportive, no_evident_not_positive, no_evident_not_punctual, no_evident_not_cheerful, this_format_adheres_to_the_specified_conditions, ensuring_each_support_is_a_concise_verb_and_each_contrary_correctly_follows_the_required_structure"
207,good_staff,"staff, no_evident_not_staff, makes, no_evident_not_makes"
209,good_staff,"people, no_evident_not_people, friendly, no_evident_not_friendly"
210,good_staff,"friendly, no_evident_not_friendly"
211,good_staff,"friendly, no_evident_not_friendly, helpful, no_evident_not_helpful, exceeded_my_expectations, no_evident_not_exceeded_my_expectations"
212,good_staff,"friendly, no_evident_not_friendly, helpful, no_evident_not_helpful"
214,good_staff,"no_evident_not_organised_taxi, no_evident_not_taxi"
221,good_staff,"friendly, contraire_no_evident_not_friendly, welcoming, contraire_no_evident_not_welcoming, offered, contraire_no_evident_not_offered, aware, contraire_no_evident_not_aware"
223,good_staff,"indications, at, desk, were, very, helpful, no_evident_not_indications, no_evident_not_at, no_evident_not_desk, no_evident_not_were, no_evident_not_very, no_evident_not_helpful"
224,good_staff,"friendly, no_evident_not_friendly, helpful, no_evident_not_helpful"
226,good_staff,"excellent, helpful, pleasant, speak, perfect, english, booking_process, online_dialog, taxi_to_airport, no_evident_not_excellent, no_evident_not_helpful, no_evident_not_pleasant, no_evident_not_speak, no_evident_not_perfect, no_evident_not_english, no_evident_not_booking_process, no_evident_not_online_dialog, no_evident_not_taxi_to_airport, this_format_ensures_each_positive_point_is_paired_with_a_corresponding_negative_counterpart, adhering_strictly_to_the_specified_conditions"
227,good_staff,"kind_hosts, late_check_in, simple, no_evident_not_kind_hosts, no_evident_not_late_check_in, no_evident_not_simple, this_format_adheres_to_all_specified_conditions, ensuring_clarity_and_directness_in_each_statement"
228,good_staff,"high_quality_staff, no_evident_not_high_quality_staff, welcoming_owners, no_evident_not_welcoming_owners"
229,good_staff,"friendly_no_evident_not_friendly, hotel_no_evident_not_hotel, restaurant_no_evident_not_restaurant, same_building_no_evident_not_same_building, attention_no_evident_not_attention, service_no_evident_not_service"
231,good_staff,"friendly_staff, no_evident_not_friendly_staff"
235,good_staff,welcoming_no_evident_not_welcoming
240,good_staff,"friendly_staff, satisfied_customers, helpful_information, calming, no_evident_not_friendly_staff, no_evident_not_satisfied_customers, no_evident_not_helpful_information, no_evident_not_calming"
241,good_staff,"friendly, lend, no_evident_not_friendly_at_all, no_evident_not_lend"
242,good_staff,"staff, were, and, no_evident_not_staff, no_evident_not_were, no_evident_not_and"
245,good_staff,"excellent_staff, no_evident_not_excellent_staff, friendly_staff, no_evident_not_friendly_staff"
246,good_staff,"were, friendly, helpful, no_evident_not_were, no_evident_not_friendly, no_evident_not_helpful"
248,good_staff,"kind, no_evident_not_kind, professional, no_evident_not_professional, polite, no_evident_not_polite, helpful, no_evident_not_helpful"
250,good_staff,"family, friendly, nice, no_evident_not_family, no_evident_not_friendly, no_evident_not_nice"
251,good_staff,"friendly_staff, no_evident_not_friendly_staff"
252,good_staff,"friendly, no_evident_not_friendly"
254,good_staff,"family_were_kind, no_evident_not_kind, family_were_generous, no_evident_not_generous"
255,good_staff,"friendly, attentive, no_evident_not_friendly, no_evident_not_attentive"
257,good_staff,"staff, no_evident_not_staff"
258,good_staff,"no_evident_not_good_staff, no_evident_not_this_response_adheres_to_all_the_specified_conditions"
259,good_staff,"very_friendly, no_evident_not_very_friendly, helpful, no_evident_not_helpful"
260,good_staff,"friendly, no_evident_not_friendly, no_evident_not_good_staff"
262,good_staff,"no_evident_not_good_staff, helpful_staff, no_evident_not_helpful_staff, nice_room_with_a_balcony, no_evident_not_nice_room_with_a_balcony, car_arranged, no_evident_not_car_arranged, back_to_the_airport, no_evident_not_back_to_the_airport"
264,good_staff,"friendly, staff, no_evident_not_friendly, no_evident_not_staff"
265,good_staff,"warm, friendly, no_evident_not_warm, no_evident_not_friendly"
266,good_staff,"crew, no_evident_not_crew, nice, no_evident_not_nice"
267,good_staff,"arranged_a_taxi, helpful_staff, no_evident_not_arranged_a_taxi, no_evident_not_helpful_staff"
268,good_staff,"helpful, no_evident_not_helpful, friendly, no_evident_not_friendly"
269,good_staff,"friendly_no_evident_not_friendly, good_no_evident_not_good"
270,good_staff,"helpful, no_evident_not_helpful"
272,good_staff,nice_no_evident_not_nice
274,good_staff,"valet_was_delightful, check_in_was_eager_to_help, cleaning_staff_were_delighted, no_evident_not_valet_was_delighted, no_evident_not_check_in_was_eager_to_help, no_evident_not_cleaning_staff_were_delighted"
275,good_staff,"staff, went_over, beyond, help, make, stay, no_evident_not_staff, no_evident_not_went_over, no_evident_not_beyond, no_evident_not_help, no_evident_not_make, no_evident_not_stay"
276,good_staff,"friendly_staff, no_evident_not_friendly_staff, allow_you_to_check_in_the_early_hours_of_morning, no_evident_not_allow_you_to_check_in_the_early_hours_of_morning"
277,good_staff,"always, very, helpful, exceptional, no_evident_not_always, no_evident_not_very, no_evident_not_helpful, no_evident_not_exceptional"
278,good_staff,"friendly_no_evident_not_friendly, welcoming_no_evident_not_welcoming"
281,good_staff,"no_evident_not_welcoming, no_evident_not_helpful, no_evident_not_printed, no_evident_not_booked, no_evident_not_cancelled"
282,good_staff,"helpful, no_evident_not_helpful, friendly, no_evident_not_friendly"
283,good_staff,"friendly, no_evident_not_friendly, responsive, no_evident_not_responsive"
284,good_staff,"the_staff_was_good, no_evident_not_good"
288,good_staff,"friendy, helpul, no_evident_not_friendy, no_evident_not_helpul"
290,good_staff,"happy, no_evident_not_happy, go_above_and_beyond, no_evident_not_go_above_and_beyond, helped_me_with_covid_restrictions, no_evident_not_helped_me_with_covid_restrictions"
291,good_staff,"friendly, no_evident_not_friendly, this_provides_a_clear_aba_format_with_one_support_and_its_corresponding_contrary, adhering_to_all_specified_conditions"
293,good_staff,"helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff"
295,good_staff,"polite, no_evident_not_polite, helpful, no_evident_not_helpful, kind, no_evident_not_kind, smiling, no_evident_not_smiling"
298,good_staff,"nice, no_evident_not_nice"
299,good_staff,"was, welcoming, friendly, no_evident_not_was, no_evident_not_welcoming, no_evident_not_friendly"
300,good_staff,"no_evident_not_helpful, no_evident_not_friendly, no_evident_not_welcoming"
301,good_staff,"make_no_evident_not_make, feel_no_evident_not_feel"
303,good_staff,"welcoming, no_evident_not_welcoming, helpful, no_evident_not_helpful, happy_to_assist_in_any_situation_or_question, no_evident_not_happy_to_assist_in_any_situation_or_question"
304,good_staff,"recommendations_recommendations, no_evident_not_nice, no_evident_not_recommendations"
305,good_staff,"the_staff_are_accommodating, no_evident_not_accommodate, the_staff_are_easy_to_deal_with, no_evident_not_easy_to_deal_with, the_staff_have_gone_above, no_evident_not_go_above"
306,good_staff,"no_evident_not_staff, stuff, no_evident_not_stuff"
307,good_staff,"the_hotel_arranged_a_taxi, the_hotel_charged_15_for_the_taxi, the_hotel_provided_transportation_to_the_airport, no_evident_not_the_hotel_arranged_a_taxi, no_evident_not_the_hotel_charged_15_for_the_taxi, no_evident_not_the_hotel_provided_transportation_to_the_airport"
308,good_staff,"wonderful, no_evident_not_wonderful, reception, no_evident_not_reception, restaurant, no_evident_not_restaurant, smiling, no_evident_not_smiling, glad, no_evident_not_glad, help, no_evident_not_help"
309,good_staff,"management_were_good, no_evident_not_the_management_were_good, all_the_staff_were_good, no_evident_not_all_the_staff_were_good"
311,good_staff,"welcoming, no_evident_not_welcoming, helpful, no_evident_not_helpful"
312,good_staff,"kind_staff, no_evident_not_kind_staff, helpful_staff, no_evident_not_helpful_staff, flexible_schedule, no_evident_not_flexible_schedule"
313,good_staff,"friendly, no_evident_not_friendly"
315,good_staff,"friendly, no_evident_not_friendly"
316,good_staff,"accommodating, no_evident_not_accommodating, welcoming, no_evident_not_welcoming"
318,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
319,good_staff,"waiting, no_evident_not_waiting, after_hours, no_evident_not_after_hours"
322,good_staff,"got_early, no_evident_not_got_early"
323,good_staff,"no_evident_not_nice, no_evident_not_welcoming"
324,good_staff,"helpful, no_evident_not_helpful"
327,good_staff,"kind_the_host_was_not_kind, helpful_the_host_was_not_helpful, always_a_smile_on_his_face_the_host_did_not_have_a_smile_on_his_face, great_energy_the_host_was_not_in_great_energy, amazing_hospitality_the_host_s_hospitality_was_not_amazing"
330,good_staff,"exceptional_staff, customer_centric_staff, kind_staff, no_evident_not_exceptional_staff, no_evident_not_customer_centric_staff, no_evident_not_kind_staff"
331,good_staff,"welcoming, no_evident_not_welcoming"
332,good_staff,"super_nice, good_price, no_evident_not_super_nice, no_evident_not_good_price"
334,good_staff,"friendly_staff_no_evident_not_friendly_staff, helpful_staff_no_evident_not_helpful_staff"
335,good_staff,"friendly, no_evident_not_friendly, helpful, no_evident_not_helpful, professional, no_evident_not_professional, punctual, no_evident_not_punctual, approachable, no_evident_not_approachable, trustworthy, no_evident_not_trustworthy, efficient, no_evident_not_efficient, each_line_pairs_a_support_with_its_corresponding_contrary, using_concise_and_direct_language_as_required"
336,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
337,good_staff,"excellent_owners, no_evident_not_excellent_owners, this_structure_captures_the_relationship_between_the_owners_excellence_and_its_effect_on_staff_quality, along_with_a_counterargument_to_balance_it"
338,good_staff,"friendly_staff, no_evident_not_friendly_staff, welcoming_family, no_evident_not_welcoming_family, free_room_upgrade, no_evident_not_free_room_upgrade"
339,good_staff,"staff_are_good, no_evident_not_staff_are_good, hosts_are_pleasant, no_evident_not_hosts_are_pleasant"
341,good_staff,"lovely, no_evident_not_lovely, everything_we_needed, no_evident_not_everything_we_needed"
342,good_staff,"friendly, helped_us, no_evident_not_friendly, no_evident_not_helped_us"
343,good_staff,"friendly_staff, welcoming, personal_attention_from_taking_me_personally, good_parking_spot, nice_and_helpful_daughter, pleased_with_staff, no_evident_not_friendly_staff, no_evident_not_welcoming, no_evident_not_personal_attention_from_taking_me_personally, no_evident_not_good_parking_spot, no_evident_not_nice_and_helpful_daughter, no_evident_not_pleased_with_staff"
344,good_staff,"no_evident_not_good_staff, staff_helpful, no_evident_not_staff_helpful"
346,good_staff,"communication, good, no_evident_not_communication, no_evident_not_good"
347,good_staff,"friendly, no_evident_not_friendly, keen_to_please, no_evident_not_keen_to_please"
348,good_staff,"welcoming, no_evident_not_welcoming"
349,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
350,good_staff,"lovely, helpful, no_evident_not_lovely, no_evident_not_helpful"
353,bad_staff,"kind, have_evident_kind, needs_to_improve_its_organization, have_evident_needs_to_improve_its_organization, needs_to_improve_its_collaboration, have_evident_needs_to_improve_its_collaboration"
353,good_staff,"friendly, no_evident_not_friendly"
354,good_staff,"nice, no_evident_not_nice"
356,good_staff,"friendly, no_evident_not_friendly, polite, no_evident_not_polite, nothing_was_too_much_for_them, no_evident_not_nothing_was_too_much_for_them"
357,good_staff,"friendly, no_evident_not_friendly"
362,good_staff,"good_service, no_evident_not_good_service, kind_staff, no_evident_not_kind_staff, helpful_staff, no_evident_not_helpful_staff"
363,good_staff,"the_staff_were_exceptionally_attentive, no_evident_not_attentive, the_staff_ensured_our_stay_was_pleasant, no_evident_not_pleasant"
364,good_staff,"friendly, accomodating, no_evident_not_friendly, no_evident_not_accomodating"
367,good_staff,"friendly, no_evident_not_friendly"
371,good_staff,"best_people, no_evident_not_best_people"
372,good_staff,"helpful, no_evident_not_helpful"
373,good_staff,"wonderful_staff, no_evident_not_wonderful_staff"
375,good_staff,"helpful, friendly, no_evident_not_helpful, no_evident_not_friendly, this_format_adheres_to_all_specified_conditions, ensuring_clarity_and_conciseness_in_each_statement"
377,good_staff,"very, no_evident_not_very, polite, no_evident_not_polite, helpful, no_evident_not_helpful"
378,good_staff,"friendly, no_evident_not_friendly"
379,good_staff,"please_staff, no_evident_not_please_staff, helped_us_with_taxi, no_evident_not_help_us_with_taxi"
380,good_staff,"nice, no_evident_not_nice, helpful, no_evident_not_helpful, go_an_extra_mile, no_evident_not_go_an_extra_mile, satisfied, no_evident_not_satisfied, service, no_evident_not_service"
381,good_staff,"friendly, no_evident_not_friendly"
382,good_staff,"the_staff_facilitated_shuttle_service_from_airport_based_on_request, the_staff_was_responsive_and_reachable_via_whatsapp, no_evident_not_the_staff_facilitated_shuttle_service_from_airport_based_on_request, no_evident_not_the_staff_was_responsive_and_reachable_via_whatsapp"
383,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
384,good_staff,"staff, no_evident_not_staff, management, no_evident_not_management"
385,good_staff,no_evident_not_good_staff
386,good_staff,"friendly, no_evident_not_friendly, welcoming, no_evident_not_welcoming, accommodating, no_evident_not_accommodating, converters, no_evident_not_converters, luggage_scale, no_evident_not_luggage_scale"
388,good_staff,"friendly, effective, no_evident_not_friendly, no_evident_not_effective"
389,good_staff,"professional_staff, no_evident_not_professional_staff, friendly_staff, no_evident_not_friendly_staff"
390,good_staff,"good_service, no_evident_not_good_service"
392,good_staff,"friendly, no_evident_not_friendly, this_provides_the_required_aba_format_with_supports_and_their_corresponding_contraries"
393,good_staff,"no_evident_not_good_staff, excellent_staff_performance, no_evident_not_excellent_staff_performance"
394,good_staff,"quick, no_evident_not_quick, easy, no_evident_not_easy, polite, no_evident_not_polite, friendly, no_evident_not_friendly"
396,good_staff,"excellent_staff, no_evident_not_excellent_staff, no_evident_not_good_staff"
399,good_staff,"staff, took_care_of_my_girl, no_evident_not_staff, no_evident_not_took_care_of_my_girl"
400,good_staff,"friendly_no_evident_not_friendly, kind_hearted_no_evident_not_kind_hearted, recommends_places_of_interest_no_evident_not_recommends_places_of_interest, routes_no_evident_not_routes"
401,good_staff,"friendly, staff, no_evident_not_friendly, no_evident_not_staff"
