ID,Topic,Test 1
62,bad_room,"our_son_had_a_folding_bed, which_could_have_been_better, especially_considering_how_comfortable_the_regular_beds_were, have_evident_our_son_had_a_folding_bed, have_evident_which_could_have_been_better, have_evident_especially_considering_how_comfortable_the_regular_beds_were"
62,good_room,"comfortable_beds, best_linen_and_duvets, in_room_mini_bar_tea_coffee, good_ac, no_evident_not_comfortable_beds_in_my_room, no_evident_not_best_linen_and_duvets_in_my_room, no_evident_not_in_room_mini_bar_in_my_room, no_evident_not_good_ac_in_my_room, each_support_is_paired_with_its_contrary, adhering_to_the_specified_conditions"
64,good_room,"new, clean, no_evident_not_new, no_evident_not_clean"
65,good_room,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable"
66,good_room,"the_place_is_spotless, no_evidence_not_spotless, the_place_is_very_comfortable, no_evidence_not_very_comfortable"
68,good_room,"clean, bright, no_evident_not_clean, no_evident_not_bright"
70,good_room,"peaceful, no_evident_not_peaceful, clean, no_evident_not_clean"
73,good_room,"room, no_evident_not_room"
74,good_room,"clean, cozy_ones, beds, no_evident_not_clean, no_evident_not_cozy_ones, no_evident_not_beds"
75,bad_room,"no_balcony_made_us_disappointed, expected_more_than_just_a_room, have_evident_no_balcony, have_evident_expected_more_than_just_a_room"
76,good_room,"new, no_evident_not_new, clean, no_evident_not_clean"
78,good_room,"clean, nice_room, big_bathroom, no_evident_not_clean, no_evident_not_nice_room, no_evident_not_big_bathroom"
79,good_room,"new, no_evident_not_new, clean, no_evident_not_clean, setup, no_evident_not_setup"
81,good_room,"clean_room, spacious_room, no_evident_not_clean_room, no_evident_not_spacious_room, this_format_adheres_to_all_specified_conditions, ensuring_clarity_and_correctness"
82,good_room,"clean, no_evident_not_clean, modern, no_evident_not_modern"
83,good_room,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable"
85,bad_room,"room, not_clean, check_in, have_evident_room, have_evident_not_clean, have_evident_check_in"
89,good_room,"clean_bed, no_evident_not_clean_bed, comfortable_bed, no_evident_not_comfortable_bed, this_presentation_adheres_to_the_specified_requirements, ensuring_clarity_and_correctness_in_each_component"
90,good_room,"clean, no_evident_not_clean, this_provides_the_required_supports_and_their_contraries_in_aba_format"
91,good_room,"nice, clean, no_evident_not_nice, no_evident_not_clean"
92,bad_room,"bad_soundproofed, have_evident_bad, soundproofed, have_evident_soundproofed"
93,good_room,"new, comfortable, no_evident_not_new, no_evident_not_comfortable"
95,good_room,"clean, no_evident_not_clean, quiet, no_evident_not_quiet"
96,bad_room,"dirty, have_evident_dirty"
96,good_room,"the_room_is_very, no_evident_not_the_room_is_very, the_room_is_comfortable, no_evident_not_the_room_is_comfortable"
98,bad_room,"thick, too, have_evident_thick, have_evident_too"
99,good_room,"clean, no_evident_not_clean, this_provides_the_required_supports_and_their_contraries_in_aba_format"
100,good_room,"clean, no_evident_not_clean"
101,bad_room,"cupboard, have_evident_cupboard, wardrobe, have_evident_wardrobe"
102,good_room,"rooms_are_nice, rooms_are_modern, rooms_are_clean, no_evident_not_nice, no_evident_not_modern, no_evident_not_clean"
103,bad_room,"no_soap, shampoo, hand_soap, have_evident_no_soap, have_evident_shampoo, have_evident_hand_soap"
103,good_room,"refurbished, no_evident_not_refurbished, spacious, no_evident_not_spacious, nice_view_of_the_salt_lake_by_the_terrace, no_evident_not_nice_view_of_the_salt_lake_by_the_terrace"
105,good_room,"clean, spacious, no_evident_not_clean, no_evident_not_spacious"
106,good_room,"comfortable_beds, no_evident_not_comfortable_beds"
107,good_room,"large, no_evident_not_large, newly_redecorated, no_evident_not_newly_redecorated, contemporary_style, no_evident_not_contemporary_style, very_comfortable, no_evident_not_very_comfortable"
109,good_room,"lovely_rooms, comfortable_beds, no_evident_not_lovely_rooms, no_evident_not_comfortable_beds"
111,good_room,"spotless, no_evident_not_spotless, clean, no_evident_not_clean"
113,good_room,"nice, clean, no_evident_not_nice, no_evident_not_clean"
114,good_room,"air_con, fridge, water_bottle, no_evident_not_air_con, no_evident_not_fridge, no_evident_not_water_bottle"
116,good_room,"clean_no_evident_not_clean, conditioned_no_evident_not_conditioned, airport_no_evident_not_airport"
118,good_room,"perfect, no_evident_not_perfect"
119,good_room,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable, fridge, no_evident_not_fridge, kettle, no_evident_not_kettle, shower, no_evident_not_shower, air_con, no_evident_not_air_con, worked, no_evident_not_worked"
120,bad_room,"small, have_evident_the_room_was_not_small, adequate, have_evident_the_room_was_not_adequate"
122,good_room,"clean, no_evident_not_clean"
125,good_room,"clean, super_comfy, no_evident_not_clean, no_evident_not_super_comfy, this_list_combines_all_supports_and_their_corresponding_contraries, adhering_to_the_specified_conditions"
126,good_room,"bathroom_is_nice, room_is_equipped, smelled_nice, no_evident_not_bathroom_is_nice, no_evident_not_room_is_equipped, no_evident_not_smelled_nice, this_format_adheres_to_the_conditions_specified, ensuring_each_support_and_its_corresponding_contrary_are_clearly_presented_without_additional_information_or_opinions"
127,good_room,"arg1_very_clean, no_evident_not_clean, arg2_modern, no_evident_not_modern"
128,good_room,"very_clean, comfortable, no_evident_not_very_clean, no_evident_not_comfortable"
129,good_room,"good_size, clean, comfortable_bed, no_evident_not_good_size, no_evident_not_clean, no_evident_not_comfortable"
131,good_room,"clean, no_evident_not_clean"
132,good_room,"comfortable_bed, cozy_atmosphere, plenty_of_storage_space, no_evident_not_comfortable_bed, no_evident_not_cozy_atmosphere, no_evident_not_plenty_of_storage_space"
133,good_room,"room, clean, bed, comfortable, no_evident_not_clean, no_evident_not_comfortable"
134,good_room,"good_from_lovely, clean, no_evident_not_good, no_evident_not_clean"
137,bad_room,"the_room_has_a_smell, the_smell_is_bad, the_bathroom_has_an_unpleasant_odor, have_evident_the_room_does_not_have_a_bad_smell, have_evident_the_smell_is_not_bad, have_evident_the_bathroom_has_no_unpleasant_odor"
137,good_room,"clean_no_evident_not_clean, comfortable_no_evident_not_comfortable"
138,good_room,"clean_room, no_evident_not_clean, bathroom, no_evident_not_bathroom"
140,good_room,"clean, no_evident_not_clean, cozy_atmosphere, no_evident_not_cozy_atmosphere"
144,good_room,"nice, no_evident_not_nice, clean, no_evident_not_clean"
145,good_room,"the_room_was_super_clean, no_evident_not_clean, everything_in_the_room_was_new, no_evident_not_new, the_room_was_cosy, no_evident_not_cosy, the_bathroom_had_a_spacious_cabin_shower, no_evident_not_spacious, the_bed_was_very_comfy, no_evident_not_comfy, the_pillows_were_good, no_evident_not_good"
146,good_room,"hotel, no_evident_not_hotel, good_rooms, no_evident_not_good_rooms, clean, no_evident_not_clean, smart, no_evident_not_smart, comfortable, no_evident_not_comfortable"
148,good_room,"bed, no_evident_not_bed"
149,good_room,"clean_super_clean, no_evident_not_super_clean, modern_modern, no_evident_not_modern, comfortable_comfortable, no_evident_not_comfortable"
152,good_room,"clean_rooms, no_evident_not_clean_rooms"
153,good_room,"beautiful, spotless, comfortable, air_conditioned, great, shower, no_evident_not_good_room, no_evident_not_beautiful, no_evident_not_spotless, no_evident_not_comfortable, no_evident_not_air_conditioned, no_evident_not_great, no_evident_not_shower"
154,bad_room,"would_have_liked_more_tv_channels, more_tv_channels, like_rt_russia_today, have_evident_not_to_like_more_tv_channels, have_evident_not_to_like_rt_russia_today"
155,good_room,"nice_shower, nice_bed, no_evident_not_nice_shower, no_evident_not_nice_bed"
156,good_room,"great, comfy, air_conditioned, clean, no_evident_not_great, no_evident_not_comfy, no_evident_not_air_conditioned, no_evident_not_clean"
157,good_room,"modern_no_evident_not_modern, clean_no_evident_not_clean"
159,good_room,"clean_rooms, no_evident_not_clean_rooms"
161,good_room,"cleanness, quietness, beauty, no_evident_not_cleanness, no_evident_not_quietness, no_evident_not_beauty"
165,good_room,"clean, modern, no_evident_not_clean, no_evident_not_modern"
166,good_room,"clean, no_evident_not_clean, homely, no_evident_not_homely"
167,good_room,"clean, no_evident_not_clean, place, no_evident_not_place"
168,good_room,"room, clean, no_evident_not_room, no_evident_not_clean"
171,good_room,"electronic_system, no_evident_not_electronic_system, cleaning_up, no_evident_not_cleaning_up, not_wanting_to_be_disturbed, no_evident_not_wanting_to_be_disturbed"
173,good_room,"clean, no_evident_not_clean, comfy, no_evident_not_comfy, good_smell, no_evident_not_good_smell"
176,good_room,"sufficiently_spacious, clean, no_evident_not_sufficiently_spacious, no_evident_not_clean"
178,good_room,"relaxing, no_evident_not_relaxing, comfortable, no_evident_not_comfortable"
179,bad_room,"tv_channel_selection_is, have_evident_bad_room_tv_channel_selection, tv_channel_selection_would_have_been_good, have_evident_tv_channel_selection_would_have_been_good, this_structure_adheres_to_all_specified_conditions, ensuring_each_support_has_a_corresponding_contrary_without_using_synonyms_or_unnecessary_adjectives_verbs"
179,good_room,"very, clean, no_evident_not_very, no_evident_not_clean"
180,bad_room,"ac_was_a_bit_loud, have_evident_loudness, the_people_in_the_next_hotel_were_also_loud, have_evident_noise"
180,good_room,"sparkling_clean, comfy, no_evident_not_sparkling_clean, no_evident_not_comfy"
181,good_room,"big, clean, no_evident_not_big, no_evident_not_clean"
189,good_room,"clean, no_evident_not_clean, modern, no_evident_not_modern, large, no_evident_not_large"
190,bad_room,"small, lack, balcony, have_evident_large, have_evident_lack, have_evident_balcony"
191,good_room,"clean, no_evident_not_clean"
192,good_room,"clean, no_evident_not_clean, good, no_evident_not_good"
193,good_room,"clean_support, no_evident_not_clean_contrary, spacious_support, no_evident_not_spacious_contrary"
194,good_room,"a_c, no_evident_not_a_c, this_response_adheres_to_the_specified_conditions_by_providing_only_the_necessary_elements_without_additional_information_or_assumptions"
195,good_room,"clean, spacious, friendly, new, modern, no_evident_not_clean, no_evident_not_spacious, no_evident_not_friendly, no_evident_not_new, no_evident_not_modern"
196,bad_room,"mattresses, hard, have_evident_do_not_exist_mattresses, have_evident_not_hard_hard, this_response_adheres_to_all_specified_conditions, ensuring_clarity_and_correctness"
198,good_room,"clean, well_organized, no_evident_not_clean, no_evident_not_well_organized"
199,good_room,"it_is_clean, it_is_beautiful, no_evident_not_it_is_clean, no_evident_not_it_is_beautiful"
200,good_room,"clean, no_evident_not_clean, new, no_evident_not_new"
202,good_room,"clean_room, no_evident_not_clean, brightly_lit, no_evident_not_brightly_lit, warmly_decorated, no_evident_not_warmly_decorated"
203,good_room,"clean_the_room_was_very_clean_no_evident_not_clean, ac_worked_the_ac_worked_well_no_evident_not_ac_worked"
208,bad_room,"there_is_hair_on_the_floor, have_evident_hair_on_the_floor, from_previous_visitors, have_evident_from_previous_visitors, it_should_be_cleaned_better, have_evident_it_should_be_cleaned_better"
209,bad_room,"noisy, could_hear_everything, have_evident_noisy, have_evident_could_hear_everything"
209,good_room,"nice, no_evident_not_nice, really, no_evident_not_really"
210,good_room,"good, no_evident_not_good"
213,bad_room,"bad, have_evident_bad"
215,good_room,"clean, no_evident_not_clean, simple, no_evident_not_simple"
216,good_room,"the_room_is_very_clean, the_bed_is_comfortable, no_evident_not_the_room_is_not_very_clean, no_evident_not_the_bed_is_not_comfortable"
218,good_room,"clean_room, no_evident_not_clean, bed, no_evident_not_bed"
219,good_room,"clean_room, comfy_beds, nice_showers, no_evident_not_clean_room, no_evident_not_comfy_beds, no_evident_not_nice_showers"
220,bad_room,"tv_is_limited_in_choices, have_evident_evidence_that_tv_offers_many_choices, tv_is_only_a_news_channel, have_evident_evidence_that_it_has_other_types_of_channels_available, this_format_adheres_to_the_specified_conditions, ensuring_each_support_is_accompanied_by_its_corresponding_contrary_statement"
220,good_room,"airy_room, no_evident_not_airy, comfortable_room, no_evident_not_comfortable, super_fast_wifi, no_evident_not_super_fast"
221,bad_room,"mini_fridge, have_evident_mini_fridge, cool_our_water_bottles, have_evident_cool_our_water_bottles"
221,good_room,"clean, no_evident_not_clean, adequate_size, no_evident_not_adequate_size, nice_balcony, no_evident_not_nice_balcony"
222,good_room,"was_no_evident_not_was, nice_no_evident_not_nice"
224,good_room,"nights, sleep, no_evident_not_nights, no_evident_not_sleep"
226,bad_room,"nothing_fancy, no_local_shop_kiosk_nearby, small_fridge_in_the_room_was_warm_turned_off, only_half_a_glass_wall_covers_the_shower, have_evident_nothing_fancy, have_evident_no_local_shop_kiosk_nearby, have_evident_small_fridge_in_the_room_was_warm_turned_off, have_evident_only_half_a_glass_wall_covers_the_shower"
226,good_room,"clean_rooms, no_evident_not_clean_rooms, modern_aircon, no_evident_not_modern_aircon, quiet_room, no_evident_not_quiet_room, excellent_room_service, no_evident_not_excellent_room_service, plenty_of_electricity_outlets, no_evident_not_plenty_of_electricity_outlets, using_uk_adapters_to_use_standard_eu_plugs, no_evident_not_using_uk_adapters_to_use_standard_eu_plugs, best_hotel_bed_ever, no_evident_not_best_hotel_bed_ever"
227,good_room,"room, family, no_evident_not_room, no_evident_not_family, this_approach_ensures_each_support_has_its_corresponding_contrary, addressing_both_aspects_of_the_original_statement_succinctly"
228,good_room,"balcony, no_evident_not_balcony"
230,good_room,"clean, bright, no_evident_not_clean, no_evident_not_bright"
231,good_room,"rooms, no_evident_not_rooms, clean, no_evident_not_clean"
232,good_room,"everything, no_evident_not_everything, was, no_evident_not_was, clean, no_evident_not_clean, nice, no_evident_not_nice"
233,good_room,"big_room, no_evident_not_big_room, new_room, no_evident_not_new_room, clean_room, no_evident_not_clean_room"
235,good_room,"clean, no_evident_not_clean"
236,good_room,"small, no_evident_not_small, comfortable, no_evident_not_comfortable, bathroom, no_evident_not_bathroom, good_size, no_evident_not_good_size, well_appointed, no_evident_not_well_appointed"
237,good_room,"clean, comfortable, no_evident_not_clean, no_evident_not_comfortable"
238,bad_room,"there_is_a_stingy_smell, the_room_is_quite_small, have_evident_there_is_a_stingy_smell_have_evident_it_is_not_good, have_evident_the_room_is_quite_small_have_evident_it_is_not_large"
239,good_room,"light, airy, clean, no_evident_not_light, no_evident_not_airy, no_evident_not_clean"
240,good_room,"warm_welcome, comfortable_stay, very_clean, no_evident_not_warm_welcome, no_evident_not_comfortable_stay, no_evident_not_very_clean"
241,bad_room,"because_it_was_expensive, because_it_was_randomly_placed, because_it_was_unlabeled, because_it_was_either_body_or_hair_shampoo, have_evident_it_was_expensive, have_evident_it_was_randomly_placed, have_evident_it_was_unlabeled, have_evident_it_was_either_body_or_hair_shampoo, this_format_includes_all_the_necessary_supports_and_their_corresponding_contraries, adhering_to_the_specified_conditions"
241,good_room,"spacious_room, no_evident_not_spacious_room, minifridge, no_evident_not_minifridge, large_bathroom, no_evident_not_large_bathroom, very_clean_and_comfy_bed, no_evident_not_very_clean_and_comfy_bed, lovely_little_balcony, no_evident_not_lovely_little_balcony"
242,good_room,"clean, comfortable, pleasant, no_evident_not_clean, no_evident_not_comfortable, no_evident_not_pleasant"
245,good_room,"clean, room_service_keeps_it_clean, no_evident_not_clean, no_evident_not_room_service_keeps_it_clean"
246,good_room,"nice_size, very_clean, modern, family_room, double_room, perfect_for_our_quick_stay, no_evident_not_nice_size, no_evident_not_very_clean, no_evident_not_modern, no_evident_not_family_room, no_evident_not_double_room, no_evident_not_perfect_for_our_quick_stay"
247,good_room,"cleanliness_is_important, no_evident_not_cleanliness_is_important"
248,bad_room,"limited_tv_channels, have_evident_enough_tv_channels, only_in_the_evening_you_can_actually_find_something_to_watch, have_evident_plenty_of_channels_available, about_10_channels_are_available, have_evident_more_than_ten_channels_are_present, mostly_greek_and_russian_channels, have_evident_many_more_channels_in_greek_and_russian"
248,good_room,"comfortable, no_evident_not_comfortable"
250,good_room,"lovely, no_evident_not_lovely, modern, no_evident_not_modern, comfortable, no_evident_not_comfortable"
252,good_room,"clean, new, no_evident_not_clean, no_evident_not_new"
253,good_room,"cleanliness, no_evident_not_cleanliness, quietness, no_evident_not_quietness"
254,good_room,"spotless, no_evident_not_spotless, fantastic, no_evident_not_fantastic, true_to_life, no_evident_not_true_to_life"
255,good_room,"spacious, new, no_evident_not_spacious, no_evident_not_new"
256,good_room,"clean_no_evident_not_clean, modern_no_evident_not_modern"
259,bad_room,"bathroom_floor_got_wet, shower, two_foot_towels_rather_than_just_one, have_evident_bathroom_floor_got_wet, have_evident_two_foot_towels_rather_than_just_one"
260,good_room,"comfort_able, no_evident_not_comfortable, no_evident_not_able"
261,good_room,"clean, no_evident_not_clean, cozy, no_evident_not_cozy"
262,good_room,"clean, no_evident_not_clean, we_slept_well, no_evident_not_we_slept_well, in_a_comfy, no_evident_not_in_a_comfy"
263,good_room,"room_was_big_enough_with_comfy_beds_for_family_of_four, liked_having_a_small_balcony_for_outdoor_space, no_evident_not_big_enough_with_comfy_beds_for_family_of_four, no_evident_not_having_a_small_balcony_for_outdoor_space"
264,good_room,"clean_beds, no_evident_not_clean_beds, comfortable_beds, no_evident_not_comfortable_beds"
265,good_room,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable"
266,good_room,"clean, no_evident_not_clean"
268,good_room,"rooms_no_evident_not_rooms, bathroom_no_evident_not_bathroom, balcony_with_sea_view_no_evident_not_balcony_with_sea_view"
269,good_room,"clean, no_evident_not_clean"
270,good_room,"rooms_are_good, no_evident_not_good, clean_rooms, no_evident_not_clean"
275,good_room,"clean, comfortable, no_evident_not_clean, no_evident_not_comfortable"
276,bad_room,"locks, on, windows, didn_t_seem_secure, have_evident_locks, have_evident_on, have_evident_windows, have_evident_didn_t_seem_secure"
277,bad_room,"wanted_shampoo, wanted_body_soap, wanted_hair_conditioner, have_evident_wanted_shampoo, have_evident_wanted_body_soap, have_evident_wanted_hair_conditioner"
279,good_room,"bed_linens_were_wonderful, no_evident_not_wonderful, mattress_was_neither_too_hard_nor_soft, no_evident_not_neither_too_hard_nor_soft"
280,good_room,"smart_rooms, no_evident_not_smart_rooms, modern_rooms, no_evident_not_modern_rooms, family_feel, no_evident_not_family_feel, friendly, no_evident_not_friendly, bonus, no_evident_not_bonus, lots_of_space, no_evident_not_lots_of_space"
283,good_room,"clean, no_evident_not_clean, modern, no_evident_not_modern"
284,bad_room,"have_evident_bad_room, lack_of_light, have_evident_lack_of_light, poor_lighting_conditions, have_evident_poor_lighting_conditions, insufficient_natural_illumination, have_evident_insufficient_natural_illumination, inadequate_artificial_lighting, have_evident_inadequate_artificial_lighting, poor_ventilation, have_evident_poor_ventilation, lack_of_airflow, have_evident_lack_of_airflow, insufficient_air_circulation, have_evident_insufficient_air_circulation, inadequate_cooling_or_heating_systems, have_evident_inadequate_cooling_or_heating_systems, each_support_is_followed_by_a_contrary_that_begins_with_have_evident_and_uses_the_same_word_as_the_support_this_ensures_clarity, conciseness, and_adherence_to_your_specified_conditions"
284,good_room,"provided_everything_needed, no_evident_not_provided_everything_needed, even_a_bottle_of_water_in_the_room, no_evident_not_even_a_bottle_of_water_in_the_room"
285,bad_room,"hot_water, takes_too_long, room, have_evident_flow_in_hot_water, have_evident_taking_too_long_is_not_the_case, have_evident_issues_in_the_room"
287,bad_room,"some_smell_from_bathroom, have_evident_some_smell_from_bathroom, some_smell_from_water, have_evident_some_smell_from_water, this_format_adheres_to_all_specified_conditions, ensuring_each_support_is_followed_by_its_respective_contrary_statement_without_any_additional_assumptions_or_claims"
287,good_room,"very_clean, no_evident_not_very_clean, nice_bed_and_linen, no_evident_not_nice_bed_and_linen, this_format_adheres_to_all_specified_conditions, ensuring_clarity_and_conciseness_with_exact_vocabulary_from_the_original_text"
289,bad_room,"the_room_does_not_maintain_noise_insulation, have_evident_this_is_typical_in_the_area"
290,good_room,"the_room_was_good_no_evident_not_good, the_location_was_excellent_value_for_money_no_evident_not_excellent_value_for_money, i_was_upgraded_a_room_free_of_charge_no_evident_not_free_of_charge, the_balcony_view_was_lovely_no_evident_not_lovely"
291,good_room,"clean_cozy, no_evident_not_clean, cozy, no_evident_not_cozy"
292,bad_room,"smart_television, did_not_work, have_evident_smart_television, have_evident_did_not_work"
294,good_room,"clean, no_evident_not_clean, basic, no_evident_not_basic"
295,good_room,"new, well_furnished, comfortable, cleaned_every_day, wifi_is_strong_all_the_time, no_evident_not_new, no_evident_not_well_furnished, no_evident_not_comfortable, no_evident_not_cleaned_every_day, no_evident_not_wifi_is_strong_all_the_time"
296,bad_room,"fix, problem, have_evident_fix, have_evident_problem"
297,good_room,"refurbished, clean, no_evident_not_refurbished, no_evident_not_clean"
298,good_room,"big_room, no_evident_not_big, good_clean, no_evident_not_good_clean, comfortable_bed, no_evident_not_comfortable, this_structure_ensures_each_point_is_addressed_with_its_respective_support_and_contrary, adhering_to_the_specified_conditions"
299,good_room,"newly_renovated, fully_functional, comfortable, clean, no_evident_not_newly_renovated, no_evident_not_fully_functional, no_evident_not_comfortable, no_evident_not_clean, this_format_ensures_each_support_is_paired_with_its_contrary, using_the_exact_vocabulary_from_the_original_text_and_adhering_to_all_specified_conditions"
300,good_room,"clean, no_evident_not_clean, spacious, no_evident_not_spacious, rich, no_evident_not_rich, priced, no_evident_not_priced"
302,good_room,"clean, no_evident_not_clean"
304,good_room,"clean_room, bed_sheets_are_super_clean, toilet_is_super_clean, comfortable_bed, no_evident_not_clean_clean_room, no_evident_not_clean_bed_sheets_are_super_clean, no_evident_not_clean_toilet_is_super_clean, no_evident_not_comfortable_comfortable_bed"
310,good_room,"clean, no_evident_not_clean"
311,good_room,"clean, no_evident_not_clean, nice, no_evident_not_nice, freshly, no_evident_not_freshly, decorated, no_evident_not_decorated"
312,bad_room,"bad_smell, bad_plumbing, have_evident_bad_smell, have_evident_bad_plumbing"
315,good_room,"was_clean, no_evident_not_clean, this_format_adheres_to_the_user_s_instructions_by_providing_each_support_followed_by_its_corresponding_contrary, ensuring_clarity_and_conciseness_without_unnecessary_adjectives_or_adverbs"
316,good_room,"nice_addition, no_evident_not_nice_addition, very_clean_and_tidy_room, no_evident_not_very_clean_and_tidy_room"
318,bad_room,"safety_box_wasn_t_working, have_evident_safety_box_was_functional_if_refurbishment_were_complete, could_do_with_one_more_double_hook_in_bathroom_for_towels, need_additional_double_hook_in_bathroom, have_evident_there_wasn_t_a_need_for_an_additional_double_hook"
319,bad_room,"very_clean, a_bit_small, have_evident_have_not_enough_cleanliness, have_evident_have_not_much_space"
319,good_room,"very_clean, a_bit_small, the_bathroom_was_spacious, the_bed_was_comfortable, no_evident_not_clean, no_evident_not_small, no_evident_not_spacious, no_evident_not_comfortable"
321,good_room,"well_organized, clean, no_evident_not_organized, no_evident_not_clean"
323,bad_room,"small, bad, have_evident_the_rooms_are_not_sufficiently_small, have_evident_the_rooms_are_not_bad"
