ID,Topic,Test 2
136,bad_facility,"disgustingly_bad_outside, have_evident_disgusting_outside"
136,good_facility,"clean_on_the_inside, no_evident_not_clean_on_the_inside, beautiful_on_the_inside, no_evident_not_beautiful_on_the_inside"
139,bad_facility,"doesn_t_have_its_own_parking_lot, have_evident_doesn_t_have_its_own_parking_lot, difficult_to_find_a_parking_spot, have_evident_difficult_to_find_a_parking_spot, slow_elevators, have_evident_slow_elevators"
141,good_facility,"nice_hotel, spacious_hotel, clean_hotel, modern_hotel, no_evident_not_nice_hotel_no_evident_not_nice_hotel, no_evident_not_spacious_hotel_no_evident_not_spacious_hotel, no_evident_not_clean_hotel_no_evident_not_clean_hotel, no_evident_not_modern_hotel_no_evident_not_modern_hotel"
149,bad_facility,"the_sentence_nothing_to_do_with_the_hotel, does_not_directly_relate_to_the_original_claim_about_parking_issues_at_the_hotel, so_it_is_not_included_in_the_aba_style_response, if_you_d_like_me_to_process_the_existing_text_again_or_provide_further_clarification, feel_free_to_let_me_know"
150,bad_facility,"no_kiosk, open_24_hours, close_to_hotel, have_evident_no_kiosk, have_evident_open_24_hours, have_evident_close_to_hotel"
150,good_facility,"new, beautiful, clean, no_evident_not_new, no_evident_not_beautiful, no_evident_not_clean"
155,good_facility,"comfortable_hotel, no_evident_not_comfortable_hotel, nice_hotel, no_evident_not_nice_hotel, clean_hotel, no_evident_not_clean_hotel, wonderful_facilities, no_evident_not_wonderful_facilities, brand_new_facilities, no_evident_not_brand_new_facilities, full_equipped_facilities, no_evident_not_full_equipped_facilities, the_claim_is"
158,good_facility,"nice_clean, no_evident_not_nice_clean, excellent_service, no_evident_not_excellent_service"
160,good_facility,"perfect_hotel, no_evident_not_perfect_hotel, this_structure_adheres_to_your_requirements_each_support_is_a_single_word_from_the_original_text, and_each_has_its_corresponding_contrary"
162,good_facility,"nice_hotel, no_evident_not_nice_hotel, spacious_hotel, no_evident_not_spacious_hotel, clean_hotel, no_evident_not_clean_hotel, modern_hotel, no_evident_not_modern_hotel, amazing_hotel, no_evident_not_amazing_hotel"
164,good_facility,"well_run, no_evident_not_well_run"
167,good_facility,"here_s_the_text_in_assumption_based_argumentation_aba_format_based_on_your_conditions, clean, no_evident_not_clean, this_means_that_clean_is_a_support_for_the_claim, and_no_evident_not_clean_serves_as_the_contrary"
169,good_facility,"clean_hotel, no_evident_not_clean_hotel, quiet_hotel, no_evident_not_quiet_hotel"
171,bad_facility,"no_own_parking_lot, difficult_to_find_parking, have_evident_no_own_parking_lot, have_evident_difficult_to_find_parking"
172,good_facility,"everything, no_evident_not_everything, clean, no_evident_not_clean, no_evident_not_already_included_in_the_supports_above"
183,good_facility,"very, no_evident_not_very, clean, no_evident_not_clean, hotel, no_evident_not_hotel"
190,good_facility,"modern_hotel, no_evident_not_modern_hotel, contemporary_hotel, no_evident_not_contemporary_hotel"
212,good_facility,"hotel, no_evident_not_hotel, beautiful, no_evident_not_beautiful"
216,good_facility,"new_facilities, no_evident_not_new_facilities"
221,good_facility,"food, drink, no_evident_not_food, no_evident_not_drink"
222,good_facility,"nice_place, clean_place, no_evident_not_nice_place, no_evident_not_clean_place"
224,bad_facility,"always_possible, have_evident_always_possible, not_convenient, have_evident_not_convenient"
224,good_facility,"no_complaints, no_evident_not_no_complaints"
226,bad_facility,"veranda_door, have_evident_veranda_door, main_door, have_evident_main_door, fixable, have_evident_fixable, bed_cover, have_evident_bed_cover, tea_spoon, have_evident_tea_spoon, professional_seal, have_evident_professional_seal, beach_towel_services, have_evident_beach_towel_services"
227,good_facility,"clean_hotel, no_evident_not_clean_hotel, fresh_hotel, no_evident_not_fresh_hotel"
233,good_facility,"property, clean, no_evident_not_property, no_evident_not_clean"
236,good_facility,"modern_hotel, no_evident_not_modern_hotel, no_evident_not_good_facility"
239,bad_facility,"no_own_parking_lot, have_evident_no_own_parking_lot, difficult_to_find_parking, have_evident_difficult_to_find_parking, safety_strip_on_steps, have_evident_safety_strip_on_steps"
243,good_facility,"nice_hotel, spacious_hotel, clean_hotel, modern_hotel, beautiful_hotel, no_evident_not_nice_hotel, no_evident_not_spacious_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel, no_evident_not_beautiful_hotel, each_support_is_paired_with_its_corresponding_contrary, ensuring_that_all_aspects_of_the_provided_text_are_addressed_accurately_and_concisely"
245,good_facility,"happy_service, no_evident_not_happy_service"
246,good_facility,"small_hotel, no_evident_not_small_hotel"
250,good_facility,"lovely_room, modern_lobby, comfortable_restaurant, no_evident_not_lovely_room, no_evident_not_modern_lobby, no_evident_not_comfortable_restaurant"
252,good_facility,"clean, no_evident_not_clean, new, no_evident_not_new"
254,good_facility,"wonderful_hotel, modern_hotel, family_run_hotel, small_hotel, no_evident_not_wonderful_hotel, no_evident_not_modern_hotel, no_evident_not_family_run_hotel, no_evident_not_small_hotel"
255,good_facility,"cozy_hotel, modern_hotel, clean_hotel, no_evident_not_cozy_hotel, no_evident_not_modern_hotel, no_evident_not_clean_hotel"
257,good_facility,"modern_hotel, clean_hotel, no_evident_not_modern_hotel, no_evident_not_clean_hotel"
258,good_facility,"accommodation, no_evident_not_accommodation"
261,good_facility,"clean_hotel, no_evident_not_clean_hotel"
267,good_facility,"basic_hotel, no_evident_not_basic_hotel, clean_hotel, no_evident_not_clean_hotel, comfortable_hotel, no_evident_not_comfortable_hotel"
268,good_facility,"nice, no_evident_not_nice, spacious, no_evident_not_spacious, clean, no_evident_not_clean, modern, no_evident_not_modern"
270,good_facility,"easy, park, outside, no_evident_not_easy, no_evident_notpark, no_evident_notoutside"
272,good_facility,"very_comfortable_lvh, no_evident_not_comfortable_lvh, clean_lvh, no_evident_not_clean_lvh"
278,good_facility,"clean_hotel, no_evident_not_clean_hotel"
279,good_facility,"neighborhood, modern, no_evident_not_neighborhood, no_evident_not_modern"
282,good_facility,"nice_hotel, very_nice, no_evident_not_nice_hotel, no_evident_not_very_nice"
283,good_facility,"clean_modern, no_evident_not_clean, modern_clean, no_evident_not_modern"
284,good_facility,"clean_la_veranda, flexible_with_scheduled, no_evident_not_clean_la_veranda, no_evident_not_flexible_with_scheduled"
285,good_facility,"clean, no_evident_not_clean, nice, no_evident_not_nice"
287,good_facility,"allowed_dog, booking, no_evident_not_allowed_dog, no_evident_not_booking"
288,good_facility,"boutique_hotel, no_evident_not_boutique_hotel"
289,good_facility,"nice_hotel, clean_hotel, no_evident_not_nice_hotel, no_evident_not_clean_hotel"
295,good_facility,"great, new, well_furnished, comfortable_rooms, feels_like_home, no_evident_not_great, no_evident_not_new, no_evident_not_well_furnished, no_evident_not_comfortable_rooms, no_evident_not_feels_like_home"
297,good_facility,"recently_refurbished, very_clean, no_evident_not_recently_refurbished, no_evident_not_very_clean"
300,bad_facility,"cold, reasoning_the_temperature_was_too_low_for_swimming, have_evident_not_cold, reasoning_the_hotel_did_not_provide_warmth, making_swimming_uncomfortable"
301,good_facility,"xmas_vibes, nice_ambiance, no_evident_not_xmas_vibes, no_evident_not_nice_ambiance"
306,good_facility,"nice, spacious, clean, modern, no_evident_not_nice, no_evident_not_spacious, no_evident_not_clean, no_evident_not_modern"
307,good_facility,"the_hotel_is_modern, the_hotel_is_nice, no_evident_not_modern_hotel, no_evident_not_nice_hotel"
308,good_facility,"nice, cozy, welcome, no_evident_not_nice, no_evident_not_cozy, no_evident_not_welcome"
311,good_facility,"pet, recommended, no_extra_charge, no_evident_not_pet, no_evident_not_recommended, no_evident_not_no_extra_charge"
312,bad_facility,"tiny_pool, have_evident_tiny_pool"
312,good_facility,"place_clean, no_evident_not_place_clean, everything_clean, no_evident_not_everything_clean"
313,good_facility,"renovated_hotel, clean_hotel, quiet_street, sufficient_parking_facilities, no_evident_not_renovated_hotel, no_evident_not_clean_hotel, no_evident_not_quiet_street, no_evident_not_sufficient_parking_facilities"
314,good_facility,"fresh, just, renovated, good, no_evident_not_fresh, no_evident_not_just, no_evident_not_renovated, no_evident_not_good"
318,good_facility,"nice, cozy, new, recently, no_evident_not_nice, no_evident_not_cozy, no_evident_not_new, no_evident_not_recently"
322,good_facility,"excellent_everything, clean, spacious, really_nice, no_evident_not_excellent_everything, no_evident_not_clean, no_evident_not_spacious, no_evident_notreally_nice"
325,good_facility,"nice, small, everything, no_evident_not_nice, no_evident_not_small, no_evident_not_everything"
335,good_facility,"nice_hotel, spacious_hotel, clean_hotel, modern_hotel, great_holiday, no_evident_not_nice_hotel, no_evident_not_spacious_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel, no_evident_not_great_holiday, this_format_adheres_to_your_conditions, ensuring_each_support_is_a_short_word_from_the_original_text_and_each_contrary_starts_with_no_evident_not"
337,good_facility,"nice_hotel, no_evident_not_nice_hotel, spacious_hotel, no_evident_not_spacious_hotel, clean_hotel, no_evident_not_clean_hotel, modern_hotel, no_evident_not_modern_hotel, this_format_ensures_that_each_support_is_paired_with_its_contrary, using_the_exact_vocabulary_from_the_original_text_and_adhering_to_your_specified_conditions"
338,good_facility,"new_building, no_evident_not_new_building, new_hotel, no_evident_not_new_hotel, clean_building, no_evident_not_clean_building, clean_hotel, no_evident_not_clean_hotel"
339,good_facility,"best_accommodation, friendly_atmosphere, comfortable_atmosphere, no_evident_not_best_accommodation, no_evident_not_friendly_atmosphere, no_evident_not_comfortable_atmosphere"
341,good_facility,"clean_property, modern_property, no_evident_not_clean_property, no_evident_not_modern_property"
347,good_facility,"nice_hotel, no_evident_not_nice_hotel, spacious_hotel, no_evident_not_spacious_hotel, clean_hotel, no_evident_not_clean_hotel, modern_hotel, no_evident_not_modern_hotel"
348,bad_facility,"no_own_parking_lot, have_evident_no_own_parking_lot, good_inside, have_evident_good_inside"
348,good_facility,"inside_excellent, outside_view, no_evident_not_inside_excellent, no_evident_not_outside_view"
350,good_facility,"easy_parking, no_evident_not_easy_parking, parking, no_evident_not_parking"
353,bad_facility,"tiny_pool, have_evident_tiny_pool"
353,good_facility,"simple_hotel_simple_clear_contemporary_decoration, no_evident_not_simple_hotel, clear_hotel_simple_clear_contemporary_decoration, no_evident_not_clear_hotel, contemporary_hotel_simple_clear_contemporary_decoration, no_evident_not_contemporary_hotel, new_hotel_this_hotel_being_new, no_evident_not_new_hotel"
357,good_facility,"comfortable_hotel, clean_hotel, no_evident_not_comfortable, no_evident_not_clean_hotel"
359,good_facility,"nice, spacious, clean, modern, no_evident_not_nice, no_evident_not_spacious, no_evident_not_clean, no_evident_not_modern"
365,good_facility,"renovated_hotel, convenient_hotel, no_evident_not_renovated_hotel, no_evident_not_convenient_hotel"
372,good_facility,"bright_hotel, cozy_hotel, new_hotel, no_evident_not_bright_hotel, no_evident_not_cozy_hotel, no_evident_not_new_hotel"
373,good_facility,"cozy, no_evident_not_cozy, clean, no_evident_not_clean, hotel, no_evident_not_hotel, nice, no_evident_not_nice, place, no_evident_not_place"
374,bad_facility,"no_own_parking_lot, have_evident_no_own_parking_lot, difficult_to_find_parking, have_evident_difficult_to_find_parking"
375,good_facility,"well_situated_hotel, no_evident_not_well_situated_hotel"
376,good_facility,"clean_hotel, comfortable_hotel, five_star_hotel, welcoming_hotel, no_evident_not_clean_hotel, no_evident_not_comfortable_hotel, no_evident_not_five_star_hotel, no_evident_not_welcoming_hotel"
381,good_facility,"interior, recently, renovated, no_evident_not_interior, no_evident_not_recently, no_evident_not_renovated"
382,good_facility,"very_kindly, no_evident_not_very_kindly, package_received, no_evident_not_package_received"
383,good_facility,"clean_facility, no_evident_not_clean_facility"
384,good_facility,"main_statement_the_hotel_itself_was_very, nice_hotel_no_evident_not_nice_hotel_good_hotel, spacious_hotel_no_evident_not_spacious_hotel_large_hotel, clean_hotel_no_evident_not_clean_hotel_spotless_hotel, modern_hotel_no_evident_not_modern_hotel_contemporary_hotel"
386,good_facility,"nice_hotel, spacious_hotel, clean_hotel, modern_hotel, no_evident_not_nice_hotel, no_evident_not_spacious_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel"
388,good_facility,"brand_new_fittings_and_furniture, no_evident_not_brand_new_fittings_and_furniture"
389,good_facility,"affordable, clean, no_evident_not_affordable, no_evident_not_clean"
391,good_facility,"renovated, no_evident_not_renovated, this_provides_the_required_support_and_its_corresponding_contrary, adhering_to_all_specified_conditions"
395,good_facility,"amazing_place, no_evident_not_amazing_place, honest_place, no_evident_not_honest_place"
396,bad_facility,"no_own_parking_lot, have_evident_no_own_parking_lot, difficult_to_find_parking, have_evident_difficult_to_find_parking, need_renovation_lobby_common_areas, have_evident_need_renovation_lobby_common_areas, bad_lighting_common_areas, have_evident_bad_lighting_common_areas"
405,good_facility,"food, facilities, no_evident_not_food, no_evident_not_facilities"
406,good_facility,"nice_hotel, spacious_hotel, clean_hotel, modern_hotel, no_evident_not_nice_hotel, no_evident_not_spacious_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel"
408,good_facility,"wonderful_place, no_evident_not_wonderful_place, run_by_wonderful_people, no_evident_not_run_by_wonderful_people"
409,good_facility,"excellent, exceeded, no_evident_not_excellent, no_evident_not_exceeded"
410,good_facility,"front_place, unwind_evening, no_evident_not_nice_front, no_evident_not_front_place, no_evident_not_unwind_evening"
412,bad_facility,"tall_people, have_evident_tall_people, doorway_to_elevator, have_evident_doorway_to_elevator"
415,good_facility,"clean_hotel, super_clean, no_evident_not_clean_hotel, no_evident_not_super_clean"
416,good_facility,"quiet_place, pet_friendly, no_evident_not_quiet_place, no_evident_not_pet_friendly"
421,good_facility,"clean_building, no_evident_not_clean_building, made_for_a_comfortable_stay, no_evident_not_made_for_a_comfortable_stay"
422,good_facility,"new_hotel, renovated_hotel, clean_hotel, comfortable_hotel, no_evident_not_new_hotel, no_evident_not_renovated_hotel, no_evident_not_clean_hotel, no_evident_not_comfortable_hotel"
425,bad_facility,"accessibility, have_evident_accessibility, not_to_euregulations, have_evident_not_to_euregulations, very_steep, have_evident_very_steep"
425,good_facility,"airy_hotel, light_hotel, nice_hotel, very_clean_hotel, no_evident_not_airy_hotel, no_evident_not_light_hotel, no_evident_not_nice_hotel, no_evident_not_very_clean_hotel"
429,bad_facility,"no_own_parking_lot, have_evident_no_own_parking_lot, difficult_to_find_parking, have_evident_difficult_to_find_parking, very_limited_parking, have_evident_very_limited_parking"
432,bad_facility,"street_parking, have_evident_street_parking"
433,bad_facility,"no_own_parking_lot, difficult_to_find_parking, have_evident_no_own_parking_lot, have_evident_difficult_to_find_parking"
441,bad_facility,"bad_internet, have_evident_bad_internet, sluggish_internet, have_evident_sluggish_internet, hard_to_connect, have_evident_hard_to_connect"
442,bad_facility,"no_opening_for_season, have_evident_no_opening_for_season"
443,bad_facility,"no_bar, no_restaurant, no_pool, have_evident_no_bar, have_evident_no_restaurant, have_evident_no_pool"
445,good_facility,"nice_hotel, no_evident_not_nice_hotel, clean_hotel, no_evident_not_clean_hotel, little_hotel, no_evident_not_little_hotel"
451,bad_facility,"cold, have_evident_cold, minimalistic, have_evident_minimalistic"
451,good_facility,"neat_hotel, modern_hotel, no_evident_not_neat_hotel, no_evident_not_modern_hotel"
452,good_facility,"clean_hotel, no_evident_not_clean_hotel, covid_prevention_measures_taken, no_evident_not_covid_prevention_measures_taken"
455,bad_facility,"no_own_parking_lot, difficult_to_find_parking, bad_maintenance_of_hotel_facilities, lack_of_pool, broken_lift, inaccurate_room_pictures, for_each_support, the_contrary_is, have_evident_no_own_parking_lot, have_evident_difficult_to_find_parking, have_evident_bad_maintenance_of_hotel_facilities, have_evident_lack_of_pool, have_evident_broken_lift, have_evident_inaccurate_room_pictures"
458,bad_facility,"limited_facilities, have_evidentlimited_facilities"
468,bad_facility,"bad_cleaning, have_evident_bad_cleaning, each_support_is_paired_with_a_contrary_that_starts_with_have_evident_while_using_the_same_word_as_presented"
472,good_facility,"very_friendly_atmosphere, friendly_atmosphere, no_evident_not_friendly_atmosphere, a_family_business_where_you_feel_like_at_home, family_business_where_you_feel_like_at_home, no_evident_not_family_business_where_you_feel_like_at_home, the_hotel_is_very_comfortable, comfortable_hotel, no_evident_not_comfortable_hotel"
474,bad_facility,"no_own_parking_lot, have_evident_no_own_parking_lot, difficult_to_find_parking, have_evident_difficult_to_find_parking"
479,good_facility,"friendly_hotel, no_evident_not_friendly_hotel, clean_hotel, no_evident_not_clean_hotel, this_format_adheres_to_your_requirements, ensuring_that_each_support_is_a_short_word_from_the_original_text_without_adjectives_or_adverbs_each_support_is_paired_with_its_contrary, starting_with_no_evident_not"
481,good_facility,"clean_cyprus, no_evident_not_clean_cyprus"
482,good_facility,"pleasant_accommodation, no_evident_not_pleasant_accommodation, accommodation, no_evident_not_accommodation"
485,good_facility,"wonderful_hotel, spacious_hotel, clean_hotel, all_as_in_the_photo, no_evident_not_wonderful_hotel, no_evident_not_spacious_hotel, no_evident_not_clean_hotel, no_evident_not_all_as_in_the_photo"
489,good_facility,"nice, no_evident_not_nice, spacious, no_evident_not_spacious, clean, no_evident_not_clean, modern, no_evident_not_modern"
494,good_facility,"clean_hotel, no_evident_not_clean_hotel"
497,good_facility,"perfect_hotel, excellent_hotel, superb_hotel, no_evident_not_perfect_hotel, no_evident_not_excellent_hotel, no_evident_not_superb_hotel"
500,bad_facility,"difficult_to_find_parking, have_evident_difficult_to_find_parking, had_to_leave_car_far_away, have_evident_had_to_leave_car_far_away"
500,good_facility,"accommodation, nice, no_evident_not_accommodation, no_evident_not_nice"
501,good_facility,"clean_hotel, no_evident_not_clean_hotel"
502,good_facility,"clean, no_evident_not_clean"
504,good_facility,"everything, perfect, boutique_hotel, no_evident_not_everything, no_evident_not_perfect, no_evident_not_boutique_hotel"
507,good_facility,"nice_hotel, no_evident_not_nice_hotel, spacious_hotel, no_evident_not_spacious_hotel, clean_hotel, no_evident_not_clean_hotel, modern_hotel, no_evident_not_modern_hotel, furnished_hotel, no_evident_not_furnished_hotel"
509,good_facility,"nice, no_evident_not_nice, spacious, no_evident_not_spacious, clean, no_evident_not_clean, modern, no_evident_not_modern"
511,good_facility,"nice, no_evident_not_nice, spacious, no_evident_not_spacious, clean, no_evident_not_clean, modern, no_evident_not_modern"
513,good_facility,"clean_place, no_evident_not_clean_place, everything_as_expected, no_evident_not_everything_as_expected"
515,good_facility,"clean, new, hotel, no_evident_not_clean, no_evident_not_new, no_evident_not_hotel"
517,good_facility,"very_good_quality_hotel, no_evident_not_very_good_quality_hotel"
527,good_facility,"nice_hotel, no_evident_not_nice_hotel, spacious_hotel, no_evident_not_spacious_hotel, clean_hotel, no_evident_not_clean_hotel, modern_hotel, no_evident_not_modern_hotel"
528,good_facility,"clean_hotel, no_evident_not_clean_hotel, fresh_hotel, no_evident_not_fresh_hotel"
530,good_facility,"nice, clean, no_evident_not_nice, no_evident_not_clean"
532,good_facility,"free, parking, no_evident_not_free, no_evident_not_parking"
535,good_facility,"small_hotel, modern_hotel, no_evident_not_small_hotel, no_evident_not_modern_hotel"
536,good_facility,"intimate_hotel, no_evident_not_intimate_hotel"
537,good_facility,"cozy_terrace, no_evident_not_coozie_terrace"
543,bad_facility,"little, have_evident_little, evening, have_evident_evening"
546,good_facility,"nice, spacious, clean, modern, no_evident_not_nice, no_evident_not_spacious, no_evident_not_clean, no_evident_not_modern"
549,good_facility,"nice_hotel, no_evident_not_nice_hotel, spacious_hotel, no_evident_not_spacious_hotel, clean_hotel, no_evident_not_clean_hotel, modern_hotel, no_evident_not_modern_hotel, pet_friendly_hotel, no_evident_not_pet_friendly_hotel"
551,good_facility,"recently_freshened, no_evident_not_recently_freshened, improved, no_evident_not_improved"
556,bad_facility,"no_own_parking_lot, have_evident_no_own_parking_lot, no_pool, have_evident_no_pool"
569,good_facility,"recently_renovated, no_evident_not_recently_renovated"
571,good_facility,"clean_hotel, no_evident_not_clean_hotel, comfortable_hotel, no_evident_not_comfortable_hotel"
572,bad_facility,"elevator_needs_cleaning, have_evident_elevator_needs_cleaning"
574,good_facility,"amazing_hotel, no_evident_not_amazing_hotel"
581,bad_facility,"no_own_parking_lot, difficult_to_find_parking, have_evident_no_own_parking_lot, have_evident_difficult_to_find_parking"
586,good_facility,"new_hotel, clean_hotel, no_evident_not_new, no_evident_not_clean"
590,good_facility,"lovely, quiet, cozy, no_evident_not_lovely, no_evident_not_quiet, no_evident_not_cozy"
594,good_facility,"refurbished, clean, tidy, cozy, parking, no_evident_not_refurbished, no_evident_not_clean, no_evident_not_tidy, no_evident_not_cozy, no_evident_not_parking"
603,good_facility,"clean_accommodation, no_evident_not_clean_accommodation, pleasant_terrace, no_evident_not_pleasant_terrace"
610,good_facility,"quiet_hotel, no_evident_not_quiet_hotel, restaurant, no_evident_not_restaurant, good, no_evident_not_good"
615,good_facility,"nice_staff_no_evident_not_nice_staff, good_restaurant_no_evident_not_good_restaurant, good_hotel_no_evident_not_good_hotel"
617,good_facility,neat_hotel
619,good_facility,"here_s_the_text_formatted_according_to_your_instructions, nice_hotel, spacious_hotel, clean_hotel, modern_hotel, no_evident_not_nice_hotel, no_evident_not_spacious_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel"
620,good_facility,"nice_hotel, no_evident_not_nice_hotel, clean_hotel, no_evident_not_clean_hotel, near_airport, no_evident_not_near_airport"
627,good_facility,"stunning_hotel, stunning_stunning, no_evident_not_stunning, aesthetic_and_clean_place, aesthetic_and_clean_place_aesthetic_and_clean_place, no_evident_not_aesthetic_and_clean_place, innovative_interesting_service, innovative_interesting_service_innovative_interesting_service, no_evident_not_innovative_interesting_service, you_can_request_at_push_of_a_button, you_can_request_at_push_of_a_button_you_can_request_at_push_of_a_button, no_evident_not_you_can_request_at_push_of_a_button, you_wont_hear_the_bell, you_wont_hear_the_bell_you_wont_hear_the_bell, no_evident_not_you_wont_hear_the_bell"
628,good_facility,"plenty, no_evident_not_plenty"
635,good_facility,"good_hotel, no_evident_not_good_hotel"
636,good_facility,"renovated_hotel, brilliant_hotel, no_evident_not_renovated_hotel, no_evident_not_brilliant_hotel"
643,good_facility,"welcoming, no_evident_not_welcoming, environment, no_evident_not_environment"
646,good_facility,"clean_hotel, no_evident_not_clean_hotel, comfortable_hotel, no_evident_not_comfortable_hotel, place_to_park, no_evident_not_place_to_park"
648,bad_facility,"no_own_parking_lot, have_evident_no_own_parking_lot, difficult_to_find_parking, have_evident_difficult_to_find_parking"
649,good_facility,"new_hotel, no_evident_not_new_hotel, hotel_hotel, no_evident_not_hotel_hotel"
650,good_facility,"cozy_hotel, no_evident_not_cozy_hotel"
652,good_facility,"nice, spacious, clean, modern, no_evident_not_nice, no_evident_not_spacious, no_evident_not_clean, no_evident_not_modern, for_the_new_statement_the_accommodation_is_perfect, perfect, no_evident_not_perfect"
653,good_facility,"nice_hotel, spacious_hotel, clean_hotel, modern_hotel, no_evident_not_nice_hotel, no_evident_not_spacious_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel"
654,good_facility,"clean, contra_no_evident_not_clean, comfortable, contra_no_evident_not_comfortable, soft_bed, soft, contra_no_evident_not_soft, cappuccino_on_soft_sofas, cappuccino, contra_no_evident_not_cappuccino, this_format_ensures_that_each_point_is_supported_and_its_contrary_is_appropriately_addressed, adhering_to_the_given_conditions"
656,good_facility,"lobby_clean, room_clean, no_evident_not_lobby_clean, no_evident_not_room_clean"
658,good_facility,"homely_atmosphere, no_evident_not_homely_atmosphere, atmosphere, no_evident_not_atmosphere"
662,good_facility,"nice_hotel, spacious_hotel, clean_hotel, modern_hotel, no_evident_not_nice_hotel, no_evident_not_spacious_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel"
669,good_facility,"transfer, airport, no_evident_not_transfer, no_evident_not_airport"
671,bad_facility,"closed_pool, have_evident_closed_pool, pool_closed, have_evident_pool_closed"
671,good_facility,"pleasantly_no_evident_not_pleasant, surprised_no_evident_not_surprised, appears_no_evident_not_appears, to_no_evident_not_to, have_no_evident_not_have, been_no_evident_not_been, renovated_no_evident_not_renovated"
673,good_facility,"parking_free, no_evident_not_parking_free, front_hotel, no_evident_not_front_hotel, street, no_evident_not_street"
675,good_facility,"well_kept_hotel, no_evident_not_well_kept_hotel"
678,good_facility,"good_hotel, no_evident_not_good_hotel"
680,good_facility,error_timeout_after_180s_while_waiting_for_model_response_skipping
681,good_facility,"cozy_hotel, no_evident_not_cozy_hotel, stylish_hotel, no_evident_not_stylish_hotel"
