ID,Topic,Output
31,good_location,"close_to_mackenzy_beach, close_to_larnaca_airport, no_evident_not_close_to_mackenzy_beach, no_evident_not_close_to_larnaca_airport"
36,bad_location,"located_in_small_side_street, have_evident_located_in_main_avenue"
36,good_location,"walk_to_sea_front, no_evident_not_walk_to_sea_front"
37,good_location,"bus_to_airport_close, bus_to_airport_every_15_minutes, no_evident_bus_to_airport_close, no_evident_bus_to_airport_every_15_minutes"
40,good_location,"near_airport, near_mackenzie_beach, no_evident_not_near_airport, no_evident_not_near_mackenzie_beach"
41,good_location,"good_location, 5_lins_away_from_airport_by_car, 5_mins_walk_to_beach, no_evident_not_5_lins_away_from_airport_by_car, no_evident_not_5_mins_walk_to_beach"
41,bad_location,"kitchen_shuts_at_2230_or_so, have_evident_kitchen_stays_open_later_than_2230_and_food_is_available_late"
44,bad_location,"noisy_later_evening, have_evident_noisy_earlier_evening"
45,good_location,"close_to_beach, short_walk_to_beach, no_evident_not_close_to_beach, no_evident_not_short_walk_to_beach"
45,bad_location,"near_runway_end, have_evident_near_runway_end"
49,good_location,"close_to_airport, short_walk_to_sea, no_evident_not_close_to_airport, no_evident_not_short_walk_to_sea"
50,good_location,"close_to_airport, great_little_hotel, no_evident_not_close_to_airport, no_evident_not_great_little_hotel"
51,good_location,"near_airport, no_evident_not_near_airport"
53,good_location,"close_to_airport, close_to_Mackenzie_Beach, no_evident_not_close_to_airport, no_evident_not_close_to_Mackenzie_Beach"
55,good_location,"good_for_transfers, no_evident_not_good_for_transfers"
56,good_location,"close_to_airport, easy_access_flights, no_evident_not_close_to_airport, no_evident_not_easy_access_flights"
57,good_location,"nice_walk, many_restaurants, no_evident_nice_walk, no_evident_many_restaurants"
58,good_location,"close_to_airport, no_evident_not_close_to_airport"
58,bad_location,"not_soundproof, have_evident_soundproof"
59,good_location,"close_to_airport, convenient_for_overnight_stay, no_evident_not_close_to_airport, no_evident_not_convenient_for_overnight_stay"
62,good_location,"comfortable_location, near_airport, near_beach, no_evident_not_comfortable_location, no_evident_not_near_airport, no_evident_not_near_beach"
64,good_location,"close_to_airport, close_proximity_airport, no_evident_not_close_to_airport, no_evident_not_close_proximity_airport"
64,bad_location,"close_to_airport, have_evident_close_to_airport"
65,good_location,"easy_to_get_to_from, no_evident_not_easy_to_get_to_from"
66,good_location,"perfect_for_airport, great_value_restaurant, friendly_restaurant, no_evident_not_perfect_for_airport, no_evident_not_great_value_restaurant, no_evident_not_friendly_restaurant"
71,good_location,"bus_stop_near_airport, direct_access_airport, no_evident_not_bus_stop_near_airport, no_evident_direct_access_airport
airport_reachable几分钟, airport_reachable几分钟, no_evident_not_airport_reachable几分钟, no_evident_not_airport_reachable几分钟
mackenzie_beach易达, mackenzie_beach易达, no_evident_not_mackenzie_beach易达, no_evident_not_mackenzie_beach易达"
71,bad_location,"no_shop_no_pharmacy_in_area, have_evident_shop_and_pharmacy_in_area"
74,good_location,"quiet_place, close_to_airport, close_to_beach, close_to_salt_lake, many_parking_places, no_evident_not_quiet_place, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_salt_lake, no_evident_not_many_parking_places"
76,good_location,"nearby_beach, no_evident_not_nearby_beach"
80,good_location,"mckenzie_beach_within_walking_distance, no_evident_not_mckenzie_beach_within_walking_distance"
81,good_location,"close_to_airport, no_evident_not_close_to_airport"
82,good_location,"good_location, not_good_location"
83,bad_location,"far_from_centre, have_evident_far_from_centre"
88,good_location,"good_location, easily_reached_from_airport, no_evident_not_good_location, no_evident_not_easily_reached_from_airport"
91,good_location,"close_to_larnaca_airport, no_evident_not_close_to_larnaca_airport"
93,good_location,"bus_stop_for_airport_walkable, no_evident_not_bus_stop_for_airport_walkable"
95,good_location,"perfect_location_for_airport, no_evident_not_perfect_location_for_airport"
98,good_location,"close_to_airport, nice_places, no_evident_not_nice_places, long_beach, no_evident_not_long_beach, cool_fancy_bars, no_evident_not_cool_fancy_bars, salt_lake, no_evident_not_salt_lake"
102,good_location,"close_to_airport, near_makenzie_beach, near_touristic_area, close_to_bus_stop, no_evident_not_close_to_airport, no_evident_not_near_makenzie_beach, no_evident_not_near_touristic_area, no_evident_not_close_to_bus_stop"
104,good_location,"quiet_place, no_evident_not_quiet_place"
106,good_location,"close_to_airport, no_evident_not_close_to_airport"
107,good_location,"convenient_for_airport, no_evident_not_convenient_for_airport"
109,good_location,"good_location_for_overnight_stay, good_location_for_late_flights, no_evident_not_good_location_for_overnight_stay, no_evident_not_good_location_for_late_flights"
111,good_location,"good_for_airport, good_for_mackenzie_beach, no_evident_not_good_for_airport, no_evident_not_good_for_mackenzie_beach"
114,good_location,"close_to_airport, 10_minutes_by_taxi, 15_minutes_by_shuttle_bus, no_evident_not_10_minutes_by_taxi, no_evident_not_15_minutes_by_shuttle_bus, close_to_mckenzie_beach, near_food_restaurants, no_evident_not_close_to_mckenzie_beach, no_evident_not_near_food_restaurants"
115,good_location,"mackenzie_beach_few_minutes, airport_near, best_location_larnaca, no_evident_not_mackenzie_beach_few_minutes, no_evident_not_airport_near, no_evident_not_best_location_larnaca"
116,good_location,"clean, air_conditioned, close_to_airport, no_evident_not_clean, no_evident_not_air_conditioned, no_evident_not_close_to_airport"
117,good_location,"close_to_airport, easy_access_flights_morning, no_evident_not_close_to_airport, no_evident_easy_access_flights_morning, close_to_clean_beach, short_walk_to_beach, no_evident_not_close_to_clean_beach, no_evident_short_walk_to_beach"
118,good_location,"near_airport, near_beach, no_evident_not_near_airport, no_evident_not_near_beach"
119,good_location,"great_location, good_for_airport, good_for_beach, no_evident_not_great_location, no_evident_not_good_for_airport, no_evident_not_good_for_beach"
120,good_location,"close_to_airport, no_evident_not_close_to_airport"
123,good_location,"close_to_airport, no_evident_not_close_to_airport"
123,bad_location,"area_noisy, have_evident_area_quiet"
125,good_location,"close_to_best_beaches_Larnaca, well_connected_public_transport, no_evident_not_close_to_best_beaches_Larnaca, no_evident_not_well_connected_public_transport"
126,bad_location,"loud_outside, have_evident_loud_outside"
128,good_location,"close_to_airport, no_evident_not_close_to_airport"
129,good_location,"close_to_makenzie, plans_for_night, perfect_place, no_evident_not_close_to_makenzie, no_evident_not_plans_for_night, no_evident_not_perfect_place"
131,bad_location,"far_from_city_centre, have_evident_not_far_from_city_centre"
134,good_location,"good_location, good_for_beach, good_for_bars, no_evident_not_good_location, no_evident_not_good_for_beach, no_evident_not_good_for_bars"
137,good_location,"good_location, not_good_location"
139,good_location,"proximity_to_airport, no_evident_not_proximity_to_airport"
140,good_location,"close_to_airport, no_evident_not_close_to_airport"
142,good_location,"near_mackenzie_beach, no_evident_not_near_mackenzie_beach"
143,good_location,"perfect_overnight_stay, close_to_airport, no_evident_not_perfect_overnight_stay, no_evident_not_close_to_airport"
145,good_location,"close_to_airport, close_to_makenzie_blue_flag_beach, no_evident_not_close_to_airport, no_evident_not_close_to_makenzie_blue_flag_beach"
148,good_location,"close_to_airport, no_evident_not_close_to_airport"
149,good_location,"good_location, quick_path, no_evident_quick_path, not_quite_safe_path, no_evident_not_quite_safe_path"
152,good_location,"close_to_bars, close_to_airport, no_evident_not_close_to_bars, no_evident_not_close_to_airport"
155,good_location,"near_airport, no_evident_not_near_airport"
156,good_location,"near_airport, no_evident_not_near_airport"
157,good_location,"7_minutes_walking_to_beach, no_evident_not_7_minutes_walking_to_beach"
158,good_location,"fantastic_location, airport_on_beach, no_evident_not_fantastic_location, no_evident_not_airport_on_beach"
159,good_location,"close_to_airport, no_evident_not_close_to_airport"
168,good_location,"near_airport, short_walking_distance_to_beach, short_walking_distance_to_restaurants, no_evident_not_near_airport, no_evident_not_short_walking_distance_to_beach, no_evident_not_short_walking_distance_to_restaurants"
169,good_location,"close_to_airport, 5_min_drive_to_airport, no_evident_not_close_to_airport, no_evident_not_5_min_drive_to_airport"
171,good_location,"near_salt_lake, near_McKenzie_Beach, no_evident_not_near_salt_lake, no_evident_not_near_McKenzie_Beach, many_cafes_nearby, many_bars_nearby, no_evident_not_many_cafes_nearby, no_evident_not_many_bars_nearby"
177,good_location,"close_to_beach, close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_airport"
179,good_location,"close_to_restaurants, close_to_beach, quiet, no_evident_not_close_to_restaurants, no_evident_not_close_to_beach, no_evident_not_quiet"
182,good_location,"close_to_airport, no_evident_not_close_to_airport"
183,good_location,"close_to_beach, no_evident_not_close_to_beach"
185,good_location,"near_airport, not_near_airport, no_evident_not_near_airport, no_evident_not_not_near_airport"
185,bad_location,"need_access_to_car, have_evident_need_no_access_to_car"
190,good_location,"convenient_location, no_evident_not_convenient_location"
191,good_location,"beside_airport, no_evident_not_beside_airport"
193,good_location,"good_location, easy_transfer, no_evident_not_good_location, no_evident_not_easy_transfer"
195,bad_location,"not_close_to_beach, have_evident_not_close_to_beach"
195,good_location,"perfect_for_pre_stays, perfect_for_post_stays, no_evident_not_perfect_for_pre_stays, no_evident_not_perfect_for_post_stays"
197,good_location,"close_to_airport, near_mackenzy_beach_with_restaurants, no_evident_not_close_to_airport, no_evident_not_near_mackenzy_beach_with_restaurants"
199,good_location,"5_minute_walk_from_beach, 5_minute_walk_from_restaurants_and_cafes, no_evident_5_minute_walk_from_beach, no_evident_5_minute_walk_from_restaurants_and_cafes"
202,good_location,"close_to_beach, great_restaurants, no_evident_not_close_to_beach, no_evident_not_great_restaurants"
204,good_location,"great_to_come_from_airport, no_evident_not_great_to_come_from_airport"
206,good_location,"great_location, beach_less_than_5_minutes_away, no_evident_not_great_location, no_evident_not_beach_less_than_5_minutes_away"
208,good_location,"quiet_area, easy_find_parking_places, no_evident_not_quiet_area, no_evident_not_easy_find_parking_places"
210,good_location,"fine_location, no_evident_not_fine_location"
211,good_location,"close_to_airport, close_to_town, no_evident_not_close_to_airport, no_evident_not_close_to_town"
211,bad_location,"walking_to_town, have_evident_walking_to_town"
219,bad_location,"noisy_because_of_air_traffic, have_evident_noisy_because_of_air_traffic"
220,good_location,"close_to_airport, easy_walk_from_airport, no_evident_not_close_to_airport, no_evident_not_easy_walk_from_airport
off_b4_highway, no_evident_not_off_b4_highway"
226,bad_location,"fridge_warm_turned_off, have_evident_fridge_cold_turned_on
fridge_empty, have_evident_fridge_full
no_local_shop_nearby, have_evident_many_shops_nearby"
227,good_location,"close_to_airport, no_evident_not_close_to_airport"
228,good_location,"convenient_location, quiet_location, no_evident_not_convenient_location, no_evident_not_quiet_location"
231,good_location,"ideally_situated_for_airport, no_evident_not_ideally_situated_for_airport"
232,good_location,"good_location_for_late_flight, no_evident_not_good_location_for_late_flight"
233,bad_location,"far_from_local_shop, have_evident_far_from_local_shop"
234,good_location,"bars, restaurants, beach, no_evident_not_bars, no_evident_not_restaurants, no_evident_not_beach"
235,good_location,"good_location, no_evident_not_good_location"
236,good_location,"near_425_bus_route, close_to_airport, no_evident_not_near_425_bus_route, no_evident_not_close_to_airport"
238,good_location,"close_to_airport, no_evident_not_close_to_airport"
239,good_location,"not_far_from_sea, no_evident_not_far_from_sea"
240,good_location,"close_to_beach, close_to_restaurants, no_evident_not_close_to_beach, no_evident_not_close_to_restaurants"
241,good_location,"not_in_center, perfect_location, not_in_center, no_evident_not_perfect_location, walking_distance_to_airport, close_to_luxurious_beach_strip_with_delicious_restaurants, not_walking_distance_to_airport, no_evident_not_close_to_luxurious_beach_strip_with_delicious_restaurants"
243,good_location,"near_beaches, near_restaurants, no_evident_not_near_beaches, no_evident_not_near_restaurants"
246,good_location,"about_10_minutes_from_airport, no_evident_not_about_10_minutes_from_airport"
246,bad_location,"hard_to_find_location, have_evident_hard_to_find_location, gps_trouble_finding_it, have_evident_gps_trouble_finding_it, amongst_apartment_buildings, have_evident_amongst_apartment_buildings"
250,good_location,"allowed_walk_to_beach, allowed_walk_to_restaurants, no_evident_not_allowed_walk_to_beach, no_evident_not_allowed_walk_to_restaurants"
253,good_location,"clean, quiet, no_evident_not_clean, no_evident_not_quiet"
254,good_location,"close_to_airport, no_evident_not_close_to_airport"
255,good_location,"cozy_hotel, modern_hotel, clean_hotel, close_to_airport, close_to_beach, no_evident_not_cozy_hotel, no_evident_not_modern_hotel, no_evident_not_clean_hotel, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
257,good_location,"good_location, quiet, no_evident_not_good_location, no_evident_not_quiet"
259,good_location,"near_airport, easy_drive_into_larnaca, no_evident_not_near_airport, no_evident_not_easy_drive_into_larnaca"
260,good_location,"close_to_mackenzie_beach, close_to_downtown_walk, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_downtown_walk"
262,good_location,"close_to_airport, late_arrival, no_evident_not_close_to_airport, no_evident_not_late_arrival"
268,good_location,"easy_walk_to_mackenzie_beach, short_journey_from_airport, no_evident_not_easy_walk_to_mackenzie_beach, no_evident_not_short_journey_from_airport"
271,good_location,"convenient_location, near_beach, near_restaurants, bus_station_30_meters, close_to_airport, no_evident_not_convenient_location, no_evident_not_near_beach, no_evident_not_near_restaurants, no_evident_not_bus_station_30_meters, no_evident_not_close_to_airport"
272,good_location,"near_mackenzie_beach, close_to_center, no_evident_not_near_mackenzie_beach, no_evident_not_close_to_center"
276,good_location,"45_min_walk_to_airport, no_evident_not_45_min_walk_to_airport"
278,good_location,"easy_access_airport, no_evident_not_easy_access_airport"
279,good_location,"modern_hotel, residential_neighborhood, close_to_airport, close_to_historical_area, no_evident_not_modern_hotel, no_evident_not_residential_neighborhood, no_evident_not_close_to_airport, no_evident_not_close_to_historical_area"
280,bad_location,"close_to_lovely_restaurants, have_evident_close_to_unlovely_restaurants close_to_sea_front, have_evident_far_from_sea_front handy_for_limassol, have_evident_unhandy_for_limassol handy_for_airport, have_evident_unhandy_for_airport"
280,good_location,"location_not.inspiring, restaurants_lovely, restaurants_sea_front, near_Limassol, near_airport, no_evident_location_not.inspiring, no_evident_restaurants_lovely, no_evident_restaurants_sea_front, no_evident_near_Limassol, no_evident_near_airport"
281,good_location,"near_airport, near_restaurants, no_evident_not_near_airport, no_evident_not_near_restaurants"
282,good_location,"close_to_beach, quiet_place, no_evident_not_close_to_beach, no_evident_not_quiet_place"
284,good_location,"restaurants_on_beach, close_to_hotel, staff_told_about_restaurants, no_evident_not_restaurants_on_beach, no_evident_not_close_to_hotel, no_evident_not_staff_told_about_restaurants"
286,good_location,"convenient_location_for_arriving_at_airport, no_evident_not_convenient_location_for_arriving_at_airport"
288,good_location,"quiet_area, close_to_airport, distant_from_city_center, no_evident_not_quiet_area, no_evident_not_close_to_airport, no_evident_not_distant_from_city_center, close_to_salt_lake, no_evident_not_close_to_salt_lake"
288,bad_location,"far_from_city_center, have_evident_far_from_city_center"
289,good_location,"close_to_airport, close_to_Makenzie_beach_area, no_evident_not_close_to_airport, no_evident_not_close_to_Makenzie_beach_area, taxi_fare_around_15_18_euro, no_evident_not_taxi_fare_around_15_18_euro"
290,good_location,"good_value_for_money, not_good_value_for_money"
291,good_location,"close_to_airport, no_evident_not_close_to_airport"
292,good_location,"good_location_for_airport, only_8_minutes_by_car, no_evident_good_location_for_airport, no_evident_only_8_minutes_by_car"
295,good_location,"good_location, near_centre, quiet_area, no_evident_not_good_location, no_evident_not_near_centre, no_evident_not_quiet_area"
298,good_location,"good_location, can_take_bus_425, no_evident_not_good_location, no_evident_not_can_take_bus_425"
299,good_location,"convenient_location, easy_public_transport, nearby_cafes, near_center, no_evident_not_convenient_location, no_evident_not_easy_public_transport, no_evident_not_nearby_cafes, no_evident_not_near_center"
300,good_location,"close_to_airport, near_bus_station, near_beach, near_restaurants, no_evident_not_close_to_airport, no_evident_not_near_bus_station, no_evident_not_near_beach, no_evident_not_near_restaurants"
301,good_location,"quiet_area, no_evident_not_quiet_area"
304,good_location,"less_than_minute_from_bus_station, many_restaurants_bars_shops, close_to_many_beaches, no_evident_less_than_minute_from_bus_station, no_evident_many_restaurants_bars_shops, no_evident_close_to_many_beaches"
307,good_location,"accommodation_for_one_night_before_departure, no_evident_not_accommodation_for_one_night_before_departure"
310,good_location,"close_proximity_airport, close_mckenzie_beach, many_restaurants_dinner, no_evident_not_close_proximity_airport, no_evident_not_close_mckenzie_beach, no_evident_not_many_restaurants_dinner"
312,good_location,"airport_close, beach_walk_away, no_evident_not_airport_close, no_evident_not_beach_walk_away"
313,good_location,"quiet_street, sufficient_parking, no_evident_not_quiet_street, no_evident_not_sufficient_parking"
314,good_location,"near_airport, no_evident_not_near_airport"
316,good_location,"perfect_location_mckenzie_beach, close_to_central_marina, no_evident_not_perfect_location_mckenzie_beach, no_evident_not_close_to_central_marina"
318,good_location,"quiet_area, close_to_airport, close_to_beach, close_to_restaurants, no_evident_not_quiet_area, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_restaurants"
322,good_location,"pleasant_walk_to_sea, no_evident_not_pleasant_walk_to_sea"
322,bad_location,"lack_of_closeby_options, have_evident_lack_of_closeby_options"
323,good_location,"close_to_airport, close_to_Makenzie_Beach, close_to_restaurants, nice_patio_restaurant, no_evident_not_close_to_airport, no_evident_not_close_to_Makenzie_Beach, no_evident_not_close_to_restaurants, no_evident_not_nice_patio_restaurant"
324,good_location,"morning_flight, short_drive_to_airport, no_evident_not_morning_flight, no_evident_not_short_drive_to_airport"
325,good_location,"not_far_from_airport, short_walk_to_beach, no_evident_not_far_from_airport, no_evident_short_walk_to_beach"
325,bad_location,"smell_from_lake, have_evident_no_smell_from_lake"
327,good_location,"close_to_airport, not_far_from_airport, no_evident_not_close_to_airport, no_evident_not_far_from_airport"
328,good_location,"beach_close, bus_to_airport_50_meters, no_evident_not_beach_close, no_evident_not_bus_to_airport_50_meters"
328,bad_location,"odor_of_sewage, have_evident_odor_of_sewage smell_on_street, have_evident_smell_on_street"
329,good_location,"quiet, no_evident_not_quiet"
332,good_location,"near_cafe_nero, not_near_cafe_nero"
334,good_location,"great_location, not_great_location"
338,good_location,"walking_distance_to_beach, walking_distance_to_restaurants, walking_distance_to_shops, away_from_traffic, no_evident_not_walking_distance_to_beach, no_evident_not_walking_distance_to_restaurants, no_evident_not_walking_distance_to_shops, no_evident_away_from_traffic"
340,bad_location,"farther_than_most_hotels, have_evident_farther_than_most_hotels quieter_beaches, have_evident_quieter_beaches good_for_water_sports, have_evident_good_for_water_sports busier_beach_and_bars, have_evident_busier_beach_and_bars"
344,good_location,"great_location, 5_min_walk_to_beach, no_evident_not_great_location, no_evident_not_5_min_walk_to_beach"
347,good_location,"close_to_beach, close_to_restaurants, no_evident_not_close_to_beach, no_evident_not_close_to_restaurants"
348,bad_location,"noise_from_aircraft_land_takeoff, have_evident_noise_from_aircraft_land_takeoff"
349,good_location,"close_to_bus_stop, no_evident_not_close_to_bus_stop"
349,bad_location,"far_from_major_tourist_spots, have_evident_far_from_major_tourist_spots"
350,good_location,"6_mins_drive_from_airport, no_evident_not_6_mins_drive_from_airport"
351,good_location,"close_to_mackenzie_beach, close_to_bars, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_bars"
353,good_location,"near_airport, no_evident_not_near_airport"
353,bad_location,"far_from_centre_town, have_evident_far_from_centre_town"
355,good_location,"early_flight_from_Larnaka, nearby_beach_strip, various_restaurants, no_evident_not_early_flight_from_Larnaka, no_evident_not_nearby_beach_strip, no_evident_not_various_restaurants"
358,good_location,"close_to_airport, no_evident_not_close_to_airport"
361,good_location,"near_makanzie_beach, no_evident_not_near_makanzie_beach"
364,good_location,"bars_and_restaurants_5_mins_walk, no_evident_not_bars_and_restaurants_5_mins_walk"
367,good_location,"good_choice_travelers_larnaca, no_evident_not_good_choice_travelers_larnaca"
368,good_location,"perfect_location, no_evident_not_perfect_location"
370,good_location,"good_location_from_airport, good_location_from_sea, no_evident_not_good_location_from_airport, no_evident_not_good_location_from_sea"
372,good_location,"close_to_airport, close_to_city_center, close_to_nice_beach, no_evident_not_close_to_airport, no_evident_not_close_to_city_center, no_evident_not_close_to_nice_beach"
373,good_location,"stayed_nights_for_quick_airport_access, no_evident_not_stayed_nights_for_quick_airport_access"
374,good_location,"great_location, not_great_location"
376,good_location,"5_minute_walk_to_beach, no_evident_not_5_minute_walk_to_beach"
377,good_location,"near_beach, near_airport, near_bus_station, no_evident_not_near_beach, no_evident_not_near_airport, no_evident_not_near_bus_station"
380,good_location,"close_to_airport, close_to_beaches, close_to_entertainment, no_evident_not_close_to_airport, no_evident_not_close_to_beaches, no_evident_not_close_to_entertainment"
381,good_location,"great_location, walking_distance_to_beach, close_to_airport, no_evident_not_great_location, no_evident_not_walking_distance_to_beach, no_evident_not_close_to_airport"
382,good_location,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
388,good_location,"near_airport, near_beach, no_evident_not_near_airport, no_evident_not_near_beach"
389,good_location,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach, convenient_transportation, no_evident_not_convenient_transportation, short_walk_to_beach, no_evident_not_short_walk_to_beach, proximity_to_restaurants, no_evident_not_proximity_to_restaurants, amenities_available, no_evident_not_amenities_available"
391,good_location,"near_mackenzie_promenade, short_walk_to_mackenzie_promenade, no_evident_not_near_mackenzie_promenade, no_evident_not_short_walk_to_mackenzie_promenade"
391,bad_location,"surroundings_not_exciting_clean, have_evident_surroundings_exciting_clean"
392,good_location,"nice_location, no_evident_not_nice_location"
394,good_location,"close_to_beach, close_to_restaurants, close_to_supermarket, no_evident_not_close_to_beach, no_evident_not_close_to_restaurants, no_evident_not_close_to_supermarket, near_airport_by_taxi, near_larnaca_centre_by_bus, near_larnaca_centre_by_foot, no_evident_not_near_airport_by_taxi, no_evident_not_near_larnaca_centre_by_bus, no_evident_not_near_larnaca_centre_by_foot"
398,good_location,"short_walk_to_bars, close_to_airport, no_evident_not_short_walk_to_bars, no_evident_not_close_to_airport"
402,good_location,"near_Mackenzie_Beach, 2_min_walk, no_evident_not_near_Mackenzie_Beach, no_evident_not_2_min_walk"
406,good_location,"5_minutes_walk_to_Makkenzy_beach, planes_landing_above_you, no_evident_5_minutes_walk_to_Makkenzy_beach, no_evident_planes_landing_above_you"
407,good_location,"great_location, no_evident_not_great_location"
410,good_location,"amazing_location, close_to_airport, salt_lake_nearby, good_sunset_possible, mackenzie_beach_close, well_maintained_beach, cleaner_than_others, next_to_bus_stop, convenient_transport, no_evident_not_amazing_location, no_evident_not_close_to_airport, no_evident_not_salt_lake_nearby, no_evident_not_good_sunset_possible, no_evident_not_mackenzie_beach_close, no_evident_not_well_maintained_beach, no_evident_not_cleaner_than_others, no_evident_not_next_to_bus_stop, no_evident_not_convenient_transport"
415,good_location,"walking_distance_from_mackenzie_beach, beach_lounges_and_restaurants_nearby, no_evident_not_walking_distance_from_mackenzie_beach, no_evident_not_beach_lounges_and_restaurants_nearby"
417,good_location,"close_to_airport, just_7_10_min_by_taxi, 15e_by_taxi, no_evident_not_close_to_airport, no_evident_not_just_7_10_min_by_taxi, no_evident_not_15e_by_taxi"
419,good_location,"good_location, not_good_location"
420,bad_location,"far_from_sea, have_evident_far_from_sea"
421,good_location,"steps_to_Makenzy_beach, cafés_nearby, restaurants_nearby, no_evident_not_steps_to_Makenzy_beach, no_evident_not_cafés_nearby, no_evident_not_restaurants_nearby, easy_access_to_nightlife, no_evident_not_easy_access_to_nightlife"
422,good_location,"close_to_city, accessible_by_transportation, no_evident_not_close_to_city, no_evident_not_accessible_by_transportation"
423,good_location,"walking_distance_from_beach, easy_access_to_public_transportation, no_evident_not_walking_distance_from_beach, no_evident_not_easy_access_to_public_transportation"
424,good_location,"close_to_jogging_trails, close_to_airport, no_evident_not_close_to_jogging_trails, no_evident_not_close_to_airport"
425,good_location,"great_accessibility, no_evident_not_great_accessibility"
426,bad_location,"noise_at_4_am, have_evident_noise_at_4_am"
427,bad_location,"not_on_beach_front, have_evident_not_on_beach_front"
429,good_location,"quiet_location, no_evident_not_quiet_location"
431,good_location,"bus_stop_around_corner, no_evident_not_bus_stop_around_corner"
431,bad_location,"no_mini_Mart_close_by, have_evident_no_mini_Mart_close_by"
432,good_location,"short_walk_to_mckenzie_beach, no_evident_not_short_walk_to_mckenzie_beach"
434,good_location,"near_airport, no_evident_not_near_airport"
435,good_location,"close_to_airports, no_evident_not_close_to_airports"
436,good_location,"good_transitioning_one_night, good_for_sleep_over, no_evident_not_good_transitioning_one_night, no_evident_not_good_for_sleep_over, central_location, no_evident_not_central_location"
438,good_location,"close_to_larnaka_airport, no_evident_not_close_to_larnaka_airport"
439,good_location,"useful_location, between_city_centre_and_airport, no_evident_not_useful_location, no_evident_not_between_city_centre_and_airport"
441,bad_location,"far_from_center, have_evident_far_from_center"
441,good_location,"quite_area_around, no_evident_not_quite_area_around"
442,bad_location,"hard_to_find, have_evident_not_hard_to_find"
445,good_location,"next_to_airport, no_evident_not_next_to_airport"
448,good_location,"good_location_for_makenzie_beach, no_evident_not_good_location_for_makenzie_beach"
449,good_location,"close_to_airport, no_evident_not_close_to_airport"
451,good_location,"close_to_airport, close_to_Makenzie_Beach, no_evident_not_close_to_airport, no_evident_not_close_to_Makenzie_Beach"
452,good_location,"proximity_to_airport, quiet_neighbourhood, no_evident_not_proximity_to_airport, no_evident_not_quiet_neighbourhood"
453,good_location,"close_to_mackenzie_beach, no_evident_not_close_to_mackenzie_beach"
454,bad_location,"noisy_neighborhood, have_evident_noisy_neighborhood"
455,bad_location,"location_not_great, have_evident_location_good
close_to_pension, have_evident_far_from_pension
people_could_see_underwear, have_evident_people_couldnt_see_underwear"
456,good_location,"convenient_by_taxi_to_city_center, convenient_by_taxi_to_airport, convenient_by_taxi_to_beach, no_evident_not_convenient_by_taxi_to_city_center, no_evident_not_convenient_by_taxi_to_airport, no_evident_not_convenient_by_taxi_to_beach"
457,good_location,"quiet, close_to_airport, no_evident_not_quiet, no_evident_not_close_to_airport"
