ID,Prompt,PhraseA,PhraseB,Test 2
35,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_value. Phrase A is have_evident_unlabeled_shampoo_dispenser_for_this_price.",have_evident_unlabeled_shampoo_dispenser_for_this_price,excellent_value,Yes
36,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_quality. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,great_quality,Yes
37,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,great_price,Yes
38,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is value_for_money. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,value_for_money,Yes
39,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_facility_for_tariff_charge. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,good_facility_for_tariff_charge,Yes
40,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value_for_money. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,great_value_for_money,Yes
41,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value_for_money. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,good_value_for_money,Yes
42,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is exceptional_value. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,exceptional_value,Yes
43,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,good_value,Yes
44,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is reasonable_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,reasonable_price,Yes
45,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is beautiful_hotel_for_cheap_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,beautiful_hotel_for_cheap_price,Yes
46,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_for_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,great_for_price,Yes
47,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_value_for_money. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,excellent_value_for_money,Yes
48,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is worth_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,worth_price,Yes
49,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,cheap,Yes
50,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_rate_for_excellent_accommodation. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,good_rate_for_excellent_accommodation,Yes
51,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_hotel_for_ £50_per_night. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,good_hotel_for_ £50_per_night,Yes
52,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is room_excellent_value_for_money. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,room_excellent_value_for_money,Yes
53,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is location_excellent_value_for_money. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,location_excellent_value_for_money,Yes
54,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is worth_every_Euro_spend. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,worth_every_Euro_spend,Yes
55,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is economic_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,economic_price,Yes
56,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is not_expensive_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,not_expensive_price,Yes
57,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,great_value,Yes
58,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is right_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,right_price,Yes
59,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is right_performance. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,right_performance,Yes
60,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,cheap_price,Yes
61,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is full_value_for_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,full_value_for_price,Yes
62,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value_for_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,good_value_for_price,Yes
63,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is undervalue_establishment. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,undervalue_establishment,Yes
64,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap_room. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,cheap_room,Yes
65,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is satisfied_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,satisfied_price,Yes
66,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is unbeatable_value_for_money. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,unbeatable_value_for_money,Yes
67,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_price. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,excellent_price,Yes
68,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_quality_ratio. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,excellent_quality_ratio,Yes
69,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_price_for_what_we_expect. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,perfect_price_for_what_we_expect,Yes
70,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_value. Phrase A is have_evident_shampoo_seem_cheap_considering_hotel_cost.",have_evident_shampoo_seem_cheap_considering_hotel_cost,excellent_value,Yes
71,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_quality. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,great_quality,Yes
72,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_price. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,great_price,Yes
73,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is value_for_money. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,value_for_money,Yes
74,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_facility_for_tariff_charge. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,good_facility_for_tariff_charge,Yes
75,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value_for_money. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,great_value_for_money,Yes
76,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value_for_money. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,good_value_for_money,Yes
77,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is exceptional_value. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,exceptional_value,Yes
78,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,good_value,Yes
79,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is reasonable_price. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,reasonable_price,Yes
80,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is beautiful_hotel_for_cheap_price. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,beautiful_hotel_for_cheap_price,Yes
81,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_for_price. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,great_for_price,Yes
82,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_value_for_money. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,excellent_value_for_money,Yes
83,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is worth_price. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,worth_price,Yes
84,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,cheap,Yes
85,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_rate_for_excellent_accommodation. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,good_rate_for_excellent_accommodation,Yes
86,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_hotel_for_ £50_per_night. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,good_hotel_for_ £50_per_night,Yes
87,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is room_excellent_value_for_money. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,room_excellent_value_for_money,Yes
88,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is location_excellent_value_for_money. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,location_excellent_value_for_money,Yes
89,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is worth_every_Euro_spend. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,worth_every_Euro_spend,Yes
90,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is economic_price. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,economic_price,Yes
91,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is not_expensive_price. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,not_expensive_price,Yes
92,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,great_value,Yes
93,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is right_price. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,right_price,Yes
94,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is right_performance. Phrase A is have_evident_guesthouse_but_price_like_hotel.",have_evident_guesthouse_but_price_like_hotel,right_performance,Yes
