ID,Output
87,"friendly_staff, no_evident_not_friendly_staff"
88,"friendly_staff, lovely_staff, no_evident_not_friendly_staff, no_evident_not_lovely_staff"
91,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
94,"amazing_staff, no_evident_not_amazing_staff"
96,"nice_staff, no_evident_not_nice_staff"
97,"excellent_service, no_evident_not_excellent_service"
99,"wonderful_staff, no_evident_not_wonderful_staff"
100,"exceptional_staff, polite_staff, no_evident_not_exceptional_staff, no_evident_not_polite_staff"
101,"hospitable_staff, helpful_staff, no_evident_not_hospitable_staff, no_evident_not_helpful_staff"
102,"friendly_staff, no_evident_not_friendly_staff"
105,"nice_staff, no_evident_not_nice_staff"
106,"staff_need_learn_better_English, have_evident_staff_need_learn_better_English"
109,"helpful_staff, no_evident_not_helpful_staff"
113,"excellent_staff, accommodating_staff, no_evident_not_excellent_staff, no_evident_not_accommodating_staff"
114,"staff_email_me, staff_tell_me_bus_routes, no_evident_not_staff_email_me, no_evident_not_staff_tell_me_bus_routes"
115,"helpful_stuff, nice_stuff, no_evident_not_helpful_stuff, no_evident_not_nice_stuff"
118,"perfect_front_desk, 10_10_front_desk, no_evident_not_perfect_front_desk, no_evident_not_10_10_front_desk"
119,"fantastic_service, friendly_staff, kind_staff, helpful_staff, accommodated_specific_needs, no_evident_not_fantastic_service, no_evident_not_friendly_staff, no_evident_not_kinder_staff, no_evident_not_helpful_staff, no_evident_not_accommodated_specific_needs"
120,"helpful_staff, no_evident_not_helpful_staff"
122,"friendly_staff, no_evident_not_friendly_staff"
123,"friendly_front_desk, helpful_front_desk, no_evident_not_friendly_front_desk, no_evident_not_helpful_front_desk"
124,"friendly_staff, no_evident_not_friendly_staff"
126,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
129,"kind_staff, helpful_staff, no_evident_not_kind_staff, no_evident_not_helpful_staff"
131,"nice_staff, no_evident_not_nice_staff"
132,"friendly_host, helpful_host, impeccable_service, no_evident_not_friendly_host, no_evident_not_helpful_host, no_evident_not_impeccable_service"
133,"helpful_staff, no_evident_not_helpful_staff"
134,"great_staff, friendly_staff, no_evident_not_great_staff, no_evident_not_friendly_staff"
135,"great_staff, star_staff, richard_is_star, no_evident_not_great_staff, no_evident_not_star_staff, no_evident_not_richard_is_star"
137,"friendly_staff, no_evident_not_friendly_staff"
138,"helpful_personnel, kind_personnel, no_evident_not_helpful_personnel, no_evident_not_kind_personnel"
141,"wonderful_staff, no_evident_not_wonderful_staff"
142,"convenient_staff, friendly_staff, no_evident_not_convenient_staff, no_evident_not_friendly_staff"
145,"super_friendly_staff, friendly_staff, staff_made_everything_possible_for_perfect_stay, no_evident_not_super_friendly_staff, no_evident_not_friendly_staff, no_evident_not_staff_made_everything_possible_for_perfect_stay"
146,"friendly_staff, incredible_friendliness, staff_make_hotel, no_evident_incredibly_friendly_staff, no_evident_not_staff_make_hotel"
147,"amazing_staff, no_evident_not_amazing_staff"
149,"friendly_staff, staff_let_into_room_assoonasready, staff_arranged_airport_taxi, no_evident_not_friendly_staff, no_evident_not_staff_let_into_room_assoonasready, no_evident_not_staff_arranged_airport_taxi"
153,"lovely_staff, friendly_staff, quick_check_in_staff, luggage_storage_staff, taxi_calling_staff, no_evident_not_lovely_staff, no_evident_not_friendly_staff, no_evident_not_quick_check_in_staff, no_evident_not_luggage_storage_staff, no_evident_not_taxi_calling_staff"
154,"lovely_staff, not_lovely_staff"
158,"great_staff, no_evident_not_great_staff"
159,"friendly_staff, no_evident_not_friendly_staff"
162,"friendly_staff, no_evident_not_friendly_staff"
164,"accommodating_staff, friendly_staff, no_evident_not_accommodating_staff, no_evident_not_friendly_staff"
165,"friendly_staff, no_evident_not_friendly_staff"
167,"excellent_staff, good_service, no_evident_not_excellent_staff, no_evident_not_good_service"
169,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
171,"welcoming_staff, no_evident_not_welcoming_staff"
172,"friendly_personal, no_evident_not_friendly_personal"
173,"friendly_staff, kind_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_kind_staff, no_evident_not_helpful_staff"
177,"nice_staff, helpful_staff, agile_to_respond_staff, no_evident_not_nice_staff, no_evident_not_helpful_staff, no_evident_not_agile_to_respond_staff"
180,"friendly_staff, no_evident_not_friendly_staff"
181,"warm_welcoming, great_staff, no_evident_not_warm_welcoming, no_evident_not_great_staff"
182,"hospitality, no_evident_not_hospitality"
183,"friendly_team, no_evident_not_friendly_team"
185,"accommodated_arrival, clear_instructions, congenial_building_manager, congenial_kitchen_manager, no_evident_not_accommodated_arrival, no_evident_not_clear_instructions, no_evident_not_congenial_building_manager, no_evident_not_congenial_kitchen_manager"
186,"friendly_staff, no_evident_not_friendly_staff"
192,"amazing_staff, no_evident_not_amazing_staff"
193,"helpful_staff, no_evident_not_helpful_staff"
194,"friendly_people, no_evident_not_friendly_people"
195,"friendly, no_evident_not_friendly"
198,"friendly_staff,staff_feel_like_at_home, no_evident_not_friendly_staff, no_evident_not_staff_feel_like_at_home"
199,"kind_service, smiling_service, no_evident_not_kind_service, no_evident_not_smiling_service"
202,"exceptional_staff, nice_staff, no_evident_not_exceptional_staff, no_evident_not_nice_staff"
203,"friendly_staff, not_friendly_staff"
204,"friendly_staff, not_friendly_staff"
206,"welcoming_owners, no_evident_not_welcoming_owners"
207,"wonderful_staff, makes_difference_staff, no_evident_not_wonderful_staff, no_evident_not_makes_difference_staff"
209,"friendly_people, no_evident_not_friendly_people"
210,"friendly_staff, no_evident_not_friendly_staff"
211,"friendly_staff, helpful_staff, staff_exceeded_expectations, no_evident_not_friendly_staff, no_evident_not_helpful_staff, no_evident_not_staff_exceeded_expectations"
212,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
214,"organised_taxi, no_evident_not_organised_taxi"
221,"aware_owner, offered_food_and_drink, friendly_staff, welcoming_staff, especially_welcoming_restaurant_owner, no_evident_not_aware_owner, no_evident_not_offered_food_and_drink, no_evident_not_friendly_staff, no_evident_not_welcoming_staff, no_evident_especially_welcoming_restaurant_owner"
223,"helpful_indications, no_evident_not_helpful_indications"
224,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
226,"excellent_staff, family_driven_hotel, very_helpful, pleasant_people, speak_perfect_english, couldn_t_have_been_better, booking_process_good, online_dialog_good, taxi_to_airport_good, no_evident_not_excellent_staff, no_evident_not_family_driven_hotel, no_evident_not_very_helpful, no_evident_not_pleasant_people, no_evident_not_speak_perfect_english, no_evident_not_couldn_t_have_been_better, no_evident_not_booking_process_good, no_evident_not_online_dialog_good, no_evident_not_taxi_to_airport_good"
227,"kind_hosts, late_check_in_simple, no_evident_not_kind_hosts, no_evident_not_late_check_in_simple"
228,"high_level_hospitality, feel_at_home, welcomed_with_a_big_smile, no_evident_not_high_level_hospitality, no_evident_not_feel_at_home, no_evident_not_welcomed_with_a_big_smile"
229,"friendly_service, superb_attention_and_service, exception_in_hotel_and_restaurant, no_evident_not_friendly_service, no_evident_not_superb_attention_and_service, no_evident_not_exception_in_hotel_and_restaurant"
231,"friendly_staff, no_evident_not_friendly_staff"
235,"welcoming_staff, no_evident_not_welcoming_staff"
240,"warm_welcome, comfortable_stay, reachable_manager, informative_service, reassuring_service, 5_star_service, no_evident_not_warm_welcome, no_evident_not_comfortable_stay, no_evident_not_reachable_manager, no_evident_not_informative_service, no_evident_not_reassuring_service, no_evident_not_5_star_service"
241,"friendly_staff, lend_adaptor_staff, no_evident_not_friendly_staff, no_evident_not_lend_adaptor_staff"
242,"accommodating_staff, kind_staff, no_evident_not_accommodating_staff, no_evident_not_kind_staff"
245,"great_staff, welcoming_staff, no_evident_not_great_staff, no_evident_not_welcoming_staff"
246,"friendly_owners, helpful_owners, no_evident_not_friendly_owners, no_evident_not_helpful_owners"
248,"kind_staff, professional_staff, polite_staff, helpful_staff, no_evident_not_kind_staff, no_evident_not_professional_staff, no_evident_not_polite_staff, no_evident_not_helpful_staff"
250,"friendly_family, nice_family, no_evident_not_friend_family, no_evident_not_very_nice_family"
251,"friendly_staff, no_evident_not_friendly_staff"
252,"friendly_staff, no_evident_not_friendly_staff"
254,"helpful_family, no_evident_not_helpful_family"
255,"friendly_staff, attentive_staff, no_evident_not_friendly_staff, no_evident_not_attentive_staff"
257,"lovely_staff, no_evident_not_lovely_staff"
258,"wonderful_staff, no_evident_not_wonderful_staff"
259,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
260,"friendly_staff, no_evident_not_friendly_staff"
262,"great_staff, attentive_staff, helpful_staff, show_us_room_with_balcony, arrange_car_for_us, no_evident_not_great_staff, no_evident_not_attentive_staff, no_evident_not_helpful_staff, no_evident_not_show_us_room_with_balcony, no_evident_not_arrange_car_for_us"
264,"friendly_staff, no_evident_not_friendly_staff"
265,"warm_welcome, no_evident_not_warm_welcome"
266,"nice_crew, no_evident_not_nice_crew"
267,"helpful_staff,staff_arranged_taxi, no_evident_not_helpful_staff, no_evident_not_staff_arranged_taxi"
268,"extremely_helpful_staff, extremely_friendly_staff, no_evident_not_extremely_helpful_staff, no_evident_not_extremely_friendly_staff"
269,"friendly_staff, no_evident_not_friendly_staff"
270,"helpful_staff, no_evident_not_helpful_staff"
272,"nice_staff, no_evident_not_nice_staff"
274,"every_staff_member_delightful, every_staff_member_eager_to_help, valet_delightful, valet_eager_to_help, check_in_delightful, check_in_eager_to_help, cleaning_staff_delightful, cleaning_staff_eager_to_help, no_evident_not_every_staff_member_delightful, no_evident_not_every_staff_member_eager_to_help, no_evident_not_valet_delightful, no_evident_not_valet_eager_to_help, no_evident_not_check_in_delightful, no_evidient_not_check_in_eager_to_help, no_evident_not_cleaning_staff_delightful, no_evident_not_cleaning_staff_eager_to_help"
275,"amazing_staff, went_over_and_beyond_to_help, made_my_stay_enjoyable, no_evident_not_amazing_staff, no_evident_not_went_over_and_beyond_to_help, no_evident_not_made_my_stay_enjoyable"
276,"friendly_staff,early_check_in_staff, no_evident_not_friendly_staff, no_evident_not_early_check_in_staff"
277,"helpful_staff, exceptional_staff, no_evident_not_helpful_staff, no_evident_not_exceptional_staff"
278,"wonderful_staff, friendly_staff, welcoming_staff, no_evident_not_wonderful_staff, no_evident_not_friendly_staff, no_evident_not_welcoming_staff"
281,"welcoming_staff, helpful_staff, print_flight_documentation, book_taxis, handle_flight_cancellation, no_evident_not_welcoming_staff, no_evident_not_helpful_staff, no_evident_not_print_flight_documentation, no_evident_not_book_taxis, no_evident_not_handle_flight_cancellation"
282,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
283,"friendly_staff, responsive_staff,pre_arrival_questions_handled, no_evident_not_friendly_staff, no_evident_not_responsive_staff, no_evident_not_pre_arrival_questions_handled"
284,"excellent_staff, no_evident_not_excellent_staff"
288,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
290,"happy_staff, staff_above_and_beyond, staff_help_with_covid_restrictions, staff_close_to_airport, no_evident_not_happy_staff, no_evident_not_staff_above_and_beyond, no_evident_not_staff_help_with_covid_restrictions, no_evident_not_staff_close_to_airport"
291,"friendly_staff, no_evident_not_friendly_staff"
293,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
295,"polite_staff, helpful_staff, kind_hosts, smiling_hosts, no_evident_not_polite_staff, no_evident_not_helpful_staff, no_evident_not_kind_hosts, no_evident_not_smiling_hosts"
298,"nice_staff, no_evident_not_nice_staff"
299,"welcoming_staff, friendly_staff, no_evident_not_welcoming_staff, no_evident_not_friendly_staff"
300,"helpful_staff, friendly_staff, welcoming_staff,staff_made_stay_feel_like_home, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_welcoming_staff, no_evident_not_staff_made_stay_feel_like_home"
301,"make_you_feel_at_home_staff, no_evident_not_make_you_feel_at_home_staff"
303,"welcoming_couple, helpful_couple, happy_to_help_couple, couple_welcoming_any_situation_or_question, no_evident_not_welcoming_couple, no_evident_not_helpful_couple, no_evident_not_happy_to_help_couple, no_evident_not_couple_welcoming_any_situation_or_question"
304,"nice_staff, gave_recommendations_staff, gave_recommendations_on_places_to_visit_staff, gave_recommendations_on_how_to_roam_around_staff, no_evident_not_nice_staff, no_evident_not_gave_recommendations_staff, no_evident_not_gave_recommendations_on_places_to_visit_staff, no_evident_not_gave_recommendations_on_how_to_roam_around_staff"
305,"accommodating_staff, easy_to_deal_with_staff, go_above_and_beyond_to_help_us_out_staff, no_evident_not_accommodating_staff, no_evident_not_easy_to_deal_with_staff, no_evident_not_go_above_and_beyond_to_help_us_out_staff"
306,"excellent_stuff, no_evident_not_excellent_stuff"
307,"arranged_taxi_to_airport, cost_15_euro, no_evident_arranged_taxi_to_airport, no_evident_cost_15_euro"
308,"wonderful_reception_staff, smiling_reception_staff, helpful_reception_staff, smiling_restaurant_staff, helpful_restaurant_staff, no_evident_not_wonderful_reception_staff, no_evident_not_smiling_reception_staff, no_evident_not_helpful_reception_staff, no_evident_not_smiling_restaurant_staff, no_evident_not_helpful_restaurant_staff"
309,"fantastic_management, fantastic_staff, husband_and_wife_management, no_evident_not_fantastic_management, no_evident_not_fantastic_staff, no_evident_not_husband_and_wife_management"
311,"welcoming_staff, helpful_staff, quick_response_staff, bring_them_staff, no_evident_not_welcoming_staff, no_evident_not_helpful_staff, no_evident_not_quick_response_staff, no_evident_not Bring_them_staff"
312,"kind_staff, helpful_staff, flexible_staff, strange_schedule_staff, no_evident_not_kind_staff, no_evident_not_helpful_staff, no_evident_not.flexible_staff, no_evident_not_strange_schedule_staff"
313,"friendly_staff, no_evident_not_friendly_staff"
315,"friendly_staff, no_evident_not_friendly_staff"
316,"accommodating_staff, welcoming_staff, no_evident_not_accommodating_staff, no_evident_not_welcoming_staff"
318,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
319,"waiting_receptionist, late_opening_receptionist, no_evident_waiting_receptionist, no_evident_late_opening_receptionist"
322,"room_ready_early, room_ready, no_evident_room_ready_early, no_evident_room_ready"
323,"nice_staff, welcoming_staff, no_evident_not_nice_staff, no_evident_not_welcoming_staff"
324,"helpful_staff, no_evident_not_helpful_staff"
327,"kind_host, helpful_host, smiling_host, energetic_host, hospitable_host, ensures_great_stay_host, no_evident_not_kind_host, no_evident_not_helpful_host, no_evident_not_smiling_host, no_evident_not_energetic_host, no_evident_not_hospitable_host, no_evident_not_ensures_great_stay_host"
330,"exceptional_staff, customer_centric_staff, kind_staff, no_evident_not_exceptional_staff, no_evident_not_customer_centric_staff, no_evident_not_kind_staff"
331,"welcoming_staff, no_evident_not_welcoming_staff"
332,"nice_staff, helped_book_taxi, good_price_taxi, better_than_online_price, no_evident_not_nice_staff, no_evident_not_helped_book_taxi, no_evident_not_good_price_taxi, no_evident_not_better_than_online_price"
334,"friendly_staff, helpful_staff,staff_and_owners_very_friendly,staff_and_owners_very_helpful, no_evident_not_friendly_staff, no_evident_not_helpful_staff, no_evident_not_staff_and_owners_very_friendly, no_evident_not_staff_and_owners_very_helpful"
335,"friendly, no_evident_not_friendly"
336,"exceptional_staff, helpful_staff, friendly_staff, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
337,"excellent_owners, no_evident_not_excellent_owners"
338,"friendly_family, welcoming_family, free_room_upgrade, no_evident_not_friendly_family, no_evident_not_welcoming_family, no_evident_not_free_room_upgrade"
339,"great_staff, pleasant_hosts, no_evident_not_great_staff, no_evident_not_pleasant_hosts"
341,"lovely_owners, ensured_needs_owners, no_evident_not_lovely_owners, no_evident_not_ensured_needs_owners"
342,"friendly_people_work_at_La_Veranda, helped_in_any_possible_way, no_evident_not_friendly_people_work_at_La_Veranda, no_evident_not_helped_in_any_possible_way"
343,"great_staff, friendly_staff, welcoming_staff, owner_took_personally_to_room, prime_parking_spot, introduced_us_to_daughter, daughter_super_nice_and_helpful, couldn't_have_been_more_pleased, no_evident_not_great_staff, no_evident_not_friendly_staff, no_evident_not_welcoming_staff, no_evident_not_owner_took_personally_to_room, no_evident_not_prime_parking_spot, no_evident_not_introduced_us_to_daughter, no_evident_not_daughter_super_nice_and_helpful, no_evident_not_couldn_t_have_been_more_pleased"
344,"good_staff, helpful_staff, no_evident_not_good_staff, no_evident_not_helpful_staff"
346,"good_communication, no_evident_not_good_communication"
347,"exceptional_staff, friendly_staff, keen_to_please_staff, no_evident_not_exceptional_staff, no_evident_not_friendly_staff, no_evident_not_keen_to_please_staff"
348,"welcoming_staff, welcoming_owners, no_evident_not_welcoming_staff, no_evident_not_welcoming_owners"
349,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
350,"lovely_staff, helpful_staff, no_evident_not_lovely_staff, no_evident_not_helpful_staff"
353,"friendly_staff, no_evident_not_friendly_staff"
353,"staff_needs_improve_organisation_collaboration, have_evident_staff_needs_improve_organisation_collaboration"
354,"nice_staff, no_evident_not_nice_staff"
356,"brilliant_communication, friendly_staff, polite_staff, staff_always_willing_to_help, make_stay_enjoyable, no_evident_not_brilliant_communication, no_evident_not_friendly_staff, no_evident_not_polite_staff, no_evident_not_staff_always_willing_to_help, no_evident_not_make_stay_enjoyable"
357,"friendly_staff, no_evident_not_friendly_staff"
362,"excellent_service, kind_staff, helpful_staff, no_evident_not_excellent_service, no_evident_not_kind_staff, no_evident_not_helpful_staff"
363,"attentive_staff, pleasant_stay, great_hospitality, no_evident_not_attentive_staff, no_evident_not_pleasant_stay, no_evident_not_great_hospitality"
364,"friendly_hosts, accommodating_hosts, no_evident_not_friendly_hosts, no_evident_not_accommodating_hosts"
367,"friendly_staff, no_evident_not_friendly_staff"
371,"best_staff, no_evident_not_best_staff"
372,"helpful_staff, no_evident_not_helpful_staff"
373,"wonderful_staff, no_evident_not_wonderful_staff"
375,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
377,"polite_staff, helpful_staff, no_evident_not_polite_staff, no_evident_not_helpful_staff"
378,"friendly_staff, not_friendly_staff"
379,"pleased_by_staff, helped_with_taxi, no_evident_not_pleased_by_staff, no_evident_not_helped_with_taxi"
380,"nice_staff, helpful_staff, go_extra_mile_for_satisfaction_staff, satisfied_with_service_staff, no_evident_not_nice_staff, no_evident_not_helpful_staff, no_evident_not_go_extra_mile_for_satisfaction_staff, no_evident_not_satisfied_with_service_staff"
381,"friendly_staff, no_evident_not_friendly_staff"
382,"facilitated_shuttle_service, additional_cost_based_on_request, responsive_Maha, reachable_via_whatsapp, accommodated_needs_for_stay, no_evident_not_facilitated_shuttle_service, no_evident_not_additional_cost_based_on_request, no_evident_notResponsive_Maha, no_evident_not_reachable_via_whatsapp, no_evident_not_accommodated_needs_for_stay"
383,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
384,"great_staff, great_management, no_evident_not_great_staff, no_evident_not_great_management"
385,"excellent_service, no_evident_not_excellent_service"
386,"friendly_owners, welcoming_owners, accommodating_owners, friendly_richard, accommodating_richard, owners_have_converters, owners_have_luggage_scale, no_evident_not_friendly_owners, no_evident_not_welcoming_owners, no_evident_not_accommodating_owners, no_evident_not_friendly_richard, no_evident_not_accommodating_richard, no_evident_not_owners_have_converters, no_evident_not_owners_have_luggage_scale"
388,"friendly_employees, effective_employees, effective_owners, friendly_owners, no_evident_not_friendly_employees, no_evident_not_effective_employees, no_evident_not_effective_owners, no_evident_not_friendly_owners"
389,"professional_staff, friendly_staff, no_evident_not_professional_staff, no_evident_not_friendly_staff"
390,"good_service, no_evident_not_good_service"
392,"friendly_staff, no_evident_not_friendly_staff"
393,"good_customer_service, no_evident_not_good_customer_service"
394,"quick_check_in, easy_check_in, polite_managers, friendly_managers, no_evident_quick_check_in, no_evident_easy_check_in, no_evident_polite_managers, no_evident_friendly_managers"
396,"fantastic_staff, no_evident_not_fantastic_staff"
399,"amazing_staff, owners_at_reception, owners_cared_for_girl, no_evident_amazing_staff, no_evident_owners_at_reception, no_evident_owners_cared_for_girl"
400,"friendly_staff,kind_staff,recommended_places_of_interest, recommended_routes, no_evident_not_friendly_staff, no_evident_not_kind_staff, no_evident_not_recommended_places_of_interest, no_evident_not_recommended_routes"
401,"friendly_staff, no_evident_not_friendly_staff"
402,"superb_staff, no_evident_not_superb_staff"
403,"good_team, good_hospitality, smiling_people, willing_people, no_evident_not_good_team, no_evident_not_good_hospitality, no_evident_not_smiling_people, no_evident_not_willing_people"
405,"kind_owners, ready_to_help_owners, invite_you_to_sit_with_them_owners, invite_you_to_relax_with_a_drink_at_night_owners, no_evident_not_kind_owners, no_evident_not_ready_to_help_owners, no_evident_not_invite_you_to_sit_with_them_owners, no_evident_not_invite_you_to_relax_with_a_drink_at_night_owners"
408,"wonderful_place, wonderful_people, no_evident_not_wonderful_place, no_evident_not_wonderful_people"
409,"pleased_to_stay_here, grateful_staff, helpful_staff, kind_staff, professional_staff, no_evident_not_pleased_to_stay_here, no_evident_not_grateful_staff, no_evident_not_helpful_staff, no_evident_not_kind_staff, no_evident_not_professional_staff"
410,"great_staff, friendly_staff, warm_staff, helpful_staff, willing_to_do_more_staff, make_guest_have_a_better_stay_staff, no_evident_not_great_staff, no_evident_not_friendly_staff, no_evident_not_warm_staff, no_evident_not_helpful_staff, no_evident_not_willing_to_do_more_staff, no_evident_not_make_guest_have_a_better_stay_staff"
414,"great_staff, no_evident_not_great_staff"
415,"welcoming_staff, not_welcoming_staff"
416,"great_staff, great_hosts, no_evident_not_great_staff, no_evident_not_great_hosts"
417,"friendly_staff, no_evident_not_friendly_staff"
419,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
421,"welcome_staff, helpful_staff, staff_was_helpful, no_evident_not_welcome_staff, no_evident_not_helpful_staff, no_evident_not_staff_was_helpful"
