ID,Output
172,"friendly_personal, no_evident_not_friendly_personal"
173,"friendly_staff, kind_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_kind_staff, no_evident_not_helpful_staff"
177,"nice_staff, helpful_staff, agile_staff, no_evident_not_nice_staff, no_evident_not_helpful_staff, no_evident_not_agile_staff"
180,"friendly_staff, no_evident_not_friendly_staff"
181,"warm_staff, welcoming_staff, great_staff, no_evident_not_warm_staff, no_evident_not_welcoming_staff, no_evident_not_great_staff"
182,"hospitality_is_good, no_evident_not_hospitality"
183,"friendly_team, no_evident_not_friendly_team"
185,"accommodated_arrival, clear_instructions, congenial_building_manager_owner, manager_of_kitchen, no_evident_not_accommodated_arrival, no_evident_not_clear_instructions, no_evident_not_congenial_building_manager_owner, no_evident_not_manager_of_kitchen"
186,"friendly_staff, no_evident_not_friendly_staff"
192,"amazing_staff, no_evident_not_amazing_staff"
193,"helpful_staff, no_evident_not_helpful_staff"
194,"friendly_people, no_evident_not_friendly_people"
195,"friendly_staff, no_evident_not_friendly_staff"
198,"friendly_staff, felt_at_home_with_relatives, no_evident_not_friendly_staff"
199,"kind_service, smile, no_evident_not_kind_service, no_evident_not_smile"
202,"nice_staff, no_evident_not_nice_staff"
203,"friendly_staff, no_evident_not_friendly_staff"
204,"friendly_staff, no_evident_not_friendly_staff"
206,"owners_are_welcoming, no_evident_not_owners_are_welcoming"
207,"wonderful_staff, no_evident_not_wonderful_staff"
209,"friendly_people, no_evident_not_friendly_people"
210,"friendly_staff, no_evident_not_friendly_staff"
211,"friendly_stuff, helpfull_stuff, exceeded_expectations_stuff, no_evident_not_friendly_stuff, no_evident_not_helpfull_stuff, no_evident_not_exceeded_expectations_stuff"
212,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
214,"taxi_organised, no_evident_not_taxi_organised"
221,"owner_aware_of_flight_issues, staff_friendly_and_welcoming, owner_offered_food_and_drink, no_evident_not_owner_aware_of_flight_issues, no_evident_not_staff_friendly_and_welcoming, no_evident_not_staff_offered_food_and_drink"
223,"helpful_indications, no_evident_not_helpful_indications"
224,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
226,"exceptional_staff, helpful_people, pleasant_people, people_speak_perfect_English, people_could_not_have_been_better, people_went_from_booking_process_to_airport"
227,"kind_hosts, hosts_make_late_check_in_simple, no_evident_not_kind_hosts, no_evident_not_hosts_make_late_check_in_simple"
228,"highest_hospitality, welcoming_owners, hospitality, no_evident_not_highest_hospitality, no_evident_not_welcoming_owners, no_evident_not_hospitality"
229,"superb_service, friendly_service, attention_service, no_evident_not_superb_service, no_evident_not_friendly_service, no_evident_not_attention_service"
231,"friendly_staff, no_evident_not_friendly_staff"
235,"welcoming_staff, no_evident_not_welcoming_staff"
240,"exceptional_welcome, comfortable_stay, manager_reachable_at_all_times, informative_service, reassuring_service, 5_star_service, no_evident_not_exceptional_welcome, no_evident_not_comfortable_stay, no_evident_not_manager_reachable_at_all_times, no_evident_not_informative_service, no_evident_not_reassuring_service"
241,"friendly_staff, lend_adaptor_several_times, no_evident_not_friendly_staff, no_evident_not_lend_adaptor_several_times"
242,"accommodating_staff, kind_staff, no_evident_not_accommodating_staff, no_evident_not_kind_staff"
245,"great_staff, welcoming_staff, no_evident_not_great_staff, no_evident_not_welcoming_staff"
246,"friendly_owners, helpful_owners, no_evident_not_friendly_owners, no_evident_not_helpful_owners"
248,"kind_staff, professional_staff, polite_staff,staff_are_helpful, no_evident_not_kind_staff, no_evident_not_professional_staff, no_evident_not_polite_staff, no_evident_not_staff_are_helpful"
250,"friendly_family, nice_family, no_evident_not_friendly_family, no_evident_not_nice_family"
251,"friendly_staff, no_evident_not_friendly_staff"
252,"friendly_staff, no_evident_not_friendly_staff"
254,"helpful_family, no_evident_not_helpful_family"
255,"friendly_staff, attentive_staff, no_evident_not_friendly_staff, no_evident_not_attentive_staff"
257,"lovely_staff, no_evident_not_lovely_staff"
258,"wonderful_staff, no_evident_not_wonderful_staff"
259,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
260,"friendly_staff, no_evident_not_friendly_staff"
262,"attentive_staff, helpful_staff, staff_show_us_to_a_nice_room, staff_arranged_a_car_for_us"
264,"friendly_staff, no_evident_not_friendly_staff"
265,"warm_welcome, no_evident_not_warm_welcome"
266,"nice_crew, no_evident_not_nice_crew"
267,"helpful_staff, taxi_arranged_for_us, no_evident_not_helpful_staff, no_evident_not_taxi_arranged_for_us"
268,"extremely_helpful_staff, extremely_friendly_staff, no_evident_not_extremely_helpful_staff, no_evident_not_extremely_friendly_staff"
269,"friendly_staff, no_evident_not_friendly_staff"
270,"helpful_staff, no_evident_not_helpful_staff"
272,"nice_staff, no_evident_not_nice_staff"
274,"delightful_staff, eager_staff,staff_go_out_of_their_way_for_us, no_evident_not_delightful_staff, no_evident_not_eager_staff, no_evident_not_staff_go_out_of_their_way_for_us"
275,"amazing_staff, help_make_stay_enjoyable, no_evident_not_amazing_staff, no_evident_not_help_make_stay_enjoyable"
276,"friendly_staff, allow_check_early_morning, no_evident_not_friendly_staff, no_evident_not_allow_check_early_morning"
277,"helpful_staff, exceptional_staff, no_evident_not_helpful_staff, no_evident_not_exceptional_staff"
278,"wonderful_staff, friendly_staff, welcoming_staff, no_evident_not_wonderful_staff, no_evident_not_friendly_staff, no_evident_not_welcoming_staff"
281,"owner_staff_are_welcoming, staff_are_helpful, staff_take_time_to_print_off_flight_documentation, staff_book_taxis, staff_allow_customer_to_keep_room_longer, no_evident_not_owner_staff_are_welcoming, no_evident_not_staff_are_helpful, no_evident_not_staff_take_time_to_print_off_flight_documentation, no_evident_not_staff_book_taxis, no_evident_not_staff_allow_customer_to_keep_room_longer"
282,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
283,"friendly_staff, responsive_staff, no_evident_not_friendly_staff, responsive_staff, no_evident_not_responsive_staff"
284,"excellent_staff, no_evident_not_excellent_staff"
288,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
290,"happy_staff, go_above_and_beyond_staff, close_airport_staff"
291,"friendly_staff, no_evident_not_friendly_staff"
293,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
295,"polite_staff, helpful_staff, kind_hosts, smiling_hosts, no_evident_not_polite_staff, no_evident_not_helpful_staff, no_evident_not_kind_hosts, no_evident_not_smiling_hosts"
298,"nice_stuff, no_evident_not_nice_stuff"
299,"welcoming_staff, friendly_staff, no_evident_not_welcoming_staff, no_evident_not_friendly_staff"
300,"helpful_staff, friendly_staff, welcoming_staff, staff_felt_like_home, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_welcoming_staff"
301,"staff_make_you_feel_at_home, no_evident_not_staff_make_you_feel_at_home"
303,"welcoming_couple, helpful_couple, happy_couple, couple_help_for_any_situation_or_question, no_evident_not_welcoming_couple, no_evident_not_helpful_couple, no_evident_not_happy_couple, no_evident_not_couple_help_for_any_situation_or_question"
304,"nice_staff, recommendations_given, roam_around_provided, no_evident_not_nice_staff, no_evident_not_recommendations_given, no_evident_not_roam_around_provided"
305,"accommodating_staff, easy_staff, staff_go_above_and_beyond_help_us, no_evident_not_accommodating_staff, no_evident_not_easy_staff, no_evident_not_staff_go_above_and_beyond_help_us"
306,"excellent_staff, no_evident_not_excellent_staff"
307,"taxi_arranged_for_airport, no_evident_not_taxi_arranged_for_airport, 15_euro"
308,"smiling_people, glad_people, no_evident_not_smiling_people, no_evident_not_glad_people"
309,"fantastic_management, fantastic_husband, fantastic_wife, fantastic_staff, no_evident_not_management, no_evident_not_husband, no_evident_not_wife, no_evident_not_staff"
311,"welcoming_staff, helpful_staff, quick_response, no_evident_not_quick_response"
312,"kind_staff, helpful_staff, flexible_staff, no_evident_not_kind_staff, no_evident_not_helpful_staff, no_evident_not_flexible_staff"
313,"friendly_staff, no_evident_not_friendly_staff"
315,"friendly_staff, no_evident_not_friendly_staff"
316,"accommodating_staff, welcoming_staff, no_evident_not_accommodating_staff, no_evident_not_welcoming_staff"
318,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
319,"waiting_staff, open_hours, no_evident_not_waiting_staff, no_evident_not_open_hours, no_evident_not_staff"
322,"early_arrival, room_ready, no_evident_not_room_ready"
323,"nice_staff, welcoming_staff, no_evident_not_nice_staff, no_evident_not_welcoming_staff"
324,"helpful_staff, no_evident_not_helpful_staff"
327,"kind_host, helpful_host, smile_on_his_face, great_energy, amazing_hospitality, great_stay, no_evident_not_kind_host, no_evident_not_helpful_staff, no_evident_not_smile_on_his_face, no_evident_not_great_energy, no_evident_not_amazing_hospitality, no_evident_not_great_stay"
330,"exceptional_staff, customer_centric_staff, kind_staff, no_evident_not_exceptional_staff, no_evident_not_customer_centric_staff, no_evident_not_kind_staff"
331,"welcoming_staff, no_evident_not_welcoming_staff"
332,"nice_staff, helpful_staff, good_price, no_evident_not_nice_staff, no_evident_not_helpful_staff, no_evident_not_good_price"
334,"friendly_staff, helpful_staff, friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
335,"friendly_staff, no_evident_not_friendly_staff"
336,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
337,"excellent_owners, no_evident_not_excellent_owners"
338,"friendly_staff, welcoming_staff, gave_us_free_room_upgrade, no_evident_not_friendly_staff, no_evident_not_welcoming_staff, no_evident_not_gave_us_free_room_upgrade"
339,"pleasant_staff, great_hosts, no_evident_not_pleasant_staff, no_evident_not_hosts"
341,"lovely_owners, owners_make_sure_we_have_everything_needed, no_evident_not_lovely_owners, no_evident_not_owners_make_sure_we_have_everything_needed"
342,"friendly_people, people_helped_us, people_helped_us, no_evident_not_friendly_people, no_evident_not_people_helped_us, no_evident_not_people_helped_us"
343,"exceptional_staff, friendly_staff,staff_were_welcoming,staff_took_me_personally_to_our_room,staff_introduced_us_to_his_daughter,staff_daughter_was_super_nice,staff_daughter_was_helpful, couldn't_have_been_more_pleased"
344,"good_staff, helpful_staff, no_evident_not_good_staff, no_evident_not_helpful_staff"
346,"good_communication, no_evident_not_good_communication"
347,"exceptional_staff, friendly_staff, keen_staff, no_evident_not_exceptional_staff, no_evident_not_friendly_staff, no_evident_not_keen_staff"
348,"welcoming_staff, welcoming_owners, no_evident_not_welcoming_staff, no_evident_not_welcoming_owners"
349,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
350,"helpful_staff, no_evident_not_helpful_staff"
353,"friendly_staff, no_evident_not_friendly_staff"
353,"staff_not_improve_organisation, have_evident_staff_not_improve_organisation, staff_not_improve_collaboration, have_evident_staff_not_improve_collaboration"
354,"nice_staff, no_evident_not_nice_staff"
356,"brilliant_communication, friendly_staff, polite_staff, nothing_was_too_much_for_them, always_willing_to_help_in_anyway, no_evident_not_brilliant_communication, no_evident_not_friendly_staff, no_evident_not_polite_staff, no_evident_not_nothing_was_too_much_for_them, no_evident_not_always_willing_to_help_in_anyway"
357,"friendly_staff, no_evident_not_friendly_staff"
362,"excellent_service, kind_staff, helpful_staff, no_evident_not_excellent_service, no_evident_not_kind_staff, no_evident_not_helpful_staff"
363,"exceptional_staff, attentive_staff, pleasent_staff, hospitality_staff, no_evident_not_exceptional_staff, no_evident_not_attentive_staff, no_evident_not_pleasant_staff, no_evident_not_hospitality_staff"
364,"friendly_hosts, accommodating_hosts, no_evident_not_friendly_hosts, no_evident_not_accommodating_hosts"
367,"friendly_staff, no_evident_not_friendly_staff"
371,"best_staff, staff_are_helpful, staff_are_friendly, no_evident_not_best_staff, no_evident_not_staff_are_helpful, no_evident_not_staff_are_friendly"
372,"helpful_staff, no_evident_not_helpful_staff"
373,"wonderful_staff, no_evident_not_wonderful_staff"
375,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
377,"polite_staff, helpful_staff, no_evident_not_polite_staff, no_evident_not_helpful_staff"
378,"friendly_staff, no_evident_not_friendly_staff"
379,"staff_were_pleased_by,administrator_helped_us_with_taxi, no_evident_not_staff, no_evident_not_administrator, no_evident_not_taxi"
380,"nice_staff, helpful_staff, staff_go_extra_mile_satisfaction, no_evident_not_nice_staff, no_evident_not_helpful_staff, no_evident_not_staff_go_extra_mile_satisfaction"
381,"friendly_staff, no_evident_not_friendly_staff"
382,"shuttle_service_provided, responsive_staff, staff_able_to_accommodate_needs, staff_able_to_accommodate_needs, no_evident_not_shuttle_service_provided, no_evident_not_responsive_staff, no_evident_not_staff_able_to_accommodate_needs"
383,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
384,"great_staff, great_management, no_evident_not_great_staff, no_evident_not_great_management"
385,"excellent_service, no_evident_not_excellent_service"
386,"friendly_owners, welcoming_owners, accommodating_owners,staff_go_out_of_their_way_for_us, no_evident_not_friendly_owners, no_evident_not_welcoming_owners, no_evident_not_accommodating_owners, no_evident_not_staff_go_out_of_their_way_for_us"
388,"friendly_employees, effective_employees, owners, no_evident_not_friendly_employees, no_evident_not_effective_employees, no_evident_not_owners"
389,"professional_staff, friendly_staff, no_evident_not_professional_staff, no_evident_not_friendly_staff"
390,"good_service, no_evident_not_good_service"
392,"friendly_staff, no_evident_not_friendly_staff"
393,"good_customer_service, no_evident_not_good_customer_service"
394,"quick_check_in, easy_check_in, polite_staff, friendly_staff, no_evident_not_quick_check_in, no_evident_not_easy_check_in, no_evident_not_polite_staff, no_evident_not_friendly_staff"
396,"fantastic_staff, no_evident_not_fantastic_staff"
399,"amazing_staff, owners_took_care_of_my_girl, no_evident_not_amazing_staff, no_evident_not_owners_took_care_of_my_girl"
400,"friendly_staff, kind_hearted_staff, staff_recommend_places_of_interest, no_evident_not_friendly_staff, no_evident_not_kind_hearted_staff, no_evident_not_staff_recommend_places_of_interest"
401,"friendly_staff, no_evident_not_friendly_staff"
402,"superb_staff, no_evident_not_superb_staff"
403,"good_team, good_hospitality, smiling_people, willing_people, no_evident_not_good_team, no_evident_not_good_hospitality, no_evident_not_smiling_people, no_evident_not_willing_people"
405,"kind_owners, ready_owners, invite_owners_you, relax_owners_you, no_evident_not_kind_owners, no_evident_not_ready_owners, no_evident_not_invite_owners_you, no_evident_not_relax_owners_you"
408,"wonderful_place, wonderful_people, no_evident_not_wonderful_place, no_evident_not_wonderful_people"
409,"good_staff, helpful_staff, kind_staff, professional_staff, no_evident_not_good_staff, no_evident_not_helpful_staff, no_evident_not_kind_staff, no_evident_not_professional_staff"
410,"great_staff, friendly_staff, warm_staff, helpful_staff, staff_always_willing_to_do_more, no_evident_not_great_staff, no_evident_not_friendly_staff, no_evident_not_warm_staff, no_evident_not_helpful_staff"
414,"great_staff, no_evident_not_great_staff"
415,"welcoming_staff, no_evident_not_welcoming_staff"
416,"great_staff, great_hosts, no_evident_not_great_staff, no_evident_not_great_hosts"
417,"friendly_staff, no_evident_not_friendly_staff"
419,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
421,"welcome_staff, helpful_staff, things_to_do, no_evident_not_welcome_staff, no_evident_not_helpful_staff"
422,"good_service, welcome_feeling, no_evident_not_good_service, no_evident_not_welcome_feeling"
423,"amazing_staff, welcoming_staff, no_evident_not_amazing_staff, no_evident_not_welcoming_staff"
424,"friendly_staff, no_evident_not_friendly_staff"
427,"helpful_staff, no_evident_not_helpful_staff"
433,"polite_staff, friendly_staff, no_evident_not_polite_staff, no_evident_not_friendly_staff"
433,"staff_not_update, have_evident_staff_not_update, staff_not_speak_English_properly, have_evident_staff_not_speak_English_properly"
436,"great_hosts, kind_hosts, hospitable_hosts, adapter_offered, no_evident_not_great_hosts, no_evident_not_kind_hosts, no_evident_not_hospitable_hosts, no_evident_not_adapter_offered"
438,"friendly_people, no_evident_not_friendly_people"
440,"friendly_staff, no_evident_not_friendly_staff"
443,"friendly_staff, no_evident_not_friendly_staff"
444,"staff_not_respond, have_evident_staff_not_respond,
staff_not_help, have_evident_staff_not_help"
447,"lovely_staff, no_evident_not_lovely_staff"
448,"excellent_staff, no_evident_not_excellent_staff"
449,"booking_taxi_early, have_evident_booking_taxi_early, host_not_inform, have_evident_host_not_inform"
450,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
452,"welcoming_staff, no_evident_not_welcoming_staff"
453,"request_double_bed, have_evident_request_double_bed"
455,"staff_offended, have_evident_staff_offended"
456,"fabulous_staff, amazing_staff, staff_work_hard_to_keep_it_in_good_condition, no_evident_not_fabulous_staff, no_evident_not_amazing_staff, no_evident_not_staff_work_hard_to_keep_it_in_good_condition"
456,"property_booked_advance_higher_price, have_evident_property_booked_advance_higher_price
hotel_refused_lower_price, have_evident_hotel_refused_lower_price
charge_twice_cancellation_rebooking, have_evident_charge_twice_cancellation_rebooking
booking.com_issue, have_evident_booking.com_issue"
460,"polite_staff, no_evident_not_polite_staff"
461,"kind_staff, responsive_staff, no_evident_not_kind_staff, no_evident_not_responsive_staff"
461,"staff_not_speak_English_properly, have_evident_staff_not_speak_English_properly, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms, staff_cleaned_out_rooms, have_evident_staff_cleaned_out_rooms"
467,"happy_welcome, smiling_welcome, greets_you, no_evident_not_happy_welcome, no_evident_not_smiling_welcome, no_evident_not_greets_you"
468,"nice_staff, no_evident_not_nice_staff"
469,"helpful_staff, knowledgeable_staff, no_evident_not_helpful_staff, no_evident_not_knowledgeable_staff"
470,"nice_owners, no_evident_not_nice_owners"
471,"helpful_staff, no_evident_not_helpful_staff"
473,"friendly_staff, friendly_service, no_evident_not_friendly_staff, no_evident_not_friendly_service"
476,"kindness_staff, no_evident_not_kindness_staff"
477,"kind_staff, no_evident_not_kind_staff"
478,"kindness_staff, no_evident_not_kindness_staff"
479,"friendly_host, no_evident_not_friendly_host"
480,"speaking_staff, competent_staff, no_evident_not_speaking_staff, no_evident_not_competent_staff"
481,"kind_staff, welcoming_staff, no_evident_not_kind_staff, no_evident_not_welcoming_staff"
482,"reception_staff, no_evident_not_reception_staff"
483,"friendly_staff, happy_staff, ready_staff, no_evident_not_friendly_staff, no_evident_not_happy_staff, no_evident_not_ready_staff"
484,"kind_staff, helpful_staff, no_evident_not_kind_staff, no_evident_not_helpful_staff"
485,"hotel_is_good, staff_is_good, no_evident_not_hotel_is_good, no_evident_not_staff_is_good"
