ID,Topic,Output
153,good_food,"1. **Support**: beautiful  
   **Contrary**: no_evident_not_beautiful  

2. **Support**: fresh  
   **Contrary**: no_evident_not_fresh  

3. **Support**: very reasonably  
   **Contrary**: no_evident_not_very_reasonably  

4. **Support**: priced  
   **Contrary**: no_evident_not_priced"
155,good_food,"1. enjoyed_dinner  
2. everything_freshmade  
3. no_evident_not_dinner  
4. no_evident_not_everything_freshmade"
158,good_food,"1. **Support**: amazing_breakfasts  
   **Contrary**: no_evident_not_amazing_breakfasts"
162,good_food,"Here is the structured response based on your requirements:

- **Support**: delicious_breakfast  
  - This supports the claim ""good_food"" by indicating that the breakfast was described as delicious.  
  - The contrary for this support would be: no_evident_not_delicious_breakfast  

This format adheres to all specified conditions, ensuring clarity and precision in the argumentation."
167,good_food,"1. **Support**: the_food  
   **Contrary**: no_evident_not_the_food  

2. **Support**: super_excellent  
   **Contrary**: no_evident_not_super_excellent"
168,good_food,"1. delicious_food; worth_trying  
2. no_evident_not_delicious_food; no_evident_not_worth_trying"
169,good_food,"1. delish  
   no_evident_not_delish  

2. great_service  
   no_evident_not_great_service"
170,good_food,"- excellent  
- best that I've ever tasted  
- no evident not excellent  
- no evident not best that I've ever tasted"
180,good_food,"- Support 1: [croissants]  
- Contrary 1: no_evident_not_croissants"
183,good_food,"Here is the text generated in ABA format based on your conditions:

1. tasty_food  
   no evident not tasty_food  

2. comfortable_restaurant_for_cozy_evenings  
   no evident not comfortable_restaurant_for_cozy_evenings  

3. comfortable_restaurant_for_calm_work  
   no evident not comfortable_restaurant_for_calm_work  

4. the_food_is_terric  
   no evident not the_food_is_terric"
184,good_food,"1. **Supports**:  
   - chef_was_kind  
   - food_was_delicious  
   - jasmine_burger  

2. **Contraries**:  
   - no_evident_not_chef_was_kind  
   - no_evident_not_food_was_delicious  
   - no_evident_not_jasmine_burger"
185,good_food,"1. good_food  
2. tasty_food  
3. comfortable_restaurant_for_cozy_evenings  
4. comfortable_restaurant_for_calm_work  
5. no_evident_not_tasty_food  
6. no_evident_not_comfortable_restaurant_for_cozy_evenings  
7. no_evident_not_comfortable_restaurant_for_calm_work"
190,good_food,"- **Support**: good_breakfast  
  - **Contrary**: no_evident_not_good_breakfast"
198,good_food,"Here is the structured ABA format based on your conditions:

- **Supports**:  
  - amazing  
  - passion  
  - everything_from_scratch  
  - simple_breakfast  
  - lunch_table  

- **Contraries**:  
  - no_evident_not_amazing  
  - no_evident_not_passion  
  - no_evident_not_everything_from_scratch  
  - no_evident_not_simple_breakfast  
  - no_evident_not_lunch_table"
200,good_food,"1. **Support**: ""topnotch""  
   - **Contrary**: ""no evident not_topnotch""

2. **Support**: ""best_club_sandwich""  
   - **Contrary**: ""no evident not_best_club_sandwich"""
209,good_food,"1. good_food  
2. tasty  
3. comfortable_restaurant_for_cozy_evenings  
4. comfortable_restaurant_for_calm_work  
5. no_evident_not_tasty  
6. no_evident_not_comfortable_restaurant_for_cozy_evenings  
7. no_evident_not_comfortable_restaurant_for_calm_work"
211,good_food,"1. Support: enormous_size  
   Contrary: no_evident_not_enormous_size  

2. Support: very_delicious  
   Contrary: no_evident_not_very_delicious"
213,good_food,"1. **Support**: good_food  
   **Contrary**: no_evident_not_good_food  

2. **Support**: kind  
   **Contrary**: no_evident_not_kind"
221,good_food,"1. **Support**: outstanding_breakfast  
   **Contrary**: no_evident_not_outstanding_breakfast"
226,good_food,"Here are the ABA arguments based on your input:

- **Claim**: excellent_staff  
  - Support: excellent staff/owners  
  - Contrary: no evident not excellent staff/owners  

- **Claim**: ok_restaurant  
  - Support: an ok restaurant  
  - Contrary: no evident not ok_restaurant"
232,good_food,"1. **Support**: late_breakfast  
   **Contrary**: no_evident_not_late_breakfast  

2. **Support**: manager_catered_to_every_need  
   **Contrary**: no_evident_not_manager_catered_to_every_need"
233,good_food,"1. **Support**: amazing_breakfast  
   **Contrary**: no_evident_not_amazing_breakfast  

2. **Support**: beautiful_setting  
   **Contrary**: no_evident_not_beautiful_setting  

3. **Support**: everything_in_the_cafe  
   **Contrary**: no_evident_not_everything_in_the_cafe"
236,good_food,"1. **good_breakfast**  
   - **Support**: ""Breakfast as an extra was good.""  
     - **Contrary**: ""no_evident_not_good_breakfast"""
245,good_food,"1. **Support**: tasty_food  
   - **Contrary**: no_evident_not_tasty_food  

2. **Support**: awesome  
   - **Contrary**: no_evident_not-awesome"
246,good_food,"- good  
  no_evident_not_good"
250,good_food,"chefRichard, food_fabulous, no_evident_not_chefRichard, no_evident_not_food_fabulous"
252,good_food,"1. **Support**: freshly_made  
   **Contrary**: no_evident_not_freshly_made  

2. **Support**: delicious  
   **Contrary**: no_evident_not_delicious"
258,good_food,"good_food, no_evident_not_food, tranquility, no_evident_not_tranquility"
260,good_food,"good_food, breakfast"
262,good_food,"Here is the structured response in ABA format based on your requirements:

1. **Supports**:
   - good_food
   - excellent_breakfast

2. **Contraries**:
   - no_evident_not_good_food
   - no_evident_not_excellent_breakfast"
268,good_food,"Here is the text in Assumption-Based Argumentation (ABA) format based on your conditions:

- **Claim**: good_breakfast  
- **Supports**:  
  - breakfast (no evident not_breakfast)  
  - available (no evident_not_available)"
272,good_food,"- **Claim**: good_food  
- **Support**: delicious_breakfast  
- **Contrary**: no_evident_not_delicious_breakfast"
278,good_food,"Here is the text generated in ABA format based on your conditions and the provided sentence:

- Supports:  
  - tasty_food  
  - comfortable_restaurant_for_cozy_evenings  
  - comfortable_restaurant_for_calm_work  
  - superb_food  

- Contraries (for each support):  
  - no_evident_not_tasty_food  
  - no_evident_not_comfortable_restaurant_for_cozy_evenings  
  - no_evident_not_comfortable_restaurant_for_calm_work  
  - no_evident_not_superb_food"
279,bad_food,"- **Supports**:  
  - not_included_breakfast  
  - no_menu  

- **Contraries**:  
  - have_evident_not_included_breakfast  
  - have_evident_no_menu"
279,good_food,"1. **Support**: small_restaurant  
   **Contrary**: no_evident_not_small_restaurant  

2. **Support**: hotel_lobby  
   **Contrary**: no_evident_not_hotel_lobby  

3. **Support**: $10_euros  
   **Contrary**: no_evident_not_$10_euros  

4. **Support**: very_nice_hot_breakfast  
   **Contrary**: no_evident_not_very_nice_hot_breakfast"
282,good_food,"1. **Support**: tasty  
   - **Contrary**: no_evident_not_tasty"
288,good_food,"1. good_breakfast  
   - good  
     - no_evident_not_good  
   - tasty  
     - no_evident_not_tasty"
290,good_food,"good, no evident not good"
295,good_food,"### Supports and Contraries:

1. **warm_and_cozy_place**  
   - No evident not warm_and_cozy_place  

2. **tasty_breakfasts_every_morning**  
   - No evident not tasty_breakfasts_every_morning  

3. **awesome_people**  
   - No evident not awesome_people"
300,good_food,"- **Supports**: presentable, tasty  
- **Contraries**: no_evident_not_presentable, no_evident_not_tasty"
305,good_food,"1. **Support**: tasty  
   - **Contrary**: no_evident_not_tasty_food  

2. **Support**: comfortable_restaurant_for_cozy  
   - **Contrary**: no_evident_not_comfortable_restaurant_for_cozy  

3. **Support**: calm_work  
   - **Contrary**: no_evident_not_calm_work"
310,good_food,"1. Breakfasts_were_nice  
2. clean_restaurant  
3. no_evident_not_breakfasts_were_nice  
4. no_evident_not_clean_restaurant"
312,good_food,"1. good_food  
2. tasty  
3. good  
4. no_evident_not_tasty  
5. no_evident_not_good"
322,bad_food,"It seems like your request is incomplete or unclear. Could you please provide more context or clarify what you mean by ""More restaurants""? I would be happy to help format it according to ABA standards if you can specify how this should be incorporated into the argumentation framework."
330,good_food,"1. **Claim**: good_food  
2. **Supports**:
   - tasty
     - no evident not tasty food
   - comfortable_restaurant
     - no evident not comfortable_restaurant_for_cozy_evenings
   - calm_work
     - no evident not calm_work"
333,good_food,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your conditions:

1. **Supports**:  
   - **tasty_food**  
   - **comfortable_restaurant_for_cozy_evenings**  
   - **comfortable_restaurant_for_calm_work**

2. **Contraries**:  
   - **no_evident_not_tasty_food**  
   - **no_evident_not_comfortable_restaurant_for_cozy_evenings**  
   - **no_evident_not_comfortable_restaurant_for_calm_work**

Each support is paired with its corresponding contrary, following the specified format."
336,good_food,"1. good_food  
2. dinner  
3. breakfast  
4. no_evident_not_dinner  
5. no_evident_not_breakfast"
339,good_food,"1. **Support**: ""garnish_restaurant_on_the_ground_is_amazing""  
   **Contrary**: ""no_evident_not_garnish_restaurant_on_the_ground_is_amazing""

2. **Support**: ""owner_is_a_very_kind_person""  
   **Contrary**: ""no_evident_not_owner_is_a_very_kind_person""

3. **Support**: ""creative_chef""  
   **Contrary**: ""no_evident_not_creative_chef"""
348,good_food,"1. typical_cypriot_breakfast  
   no_evident_not_typical_cypriot_breakfast  

2. good_food  
   no_evident_not_good_food"
353,good_food,"1. **Support**: healthy_breakfast  
   **Contrary**: no_evident_not_healthy_breakfast  

2. **Support**: breakfast_menu  
   **Contrary**: no_evident_not_breakfast_menu  

3. **Support**: near_transport  
   **Contrary**: no_evident_not_near_transport"
355,good_food,"great_breakfast, breakfast, no_evident_not_breakfast"
362,good_food,"1. **Support**: I recommend_breakfasts  
   **Contrary**: No evident not_breakfasts  

2. **Support**: delicious_breakfasts  
   **Contrary**: No evident not_delicious_breakfasts"
366,good_food,"1. **Supports**:  
   - delicious_breakfast  
   - lunch  
   - dinner  
   - 5star_hotel  
   - excellent_chef  
   - perfect  
   - absolutely_fantastic  

2. **Contraries** (for each support):  
   - no_evident_not_delicious_breakfast  
   - no_evident_not_lunch  
   - no_evident_not_dinner  
   - no_evident_not_5star_hotel  
   - no_evident_not_excellent_chef  
   - no_evident_not_perfect  
   - no_evident_not_absolutely_fantastic"
369,good_food,"- good_food  
  - amazing  
    - no_evident_not_amazing"
373,good_food,"1. **Support**: tasty  
   - **Contrary**: no evident not tasty  

2. **Support**: comfortable  
   - **Contrary**: no evident not comfortable  

3. **Support**: cozy evenings  
   - **Contrary**: no evident not cozy evenings  

4. **Support**: calm work  
   - **Contrary**: no evident not calm work  

5. **Support**: delicious breakfast  
   - **Contrary**: no evident not delicious breakfast"
375,good_food,"1. **Support**: outstanding  
   - **Contrary**: no_evident_not_outstanding  

2. **Support**: delicious  
   - **Contrary**: no_evident_not_delicious  

3. **Support**: even_the_simplest_food_was_made_to_taste_exceptional  
   - **Contrary**: no_evident_not_even_the_simplest_food_was_made_to_taste_exceptional"
376,good_food,"1. **Claim**: chef_is_incredible_and_very_friendly  
2. **Supports**:
   - incredible
   - very
   - friendly  
3. **Contraries**:
   - no evident not incredible
   - no evident not very
   - no evident not friendly"
377,good_food,"- **Support**: delicious  
  - **Contrary**: no_evident_not_delicious"
378,good_food,"Here’s the text in Assumption-Based Argumentation (ABA) format based on your instructions:

- **Claim**: good_food  
- **Support**: delicious  
- **Contrary**: no_evident_not_delicious"
379,good_food,"- got  
- nice_evening_in_bar  
- no_evident_not_got  
- no_evident_not_nice_evening_in_bar"
380,bad_food,"- **Support**: more  
- **Contrary**: have evident more"
380,good_food,"good_food  
tasty  
no_evident_not_tasty"
383,good_food,"- **Support**: good_breakfast  
  - **Contrary**: no_evident_not_good_breakfast"
386,good_food,"1. good_food  
   - friendly  
     - no_evident_not_friendly  
   - welcoming  
     - no_evident_not_welcoming  
   - accommodating  
     - no_evident_not_accommodating"
393,good_food,"- good_food
  - tasty_food
    - no_evident_not_tasty_food
  - comfortable_restaurant_for_cozy_evenings
    - no_evident_not_comfortable_restaurant_for_cozy_evenings
  - comfortable_restaurant_for_calm_work
    - no_evident_not_comfortable_restaurant_for_calm_work
  - reasonably_priced
    - no_evident_not_reasonably_priced
  - quality
    - no_evident_not_quality"
394,good_food,"Here’s the ABA response based on your text ""Great service by Richard (bar manager):""

1. **good_service**
2. **no_evident_not_great_service**"
400,good_food,"Here is the structured ABA format based on your requirements:

**Supports:**
1. The personnel, especially the Chief, is a real professional.
2. The personnel, especially the Chief, prepares traditional vegan dishes of local cuisine.

**Contraries:**
- No evident not the personnel, especially the Chief, is a real professional.
- No evident not the personnel, especially the Chief, prepares traditional vegan dishes of local cuisine."
405,good_food,"1. rich  
2. years_before  
3. kind  
4. polite  
5. ready_to_help_with_whatsoever_you_want_to_eat_and_drink  

6. no_evident_not_rich  
7. no_evident_not_years_before  
8. no_evident_not_kind  
9. no_evident_not_polite  
10. no_evident_not_ready_to_help_with_whatsoever_you_want_to_eat_and_drink"
407,good_food,"**ABA Format for ""Nice Greek Breakfast""**

**Supports:**
1. tasty_greek_breakfast

**Contraries:**
1. no_evident_not_tasty_greek_breakfast"
409,good_food,"1. good_food  
   - food  
     no_evident_not_food  
   - service  
     no_evident_not_service"
415,good_food,"1. tasty_food  
   - no_evident_not_tasty_food  

2. comfortable_restaurant_for_cozy_evenings  
   - no_evident_not_comfortable_restaurant_for_cozy_evenings  

3. comfortable_restaurant_for_calm_work  
   - no_evident_not_comfortable_restaurant_for_calm_work  

4. awesome_breakfast  
   - no_evident_not_awesome_breakfast"
424,good_food,"- **Claim**: great_breakfast  
- **Support**: great_breakfast  
  - **Contrary**: no_evident_not_great_breakfast"
425,bad_food,"Here is the text converted into ABA format based on your conditions:

- **Support**: no_cereal  
  **Contrary**: have_evident_no_cereal  

- **Support**: no_tea  
  **Contrary**: have_evident_no_tea  

- **Support**: no_plan_tea  
  **Contrary**: have_evident_no_plan_tea"
431,good_food,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your conditions:

- **Claim**: decent_restaurant  
- **Supports**:
  - decent_restaurant
- **Contraries**:
  - no_evident_not_decent_restaurant"
437,bad_food,"Here is the text in Assumption-Based Argumentation (ABA) format based on your requirements:

- **Support 1**: no_breakfast_included  
- **Contrary 1**: have_evident_no_breakfast_included  
- **Support 2**: low_quality  
- **Contrary 2**: have_evident_low_quality"
439,bad_food,"- narrow set of choices, a narrow set of choices, have evident narrow set of choices, have evident a narrow set of choices"
439,good_food,"1. **Claim**: good_food  
2. **Supports**:
   - restaurant_stayed_open
   - reasonably_late
3. **Contraries**:
   - no_evident_not_restaurant_stayed_open
   - no_evident_not_reasonably_late"
441,good_food,"**ABA Format for ""Break fast was PERFECT""**

- **Support 1:** breakfast  
  - **Contrary:** no evident not-breakfast  

- **Support 2:** perfect  
  - **Contrary:** no evident not-perfect"
442,good_food,"1. Support: filling  
   Contrary: no_evident_not_filling"
445,bad_food,"1. below -> have_evident_below  
2. average -> have_evident_average"
446,bad_food,"Here is the structured ABA format based on your requirements:

1. **Supports:**
   - not_great_pizza
   - stodgy_pizza

2. **Contraries:**
   - have_evident_not_great_pizza
   - have_evident_stodgy_pizza

3. **Additional Support:**
   - poor_evening_meal

4. **Counter-Contrary:**
   - have_evident_poor_evening_meal"
456,bad_food,"- no_free_breakfast, have_evident_no_free_breakfast  
- free_breakfast, have_evident_free_breakfast"
456,good_food,"- good_food: delicious  
  - Contrary: no_evident_not_delicious"
458,bad_food,"- limited_food_options  
- have_evident_limited_food_options"
465,good_food,"1. tasty_food  
2. first_floor  
3. comfortable_restaurant  
4. cozy_evenings  
5. calm_work  
6. escape_heat_midday  

Contrary:  
7. no_evident_not_tasty_food  
8. no_evident_not_first_floor  
9. no_evident_not_comfortable_restaurant  
10. no_evident_not_cozy_evenings  
11. no_evident_not_calm_work  
12. no_evident_not_escape_heat_midday"
472,good_food,"1. **Support**: huge  
   - Contrary: no evident not huge  

2. **Support**: delicious  
   - Contrary: no evident not delicious"
474,bad_food,"1. **Support**: excellent_meal  
   **Contrary**: have_evident_excellent_meal  

2. **Support**: poor_lunch_breakfast  
   **Contrary**: have_evident_poor_lunch_breakfast"
477,good_food,"Here is the text in Assumption-Based Argumentation (ABA) format based on your conditions:

- Supports: delicious_food  
  Contraries: no_evident_not_delicious_food  

List of all supports and contraries:  
[""delicious_food"", ""no_evident_not_delicious_food""]"
479,good_food,"1. good_breakfast_in_hotel  
2. different_options_up_to_10_eur  
3. no_evident_not_good_breakfast_in_hotel  
4. no_evident_not_different_options_up_to_10_eur"
484,good_food,"- **Claim**: good_food  
  - **Support**: dinner  
    - **Contrary**: no evident not dinner  
  - **Support**: evening  
    - **Contrary**: no evident not evening"
490,good_food,"Here is the structured ABA format based on your requirements:

1. tasty_food: Assumption
   - Contrary: no_evident_not_tasty_food

2. comfortable_restaurant: Assumption
   - Contrary: no_evident_not_comfortable_restaurant

3. cozy_evenings: Assumption (as part of the restaurant's comfort)
   - Contrary: no_evident_not_cozy_evenings

4. calm_work: Assumption (as part of the restaurant's comfort)
   - Contrary: no_evident_not_calm_work

5. excellent_cuisine: Assumption
   - Contrary: no_evident_not_excellent_cuisine"
496,good_food,"Here’s the updated text in Assumption Based Argumentation (ABA) format based on your conditions:

1. **Supports**:  
   - tasty_food  
   - comfortable_restaurant_for_cozy_evenings  
   - comfortable_restaurant_for_calm_work  
   - delicious_breakfast  

2. **Contraries** for each support:  
   - no_evident_not_tasty_food  
   - no_evident_not_comfortable_restaurant_for_cozy_evenings  
   - no_evident_not_comfortable_restaurant_for_calm_work  
   - no_evident_not_delicious_breakfast  

This maintains the structure where each support is paired with its contrary, and all are listed together without separation."
497,good_food,"Based on your text ""the restaurant is very varied,"" here's how you can structure it in ABA format with the given conditions:

1. **Claim**: good_food  
2. **Supports** and their contraries:  
   - **Varied_restaurant**: The restaurant offers a diverse menu to cater to different tastes.  
     - **Contrary**: no_evident_not_varied_restaurant  
   - **Very Varied_restaurant**: The variety of dishes is impressive, making every visit unique.  
     - **Contrary**: no_evident_not_very_Variated_restaurant  

This integrates the new information while maintaining the ABA structure and conditions you provided."
501,bad_food,"bad_food, 
long_time, 
have_evident_long_time"
501,good_food,"Here is the text formatted in Assumption-Based Argumentation (ABA) based on your conditions:

- good_restaurant_in_hotel_lobby  
  no_evident_not_good_restaurant_in_hotel_lobby"
505,good_food,"- **Supports**:  
  - restaurant  
  - coffee  

- **Contraries**:  
  - no_evident_not_restaurant  
  - no_evident_not_coffee"
519,good_food,"1. **Claim**: good_breakfast  
2. **Supports**:
   - tasty
   - comfortable
3. **Contraries**:
   - no evident not_tasty
   - no evident not_comfortable"
524,good_food,"1. tasty_food  
   no_evident_not_tasty_food  

2. excellent_food  
   no_evident_not_excellent_food"
533,good_food,"Here is the text converted into Assumption Based Argumentation (ABA) format based on your conditions:

- **perfect_food**: affable_cook; no evident not affable_cook  
- **fast_and_delicious_food**: irreproachable_service; no evident not irreproachable_service"
534,good_food,"Here is the updated ABA format based on your text:

- **Supports**:  
  tasty_food, comfortable_restaurant_for_cozy_evenings, comfortable_restaurant_for_calm_work, good_breakfast  

- **Contraries**:  
  no_evident_not_tasty_food, no_evident_not_comfortable_restaurant_for_cozy_evenings, no_evident_not_comfortable_restaurant_for_calm_work, no_evident_not_good_breakfast"
536,good_food,"1. **Claim**: good_food  
2. **Supports**:  
   - simple  
   - tasty  
3. **Contraries**:  
   - no_evident_not_simple  
   - no_evident_not_tasty"
545,good_food,"1. **Supports:**
   - tasty
   - comfortable_restaurant_for_cozy_evenings
   - calm_work_to_escape_the_heat_in_midday

2. **Contraries:**
   - no_evident_not_tasty
   - no_evident_not_comfortable_restaurant_for_cozy_evenings
   - no_evident_not_calm_work_to_escape_the_heat_in_midday"
548,bad_food,"1. bad_food  
2. paying_breakfast  
3. breakfast  
4. have_evident_paying_breakfast  
5. have_evident_breakfast"
548,good_food,"1. **Claim**: good_food  
2. **Support**: arabic_food  
3. **Contrary**: no evident not arabic_food"
556,good_food,"1. tasty  
2. comfortable  
3. cozy_evenings  
4. calm_work  
5. no_evident_not_tasty  
6. no_evident_not_comfortable  
7. no_evident_not_cozy_evenings  
8. no_evident_not_calm_work"
557,bad_food,"Here is the structured ABA format for the given text:

- **Supports**:
  - Breakfast does not correspond (to Cypriot hospitality and gastronomy)
  - Price is too high

- **Contraries**:
  - Have evident breakfast does not correspond
  - Have evident price is too high"
565,good_food,"- **delicious_breakfasts**  
  - **Delicious**  
    - **no_evident_not_delicious**"
571,good_food,"good_food, breakfast, no_evident_not_breakfast"
572,good_food,"friendly_people  
friendly_reception  
no_evident_not_friendly_reception  
friendly_restaurant  
no_evident_not_friendly_restaurant"
