ID,Topic,Test 3
83,good_room,"clean_room, clean, no_evident_not_clean_room, comfortable_room, comfortable, no_evident_not_comfortable_room"
85,bad_room,"not_clean_room, have_evident_not_clean_room"
89,good_room,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable, within_minutes_of_arrival, no_evident_not_within_minutes_of_arrival"
90,good_room,"clean_room, very_clean, no_evident_not_very_clean, well_decorated_room, modern_room"
91,good_room,"clean_room, very_clean, no_evident_not_very_clean, well_decorated_room, nice_view, no_evident_not_nice_view, modern_room"
92,bad_room,"not_clean_enough_floor_have_evident_not_clean_enough_floor, dust_on_floor_have_evident_dust_on_floor, water_does_not_drain_have_evident_water_does_not_drain, floods_room_have_evident_floods_room, badly_soundproofed_have_evident_badly_soundproofed"
93,good_room,"no_evident_not_comfortable_room, comfortable_room, no_evident_not_good_room"
95,good_room,"clean_room, no_evident_not_clean_room, quiet_room, no_evident_not_quiet_room"
96,bad_room,"dirty_towels, have_evident_dirty_towels"
96,good_room,"comfortable, no_evident_not_comfortable, very, no_evident_not_very"
98,bad_room,"too_thick_blankets, have_evident_too_thick_blankets"
99,good_room,"very_clean, no_evident_not_very_clean"
100,good_room,"clean_room, really_clean, no_evident_notreally_clean, well_decorated_room, nice_view, no_evident_notnice_view"
101,bad_room,"cupboards_wardrobes_need_doors, have_evident_cupboards_wardrobes_should_not_need_doors, cupboards_wardrobes_should_be_drawers, have_evident_cupboards_wardrobes_are_not_drawers"
102,good_room,"nice, no_evident_not_nice, modern, no_evident_not_modern, clean, no_evident_not_clean"
103,bad_room,"no_soap_in_shower, have_evident_no_soap_in_shower, no_shampoo_in_shower, have_evident_no_shampoo_in_shower"
103,good_room,"recently_refurbished, very_spacious, nice_view, sinks_and_toilette_separated_by_a_door_inside_the_bathroom, for_each_support, no_evident_not_recently_refurbished, no_evident_not_very_spacious, no_evident_not_nice_view, no_evident_not_sinks_and_toilette_separated_by_a_door_inside_the_bathroom"
105,good_room,"very_clean, no_evident_not_very_clean, spacious, no_evident_not_spacious"
106,good_room,"spacious, no_evident_not_spacious_room, comfortable, no_evident_not_comfortable_room, very_clean, no_evident_not_very_clean_room"
107,good_room,"spacious_room, comfortable_room, newly_redecorated_room, comfortable_bed, for_each_support, no_evident_not_spacious_room, no_evident_not_comfortable_room, no_evident_not_newly_redecorated_room, no_evident_not_comfortable_bed"
109,good_room,"lovely_room, no_evident_not_lovely_room, comfortable_bed, no_evident_not_comfortable_bed"
111,good_room,"spacious, comfortable, very_clean, nice_view, no_evident_not_spacious, no_evident_not_comfortable, no_evident_not_very_clean, no_evident_not_nice_view"
113,good_room,"spacious_room, comfortable_room, very_clean_room, no_evident_not_very_clean_room, nice_view, no_evident_not_nice_view"
114,good_room,"air_con, fridge, bottle_of_water, no_evident_not_air_con, no_evident_not_fridge, no_evident_not_bottle_of_water"
116,good_room,"clean_room, clean, no_evident_not_clean_room, air_conditioned_room, air_conditioned, no_evident_not_air_conditioned_room, close_to_airport_room, close_to_the_airport, no_evident_not_close_to_the_airport_room"
118,good_room,"spacious, comfortable, very_clean, nice_view, no_evident_not_spacious_room, no_evident_not_comfortable_room, no_evident_not_very_clean_room, no_evident_not_nice_view_room"
119,good_room,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable, had, no_evident_not_had, everything_i_needed, no_evident_not_everything_i_needed, included, no_evident_not_included, fridge, no_evident_not_fridge, kettle, no_evident_not_kettle, shower_was_great, no_evident_not_shower_was_great, air_con_worked_well, no_evident_not_air_con_worked_well"
120,bad_room,"not_clean_enough_floor, have_evident_not_clean_enough_floor, dust_on_floor, have_evident_dust_on_floor, water_does_not_drain, have_evident_water_does_not_drain, floods_room, have_evident_floods_room, small_room, have_evident_small_room, adequate_room, have_evident_adequate_room"
122,good_room,"clean, no_evident_not_clean, this_response_adheres_to_the_conditions_specified_it_uses_only_short_words_for_supports_without_adjectives_or_adverbs, ensures_each_support_has_a_corresponding_contrary_starting_with_no_evident_not, and_maintains_consistency_with_the_vocabulary_from_the_original_text"
125,good_room,"clean, comfortable, no_evident_not_clean, no_evident_not_comfortable"
126,good_room,"space, comfy, clean, view, welldecorated, equipped, smelt_nice, no_evident_not_space, no_evident_not_comfy, no_evident_not_clean, no_evident_not_view, no_evident_not_welldecorated, no_evident_not_equipped, no_evident_not_smelt_nice"
127,good_room,"clean_room, no_evident_not_clean_room, modern_room, no_evident_not_modern_room"
128,good_room,"clean_room, clean, no_evident_not_clean, comfortable_room, comfortable, no_evident_not_comfortable"
129,good_room,"room_and_bathroom_were_good_in_size, no_evident_not_room_and_bathroom_were_good_in_size, room_and_bathroom_were_good_in_cleanliness, no_evident_not_room_and_bathroom_were_good_in_cleanliness, bed_was_good_in_comfort, no_evident_not_bed_was_good_in_comfort"
131,good_room,"very, no_evident_not_very, clean, no_evident_not_clean"
132,good_room,"spacious_room, comfortable_room, no_evident_not_spacious_room, no_evident_not_comfortable_room"
133,good_room,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
134,good_room,"lovely, no_evident_not_lovely, clean, no_evident_not_clean"
137,bad_room,"smell, have_evident_smell, bad, have_evident_bad, bathroom, have_evident_bathroom"
137,good_room,"clean_room, no_evident_not_clean_room, comfortable_bed, no_evident_not_comfortable_room"
138,good_room,"room, no_evident_not_room, bathroom, no_evident_not_bathroom, clean, no_evident_not_clean"
140,good_room,"clean_room, comfortable, spacious, no_evident_not_clean, no_evident_not_comfortable, no_evident_not_spacious, nice_view, no_evident_not_nice, no_evident_not_view"
144,good_room,"nice, clean, no_evident_not_nice, no_evident_not_clean"
145,good_room,"super, no_evident_not_super, new, no_evident_not_new, cozy, no_evident_not_cozy, spacious, no_evident_not_spacious, cabin, no_evident_not_cabin, shower, no_evident_not_shower, bed, no_evident_not_bed, pillows, no_evident_not_pillows, comfy, no_evident_not_comfy"
146,good_room,"clean_room, nice_room, smart_room, comfortable_room, no_evident_not_clean_room, no_evident_not_nice_room, no_evident_not_smart_room, no_evident_not_comfortable_room"
148,good_room,"spac, comfy, clean, nice_view, no_evident_not_spac, no_evident_not_comfy, no_evident_not_clean, no_evident_not_nice_view"
149,good_room,"clean, no_evident_not_clean, modern, no_evident_not_modern, comfortable, no_evident_not_comfortable"
152,good_room,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
153,good_room,"spacious, no_evident_not_spacious, clean_from_very_clean, no_evident_not_clean, nice_view, no_evident_not_nice_view, beautiful, no_evident_not_beautiful, spotless_room, no_evident_not_spotless_room, comfortable_nights_sleep, no_evident_not_comfortable_nights_sleep, air_conditioned_room, no_evident_not_air_conditioned_room, great_shower, no_evident_not_great_shower"
154,bad_room,"not_clean_enough_floor, have_evident_not_clean_enough_floor, dust_on_floor, have_evident_dust_on_floor, water_does_not_drain, have_evident_water_does_not_drain, floods_room, have_evident_floods_room"
155,good_room,"spacious, no_evident_not_spacious, comfortable, no_evident_not_comfortable, very_clean, no_evident_not_very_clean, nice_view, no_evident_not_nice_view"
156,good_room,"clean_no_evident_not_clean, comfy_no_evident_not_comfy, air_conditioned_no_evident_not_air_conditioned, great_no_evident_not_great"
157,good_room,"new_rooms, clean, no_evident_not_new_rooms, no_evident_not_clean"
159,good_room,"spacious_room, comfortable_room, clean_room, no_evident_not_clean_room, well_decorated_room, no_evident_not_well_decorated_room, no_evident_not_spacious_room, no_evident_not_comfortable_room"
161,good_room,"cleanness, no_evident_not_clean"
165,good_room,"clean, no_evident_not_clean, modern, no_evident_not_modern, nice_view, no_evident_not_nice_view"
166,good_room,"clean_room, homely_room, no_evident_not_clean_room, no_evident_not_homely_room"
167,good_room,"clean, no_evident_not_clean"
168,good_room,"spacious, no_evident_not_spacious, comfortable, no_evident_not_comfortable, very_clean, no_evident_not_very_clean, nice_view, no_evident_not_nice_view"
171,good_room,"cleaning_system, no_disturbance_system, no_evident_not_cleaning_system, no_evident_not_no_disturbance_system"
173,good_room,"clean, comfy, good_smelling, no_evident_not_clean, no_evident_not_comfy, no_evident_not_good_smelling"
176,good_room,"spacious, no_evident_not_spacious, very_clean, no_evident_not_very_clean"
178,good_room,"relaxing, no_evident_not_relaxing, comfortable, no_evident_not_comfortable"
179,bad_room,"tv_channel_selection, have_evident_tv_channel_selection"
179,good_room,"very_clean, no_evident_not_very_clean"
180,bad_room,"ac_loud, have_evident_ac_loud, people_loud, have_evident_people_loud"
180,good_room,"clean, bed, no_evident_not_clean, no_evident_not_bed"
181,good_room,"big, no_evident_not_big, clean, no_evident_not_clean, rooms, no_evident_not_rooms"
189,good_room,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
190,bad_room,"small_room, have_evident_small_room, lacked_balcony, have_evident_lacked_balcony"
191,good_room,"clean, no_evident_not_clean, this_response_adheres_to_the_conditions_specified_it_uses_only_short_words_for_supports_without_adjectives_or_adverbs, ensures_each_support_has_a_corresponding_contrary_starting_with_no_evident_not, and_maintains_consistency_with_the_vocabulary_from_the_original_text"
192,good_room,"spacious, no_evident_not_spacious, comfortable, no_evident_not_comfortable, very_clean, no_evident_not_very_clean, nice_view, no_evident_not_nice_view"
193,good_room,"clean, spacious, no_evident_not_clean, no_evident_not_spacious"
194,good_room,"spacious, not_spacious, comfortable, not_comfortable, very_clean, not_very_clean, nice_view, no_evident_not_nice_view"
195,good_room,"clean, no_evident_not_clean, spacious, no_evident_not_spacious, friendly, no_evident_not_friendly, new, no_evident_not_new, modern, no_evident_not_modern"
196,bad_room,"hard_mattresses, have_evident_hard_mattresses"
198,good_room,"clean_room, well_organized_room, no_evident_not_clean_room, no_evident_not_well_organized_room"
199,good_room,"clean_room, it_is_clean, no_evident_not_clean, beautiful_room, it_is_beautiful, no_evident_not_beautiful"
200,good_room,"clean_room_very_clean, no_evident_not_very_clean, well_decorated_room_nice_view, no_evident_not_nice_view"
202,good_room,"super_clean, no_evident_not_super_clean, no_evident_not_list_of_all_supports_and_contraries"
203,good_room,"clean, welldecorated, acworkedwell, no_evident_not_clean, no_evident_not_welldecorated, no_evident_not_acworkedwell"
208,bad_room,"not_cleaned_floor, dusty_floor, water_not_draining, floods_room, hair_on_floor, have_evident_not_cleaned_floor, have_evident_dusty_floor, have_evident_water_does_not_drain, have_evident_floods_room, have_evident_hair_on_floor"
209,bad_room,"noisy, everything, have_evident_noisy, have_evident_everything"
209,good_room,"nice, no_evident_not_nice"
210,good_room,"spacious, comfortable, no_evident_not_spacious_room, no_evident_not_comfortable_room"
213,bad_room,"smell_bathroom, have_evident_smell_bathroom"
215,good_room,"clean_room, clean, no_evident_not_clean_room, simple_room, simple, no_evident_not_simple_room"
216,good_room,"clean_room, no_evident_not_clean_room, comfortable_bed, no_evident_not_comfortable_bed"
218,good_room,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable"
219,good_room,"very_clean_room, no_evident_not_very_clean_room, comfy_beds, no_evident_not_comfy_beds, very_nice_showers, no_evident_not_very_nice_showers, freshly_renovated_room, no_evident_not_freshly_renovated_room"
220,bad_room,"tv, have_evident_tv, very, have_evident_very, light, have_evident_light, on, have_evident_on, choice, have_evident_choice, only, have_evident_only, news, have_evident_news, channel, have_evident_channel, in, have_evident_in, english, have_evident_english"
220,good_room,"airy_room, air_describes_the_room_s_airiness, no_evident_not_airy_room, comfortable_room, comfortable_describes_the_room_s_comfort, no_evident_not_comfortable_room, fast_wifi, super_fast_describes_the_wifi_speed, no_evident_not_fast_wifi"
221,bad_room,"mini_fridge_not_working, have_evident_mini_fridge_worked"
221,good_room,"clean, adequate, nice, no_evident_not_clean, no_evident_not_adequate, no_evident_not_nice"
222,good_room,"nice, no_evident_not_nice"
224,good_room,"clean_room, no_evident_not_spacious_room, no_evident_not_comfortable_room, no_evident_not_very_clean_room, no_evident_not_nice_view_room, well_decorated_room, modern_room"
226,bad_room,"nothing_fancy, have_evident_something_fancy, little_extra, have_evident_much_extra, small_fridge_warm_empty, have_evident_small_fridge_warm_empty, no_nearby_shop_kiosk, have_evident_no_nearby_shop_kiosk, one_small_bottle_water, have_evident_one_small_bottle_water, poor_quality, have_evident_poor_quality, suggest_pay_more, have_evident_suggest_pay_more, small_welcome_tray, have_evident_small_welcome_tray, bathroom_floor_wet, have_evident_bathroom_floor_wet"
226,good_room,"clean_room, no_evident_not_clean_room, modern_room, no_evident_not_modern_room, quiet_room, no_evident_not_quiet_room, excellent_room_service, no_evident_not_excellent_room_service, plenty_electricity_outlets, no_evident_not_plenty_electricity_outlets, double_bed, no_evident_not_double_bed"
227,good_room,"clean_room, well_decorated_room, modern_room, no_evident_not_spacious_room, no_evident_not_comfortable_room, no_evident_not_very_clean_room, no_evident_not_nice_view_room"
228,good_room,"spacious, no_evident_not_spacious, comfortable, no_evident_not_comfortable, very_clean, no_evident_not_very_clean, nice_view, no_evident_not_nice_view"
230,good_room,"spacious, no_evident_not_spacious, comfortable, no_evident_not_comfortable, very_clean, no_evident_not_very_clean, nice_view, no_evident_not_nice_view"
231,good_room,clean_room_no_evident_not_clean_room
232,good_room,"everything_was_clean_no_evident_not_everything_was_clean, everything_was_nice_no_evident_not_everything_was_nice"
233,good_room,"1_spacious, 2_fresh, 3_clean, no_evident_not_1_no_evident_not_spacious, no_evident_not_2_no_evident_not_fresh, no_evident_not_3_no_evident_not_clean"
235,good_room,"very_clean, no_evident_not_very_clean"
236,good_room,"small, good_size, well_appointed, no_evident_not_small, no_evident_not_good_size, no_evident_not_well_appointed"
237,good_room,"clean, comfortable, no_evident_not_clean, no_evident_not_comfortable"
238,bad_room,"smell, room, have_evident_smell, have_evident_room"
239,good_room,"light, no_evident_not_light, airy, no_evident_not_airy, clean, no_evident_not_clean"
240,good_room,"spacious, clean, comfortable, nice_view, modern, no_evident_not_spacious, no_evident_not_clean, no_evident_not_comfortable, no_evident_not_nice_view, no_evident_not_modern"
241,bad_room,"price, random, unlabeled, shampoo_dispenser, shower_wall, have_evident_price, have_evident_random, have_evident_unlabeled, have_evident_shampoo_dispenser, have_evident_shower_wall"
241,good_room,"spacious_room_no_evident_not_spacious_room, minifridge_no_evident_not_minifridge, large_bathroom_no_evident_not_large_bathroom, very_clean_bed_no_evident_not_very_clean_bed, comfy_bed_no_evident_not_comfy_bed, lovely_little_balcony_no_evident_not_lovely_little_balcony"
242,good_room,"clean, no_evident_not_clean, comfortable, no_evident_not_comfortable, pleasant, no_evident_not_pleasant"
245,good_room,"extremely_clean, no_evident_not_extremely_clean, their_room_service_makes_sure_to_keep_it_this_way, no_evident_not_their_room_service_makes_sure_to_keep_it_this_way"
246,good_room,"nice_size_room, no_evident_not_nice_size_room, very_clean_room, no_evident_not_very_clean_room, modern_room, no_evident_not_modern_room, family_room, no_evident_not_family_room, double_room, no_evident_not_double_room"
247,good_room,"spacious, comfortable, very_clean, nice_view, no_evident_not_spacious, no_evident_not_comfortable, no_evident_not_very_clean, no_evident_not_nice_view"
248,bad_room,"lack_decent_tv_channels, limited_channels_available, only_half_in_english, have_evident_lack_of_decent_tv_channels, have_evident_limited_channels_available, have_evident_only_half_in_english"
248,good_room,"comfortable, no_evident_not_comfortable"
250,good_room,"lovely_room, no_evident_not_lovely_room, modern_room, no_evident_not_modern_room, comfortable_room, no_evident_not_comfortable_room"
252,good_room,"clean_room_no_evident_not_clean_room, new_room_no_evident_not_new_room"
253,good_room,"large, no_evident_not_large, comfortable, no_evident_not_comfortable, clean, no_evident_not_clean, view, no_evident_not_view"
254,good_room,"clean, no_evident_not_clean, great, no_evident_not_great, realistic, no_evident_not_realistic"
255,good_room,"spacious, no_evident_not_spacious, new, no_evident_not_new"
256,good_room,"clean_room, clean, no_evident_not_clean_room, modern_room, modern, no_evident_not_modern_room"
259,bad_room,"wet_bathroom_floor, have_evident_wet_bathroom_floor, slippery_bathroom_floor, have_evident_slippery_bathroom_floor, needs_two_foot_towels, have_evident_needs_two_foot_towels"
260,good_room,"spacious, comfortable, no_evident_not_spacious_room, no_evident_not_comfortable_room"
261,good_room,"clean, no_evident_not_clean, cozy, no_evident_not_cozy"
262,good_room,"clean, we_slept_well_in_a_comfy_clean_bed, no_evident_not_clean, spacious, no_evident_not_spacious, comfortable, no_evident_not_comfortable, very_clean, no_evident_not_very_clean, nice_view, no_evident_not_nice_view"
263,good_room,"big_room, no_evident_not_big_room, comfortable_beds, no_evident_not_comfortable_beds, small_balcony, no_evident_not_small_balcony"
264,good_room,"clean_beds, no_evident_not_clean_beds, comfortable_beds, no_evident_not_comfortable_beds"
265,good_room,"spacious_room, comfortable_room, very_clean_room, clean_room, nice_view, no_evident_not_spacious_room, no_evident_not_comfortable_room, no_evident_not_very_clean_room, no_evident_not_clean_room, no_evident_not_nice_view"
266,good_room,"clean_room, very_clean, no_evident_not_very_clean, nice_view, nice, no_evident_not_nice"
268,good_room,"spacious, no_evident_not_spacious, comfortable, no_evident_not_comfortable, very_clean, no_evident_not_very_clean, nice_view, no_evident_not_nice_view, modern, no_evident_not_modern, sea_view, no_evident_not_sea_view"
269,good_room,"clean, comfortable, spacious, no_evident_not_clean, no_evident_not_comfortable, no_evident_not_spacious"
270,good_room,"spacious_room, comfortable_room, clean_room, no_evident_not_clean_room, well_decorated_room, no_evident_not_well_decorated_room, no_evident_not_spacious_room, no_evident_not_comfortable_room"
275,good_room,"rooms, no_evident_not_rooms, clean, no_evident_not_clean"
276,bad_room,"locks_on_windows_didnt_seem_secure, have_evident_locks_on_windows_didnt_seem_secure, windows, have_evident_windows, didn_t_seem, have_evident_didn_t_seem"
277,bad_room,"wanted_in_shower, dspancer_holds_3_in_1, have_evident_wanted_in_shower, have_evident_dspancer_holds_3_in_1"
279,good_room,"comfortable, no_evident_not_comfortable"
280,good_room,"error_requestexception_httpconnectionpool_host_localhost, port_11434_max_retries_exceeded_with_url_api_chat_caused_by_newconnectionerror_urllib3_connection_httpconnection_object_at_0x00000190ddcd12b0_failed_to_establish_a_new_connection_winerror_10061_no_connection_could_be_made_because_the_target_machine_actively_refused_it"
283,good_room,"error_requestexception_httpconnectionpool_host_localhost, port_11434_max_retries_exceeded_with_url_api_chat_caused_by_newconnectionerror_urllib3_connection_httpconnection_object_at_0x00000190ddf34050_failed_to_establish_a_new_connection_winerror_10061_no_connection_could_be_made_because_the_target_machine_actively_refused_it"
284,bad_room,"view_rooms, have_evident_view_rooms"
284,good_room,"provided_everything_needed, no_evident_not_provided_everything_needed, bottle_of_water_in_the_room, no_evident_not_bottle_of_water_in_the_room"
285,bad_room,"error_requestexception_httpconnectionpool_host_localhost, port_11434_max_retries_exceeded_with_url_api_chat_caused_by_newconnectionerror_urllib3_connection_httpconnection_object_at_0x00000190ddc9f360_failed_to_establish_a_new_connection_winerror_10061_no_connection_could_be_made_because_the_target_machine_actively_refused_it"
287,bad_room,"smell_from_bathroom, have_evident_smell_from_bathroom, water_smell, have_evident_water_smell"
287,good_room,"clean, bed, linen, no_evident_not_clean, no_evident_not_bed, no_evident_not_linen"
289,bad_room,"error_requestexception_httpconnectionpool_host_localhost, port_11434_max_retries_exceeded_with_url_api_chat_caused_by_newconnectionerror_urllib3_connection_httpconnection_object_at_0x00000190ddd4b1d0_failed_to_establish_a_new_connection_winerror_10061_no_connection_could_be_made_because_the_target_machine_actively_refused_it"
290,good_room,"error_requestexception_httpconnectionpool_host_localhost, port_11434_max_retries_exceeded_with_url_api_chat_caused_by_newconnectionerror_urllib3_connection_httpconnection_object_at_0x00000190ddbdfdf0_failed_to_establish_a_new_connection_winerror_10061_no_connection_could_be_made_because_the_target_machine_actively_refused_it"
