ID,Prompt,PhraseA,PhraseB,Test 1
14,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is hotel_make_sure_to_check-in_at_late_night. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,hotel_make_sure_to_check-in_at_late_night,No
15,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent communication_on_late_check-in_process. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,excellent communication_on_late_check-in_process,Yes
16,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_aware_late_arraival. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_aware_late_arraival,No
17,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_make_late_check-in_simple. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_make_late_check-in_simple,No
18,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is got_self_check-in_instruction_on_late_arrival. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,got_self_check-in_instruction_on_late_arrival,No
19,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_allow_early_check-in_in_morning. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_allow_early_check-in_in_morning,No
20,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is late_night_arrival_no_problem. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,late_night_arrival_no_problem,No
21,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is fast_check-in. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,fast_check-in,No
22,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is quick_check-in_at_night. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,quick_check-in_at_night,Yes
23,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is room_ready_to_check-in_by_12. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,room_ready_to_check-in_by_12,Yes
24,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is clear_check-in_direction_at_late_night. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,clear_check-in_direction_at_late_night,Yes
25,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_check-in_direction_at_late_night. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,easy_check-in_direction_at_late_night,No
26,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is can_move_in_early. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,can_move_in_early,No
27,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_problem_self_check-in_at_middle_night. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,no_problem_self_check-in_at_middle_night,No
28,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_problem_check-in_after_12_at_night. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,no_problem_check-in_after_12_at_night,No
29,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_help_check-in_after_midnight. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_help_check-in_after_midnight,No
30,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_self_check-in_at_night. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,easy_self_check-in_at_night,No
31,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_left_clear_information_for_arrival. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_left_clear_information_for_arrival,Yes
32,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_left_precise_information_for_arrival. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_left_precise_information_for_arrival,Yes
33,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_send_photo_for_arrival. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_send_photo_for_arrival,No
34,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_take_care_late_check-in. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_take_care_late_check-in,No
35,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is fluid_check-in. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,fluid_check-in,Yes
36,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_wait_for_check-in_at_3am. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_wait_for_check-in_at_3am,No
37,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_give_early_check-in. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,staff_give_early_check-in,No
38,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is late_arrival_no_extra_cost. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,late_arrival_no_extra_cost,No
39,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is hotel_allow_late_arrival. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,hotel_allow_late_arrival,No
40,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_welcome_at_4am_arrival. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,perfect_welcome_at_4am_arrival,Yes
41,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_welcome_at_1:30am_in_morning. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,perfect_welcome_at_1:30am_in_morning,Yes
42,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is can_check-in_at_4am. Phrase A is no_evident_not_easy_check-in.",no_evident_not_easy_check-in,can_check-in_at_4am,No
43,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,easy_check-in,Yes
44,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is clear_instruction_to_access_room. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,clear_instruction_to_access_room,Yes
45,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is clear_instruction_to_enter_hotel. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,clear_instruction_to_enter_hotel,No
46,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is sent_instruction_in_advance. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,sent_instruction_in_advance,Yes
47,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_instruction. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,perfect_instruction,Yes
48,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_late_night_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,easy_late_night_check-in,Yes
49,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is comfortable_late_night_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,comfortable_late_night_check-in,Yes
50,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_self_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,easy_self_check-in,Yes
51,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is quick_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,quick_check-in,Yes
52,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_check-in_at_3am. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,easy_check-in_at_3am,Yes
53,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_accommodated_arrival_at_3am. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_accommodated_arrival_at_3am,Yes
54,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is clear_instruction. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,clear_instruction,Yes
55,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is late_chek-in_at_1am_worked_well. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,late_chek-in_at_1am_worked_well,Yes
56,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is hotel_make_sure_to_check-in_at_late_night. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,hotel_make_sure_to_check-in_at_late_night,No
57,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent communication_on_late_check-in_process. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,excellent communication_on_late_check-in_process,Yes
58,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_aware_late_arraival. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_aware_late_arraival,No
59,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_make_late_check-in_simple. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_make_late_check-in_simple,Yes
60,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is got_self_check-in_instruction_on_late_arrival. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,got_self_check-in_instruction_on_late_arrival,Yes
61,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_allow_early_check-in_in_morning. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_allow_early_check-in_in_morning,No
62,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is late_night_arrival_no_problem. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,late_night_arrival_no_problem,Yes
63,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is fast_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,fast_check-in,Yes
64,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is quick_check-in_at_night. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,quick_check-in_at_night,Yes
65,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is room_ready_to_check-in_by_12. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,room_ready_to_check-in_by_12,No
66,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is clear_check-in_direction_at_late_night. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,clear_check-in_direction_at_late_night,Yes
67,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_check-in_direction_at_late_night. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,easy_check-in_direction_at_late_night,Yes
68,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is can_move_in_early. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,can_move_in_early,No
69,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_problem_self_check-in_at_middle_night. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,no_problem_self_check-in_at_middle_night,Yes
70,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_problem_check-in_after_12_at_night. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,no_problem_check-in_after_12_at_night,Yes
71,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_help_check-in_after_midnight. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_help_check-in_after_midnight,Yes
72,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_self_check-in_at_night. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,easy_self_check-in_at_night,Yes
73,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_left_clear_information_for_arrival. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_left_clear_information_for_arrival,Yes
74,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_left_precise_information_for_arrival. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_left_precise_information_for_arrival,Yes
75,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_send_photo_for_arrival. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_send_photo_for_arrival,Yes
76,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_take_care_late_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_take_care_late_check-in,No
77,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is fluid_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,fluid_check-in,Yes
78,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_wait_for_check-in_at_3am. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_wait_for_check-in_at_3am,Yes
79,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_give_early_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,staff_give_early_check-in,No
80,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is late_arrival_no_extra_cost. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,late_arrival_no_extra_cost,No
81,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is hotel_allow_late_arrival. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,hotel_allow_late_arrival,No
82,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_welcome_at_4am_arrival. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,perfect_welcome_at_4am_arrival,Yes
83,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_welcome_at_1:30am_in_morning. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,perfect_welcome_at_1:30am_in_morning,Yes
84,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is can_check-in_at_4am. Phrase A is no_evident_not_clear_instruction_to_access_room.",no_evident_not_clear_instruction_to_access_room,can_check-in_at_4am,No
85,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_check-in. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,easy_check-in,Yes
86,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is clear_instruction_to_access_room. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,clear_instruction_to_access_room,No
87,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is clear_instruction_to_enter_hotel. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,clear_instruction_to_enter_hotel,Yes
88,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is sent_instruction_in_advance. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,sent_instruction_in_advance,Yes
89,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_instruction. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,perfect_instruction,Yes
90,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_late_night_check-in. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,easy_late_night_check-in,Yes
91,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is comfortable_late_night_check-in. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,comfortable_late_night_check-in,Yes
92,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_self_check-in. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,easy_self_check-in,Yes
93,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is quick_check-in. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,quick_check-in,No
94,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is easy_check-in_at_3am. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,easy_check-in_at_3am,Yes
95,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_accommodated_arrival_at_3am. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,staff_accommodated_arrival_at_3am,Yes
96,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is clear_instruction. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,clear_instruction,Yes
97,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is late_chek-in_at_1am_worked_well. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,late_chek-in_at_1am_worked_well,Yes
98,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is hotel_make_sure_to_check-in_at_late_night. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.",no_evident_not_clear_instruction_to_enter_hotel,hotel_make_sure_to_check-in_at_late_night,Yes
