ID,Output
66,"good_room
spotless
no evident not comfortable
spotless
no evident not comfortable"
68,"clean
no evident not clean
no evident not clean"
70,"good_room
peaceful
no evident not clean
clean"
73,"wonderful room
it is good
no evident not it
it is good
no evident not it"
74,"good_room
clean
no evident not clean
cozy
no evident not cozy
comfortable
no evident not comfortable
beds
no evident not beds"
75,"bad_room
disappointed
have evident disappointment
disappointed
have evident disappointment"
76,"feels new
feels clean
no evident not feels new
no evident not feels clean"
78,"clean,
nice,
big,
clean,
nice,
big,
no evident not clean,
no evident not nice,
no evident not big."
79,"new
clean
setup
no evident not new
no evident not clean
no evident not setup"
81,"good_room
clean
rooms
clean
rooms
no evident not clean
no evident not rooms"
82,"super clean
modern
no evident not super clean
no evident not modern"
83,"room
was
clean
was
comfortable
no evident not clean
no evident not comfortable"
85,"room wasn’t clean
have evident room wasn’t clean"
89,"good_room
minutes arrival
no evident not minutes arrival
clean
no evident not clean
comfortable
no evident not comfortable
bed
no evident not bed
within
no evident not within"
90,"very clean
no evident not clean
no evident not clean"
91,"good_room
rooms were clean
no evident not rooms were clean
rooms were clean
no evident not rooms were clean"
92,"badly soundproofed
have evident badly soundproofed
have evident badly soundproofed"
93,"new room
comfortable
no evident not comfortable"
95,"clean
quiet
no evident not clean
no evident not quiet"
96,"room is comfortable
no evident not room is uncomfortable
room is comfortable
no evident not room is uncomfortable"
96,"some were dirty
have evident dirty
were dirty
have evident dirty"
98,"blankets
have evident blankets
hot
have evident hot"
99,"very clean
no evident not clean
no evident not clean"
100,"really clean,
clean,
no evident not clean,
clean,
no evident not clean,
clean,
no evident not clean."
101,"doors
have evident doors
drawers
have evident drawers
tidy
have evident tidy"
102,"good_room
rooms are nice
rooms are modern
rooms are clean
rooms are nice
no evident not rooms are modern
no evident not rooms are clean"
103,"room was refurbished
view of salt lake
sinks toilette separated
view not salt lake
sinks not toilette separated"
103,"bad_room
There was hand soap
have evident hand soap
No soap or shampoo in the shower.
have evident shower"
105,"rooms were clean
bathroom was spacious
no evident not rooms were clean
no evident not bathroom was spacious"
106,"very comfortable beds.
no evident not comfortable beds.
no evident not beds."
107,"good_room
Bed very comfortable
no evident not bed very comfortable"
109,"lovely rooms
comfortable beds
no evident not comfortable beds
no evident not rooms"
111,"spotlessly clean.
clean
no evident not dirty"
113,"good_room
clean rooms
no evident not clean rooms
clean rooms"
114,"good_room
bottle of water
fridge
air con
no evident not bottle of water
no evident not fridge
no evident not air con"
116,"clean, air conditioned, close to the airport, no evident not clean,
air conditioned, no evident not air conditioned,
close to the airport, no evident not close to the airport."
118,"room perfect
no evident not room
no evident not room"
119,"room was clean
room was comfortable
fridge was included
kettle was included
shower was great
air con worked"
120,"room was small
have evident room was small
adequate
have evident room was adequate"
122,"very clean
no evident not clean
very clean
no evident not clean"
125,"super comfy, hospital
no evident not super comfy
hospital"
126,"room was well equipped
no evident not room was well equipped
bathroom was nice
no evident not bathroom was nice"
127,"very clean
modern
no evident not very clean
no evident not modern"
128,"very clean, comfortable
no evident not comfortable
clean, comfortable
no evident not comfortable"
129,"good size
no evident not size
clean
no evident not clean
comfortable
no evident not comfortable"
131,"room was clean
no evident not room was dirty"
132,"very comfortable bed, no evident not comfortable bed, no evident not comfortable bed, no evident not comfortable bed."
133,"room was clean
bed were comfortable
no evident not bed were comfortable
room was clean
no evident not bed were comfortable"
134,"lovely, clean, no evident not lovely, no evident not clean"
137,"room was clean
bed was comfortable
no evident not room was clean
no evident not bed was comfortable"
137,"The smell in the bathroom
It was bad.
Have evident it was bad.
It was unpleasant.
Have evident it was unpleasant."
138,"very clean room,
no evident not clean room,
very clean bathroom,
no evident not clean bathroom."
140,"very clean, comfy bed
no evident not very clean
no evident not comfy bed"
144,"nice
clean
no evident not nice
no evident not clean"
145,"room, clean, everything, new, cosy, bathroom, spacious, cabin, shower, bed, pillows, comfy, no evident not clean, no evident not new, no evident not cosy, no evident not spacious, no evident not cabin, no evident not shower, no evident not bed, no evident not pillows, no evident not comfy"
146,"good rooms, clean, smart, comfortable, no evident not clean, no evident not smart, no evident not comfortable."
148,"very comfortable bed
no evident not comfortable bed"
149,"super clean,
no evident not dirty,
modern,
no evident not old,
comfortable,
no evident not uncomfortable."
152,"clean rooms
rooms are clean
no evident not rooms are clean"
153,"good_room
comfortable nights sleep
no evident not comfortable nights sleep
great shower
no evident not great shower"
154,"RT Russia Today
have evident channels
have evident RT
have evident Russia
have evident Today"
155,"good_room
nice shower
nice bed
no evident not nice shower
no evident not nice bed"
156,"good_room
comfy
no evident not comfy
clean
no evident not clean"
157,"good_room
very clean
no evident not very clean"
159,"Clean rooms, rooms are good rooms. Rooms are clean. Rooms are good rooms. No evident not rooms are clean. No evident not rooms are good rooms."
161,"cleanness,
no evident not cleanness,"
165,"good_room
Clean
no evident not clean
modern
no evident not modern"
166,"good_room
clean
homely
no evident not clean
no evident not homely"
167,"super clean place, no evident not super clean place."
168,"room is clean
no evident not room
no evident not clean"
171,"electronic system, clean-up, disturbed, no evident not clean-up, no evident not disturbed"
173,"bedding floors clean
no evident not bedding floors clean
bed linens comfy
no evident not bed linens comfy
everything smelled good
no evident not everything smelled good"
176,"room spacious
room clean
room spacious
room clean
no evident not room spacious
no evident not room clean"
178,"good_room
Relaxing
no evident not comfortable"
179,"very clean
no evident not clean"
179,"bad_room
better
selection
would
good
evening
have evident
selection
have evident
good
have evident
evening"
180,"sparkling clean, comfy bed, no evident not sparkling clean, no evident not comfy bed"
180,"bad_room
AC was loud.
AC was loud. Have evident AC was quiet.
People were loud.
People were loud. Have evident people were quiet."
181,"big
clean
rooms
no evident not big
no evident not clean
no evident not rooms"
189,"clean
modern
ideal
large
family
no evident not clean
no evident not modern
no evident not ideal
no evident not large
no evident not family"
190,"room was small
lacked balcony
room was small
have evident lack balcony"
191,"very clean
no evident not clean
very clean
no evident not clean"
192,"good_room
cleanliness
no evident not cleanliness
cleanliness
no evident not cleanliness"
193,"room clean
no evident not clean
spacious
no evident not spacious"
194,"good a/c
support: a/c
contrary: no evident not a/c
support: a/c
contrary: no evident not a/c"
195,"good_room
spacious
no evident not spacious
friendly
no evident not friendly
new
no evident not new
modern
no evident not modern"
196,"hard
have evident hard
hard
have evident hard"
198,"good_room
clean
no evident not clean
well
no evident not well
organized
no evident not organized"
199,"clean
no evident not clean
beautiful
no evident not beautiful"
200,"very clean, new
no evident not clean
no evident not new"
202,"super clean, rooms are good rooms.
no evident not rooms are super clean."
203,"room was clean
no evident not room was clean
ac worked well
no evident not ac worked well"
208,"hair floor visitors cleaner
have evident floor
have evident visitors
have evident cleaner"
209,"nice room
no evident not nice room"
209,"it was a bit noisy
we could here everything
have evident we could here everything"
210,"clean
comfortable
friendly
no evident not clean
no evident not comfortable
no evident not friendly"
213,"bad_room
smelled bad
have evident smelled bad
smelled bad
have evident smelled bad"
215,"clean
simple
no evident not clean
no evident not simple"
216,"room is clean
bed is comfortable
no evident not room is clean
no evident not bed is comfortable"
218,"nice
clean
comfortable
bed
no evident not nice
no evident not clean
no evident not comfortable
no evident not bed"
219,"very clean
no evident not clean
comfy
no evident not comfy
beds
no evident not beds
very nice
no evident not nice
showers
no evident not showers
freshly renovated
no evident not renovated"
220,"airy, comfortable, room, super, fast, wifi, room, comfortable, room, super, fast, wifi, room, comfortable, room, super, fast, wifi. no evident not airy, no evident not comfortable, no evident not room, no evident not super, no evident not fast, no evident not wifi."
220,"bad_room
choice only
have evident choice only
news channel
have evident news channel"
221,"room was clean
no evident not room was clean
room was adequate size
no evident not room was adequate size
room had balcony
no evident not room had balcony"
221,"bad_room
mini fridge
could not
turn on
cool
water bottles
overnight
ready
following day
have evident
mini fridge
could not
turn on
cool
water bottles
overnight
ready
following day"
222,"room was nice
no evident not room
no evident not was"
224,"good_room
sleep
no evident not sleep
comfortable"
226,"good_room
Plenty electricity outlets
no evident not outlets
Double bed best
no evident not bed"
226,"bad_room
small fridge was warm empty
have evident small fridge was warm empty
small bottle was poor
have evident small bottle was poor
bathroom floor gets wet
have evident bathroom floor gets wet
bed frame has sharp corners
have evident bed frame has sharp corners"
227,"good_room
family
no evident not family"
228,"room had balcony
no evident not room
no evident not balcony"
230,"clean
no evident not clean
no evident not clean"
231,"rooms were clean
rooms were clean
no evident not rooms"
232,"everything was clean
no evident not nice
everything was nice
no evident not clean"
233,"good_room
really spacious
really spacious
no evident not really spacious
fresh
fresh
no evident not fresh
clean
clean
no evident not clean"
235,"very clean, no evident not clean"
236,"good_room
bathroom size
no evident not bathroom size
well appointed
no evident not well appointed"
237,"clean
comfortable
no evident not clean
no evident not comfortable"
238,"stingy smell bathroom
quite small room
have evident small room
have evident stingy smell bathroom"
239,"good_room
Light
airy
clean
Light
no evident not airy
no evident not clean"
240,"welcome
warm
stay
clean
welcome
warm
stay
clean
no evident not welcome
no evident not warm
no evident not stay
no evident not clean"
241,"room, minifridge, bathroom, clean, bed, balcony
no evident not room
no evident not minifridge
no evident not bathroom
no evident not clean
no evident not bed
no evident not balcony"
241,"random dispenser
have evident dispenser
unlabeled shampoo
have evident unlabeled shampoo"
242,"good_room
clean
comfortable
pleasant
no evident not clean
no evident not comfortable
no evident not pleasant"
245,"room was clean
their service keeps it
room was dirty
their service keeps it"
246,"rooms were nice size
rooms were clean
rooms were modern
rooms were perfect
rooms were quick
rooms were not evident not clean
rooms were not evident not modern
rooms were not evident not perfect
rooms were not evident not quick"
247,"cleanliness, dirt, mess, hygiene, sanitation, order, purity, health, germs, bacteria, disease, infection, prevention, maintenance, upkeep, repair, investment, value, cost, benefit, risk, damage, deterioration, neglect, waste, decline, ruin, destruction, chaos, disorder, confusion, disruption, instability, vulnerability, weakness, fragility, breakdown, failure, collapse, ruin, devastation, loss, detriment, harm, injury, sickness, illness, corruption, decay, rot, decomposition, disintegration, dissolution, fragmentation, dissolution, collapse, ruin, devastation, loss, detriment, harm, injury, sickness, illness. no evident not cleanliness, no evident not dirt, no evident not mess, no evident not hygiene, no evident not sanitation, no evident not order, no evident not purity, no evident not health, no evident not germs, no evident not bacteria, no evident not disease, no evident not infection, no evident not prevention, no evident not maintenance, no evident not upkeep, no evident not repair, no evident not investment, no evident not cost, no evident not benefit, no evident not risk, no evident not damage, no evident not deterioration, no evident not neglect, no evident not waste, no evident not decline, no evident not ruin, no evident not destruction, no evident not chaos, no evident not disorder, no evident not confusion, no evident not disruption, no evident not instability, no evident not vulnerability, no evident not weakness, no evident not fragility, no evident not breakdown, no evident not failure, no evident not collapse, no evident not ruin, no evident not devastation, no evident not loss, no evident not detriment, no evident not harm, no evident not injury, no evident not sickness, no evident not illness, no evident not corruption, no evident not decay, no evident not rot, no evident not decomposition, no evident not disintegration, no evident not dissolution, no evident not fragmentation, no evident not dissolution, no evident not collapse, no evident not ruin, no evident not devastation, no evident not loss, no evident not detriment, no evident not harm, no evident not injury, no evident not sickness, no evident not illness."
248,"Bed was comfortable.
No evident not bed was comfortable."
248,"Lack of decent TV channels
have evident limited selection
have evident language barrier
have evident time restriction"
250,"good_room
lobby
restaurant
rooms
modern
comfortable
no evident not lobby
no evident not restaurant
no evident not rooms
no evident not modern
no evident not comfortable"
252,"good_room
Exceptionally clean
Exceptionally clean
no evident not exceptionally clean
brand new
brand new
no evident not brand new"
253,"cleanliness
no evident not quietness"
254,"rooms spotless
no evident not spotless
shower fantastic
no evident not fantastic
pictures true life
no evident not true life"
255,"room spacious new
no evident not spacious
no evident not new"
256,"clean
modern
no evident not clean
no evident not modern"
259,"bathroom floor got wet
have evident shower
need foot towels
have evident one towel"
260,"very comfortable beds
no evident not comfortable beds"
261,"good_room
clean
no evident not clean
cozy
no evident not cozy"
262,"clean,
we slept,
well,
bed,
no evident not we slept,
no evident not we slept."
263,"room was big enough
liked having balcony
liked having outdoor space
no evident not room was big enough
no evident not liked having balcony
no evident not liked having outdoor space"
264,"clean
comfortable
beds
no evident not clean
no evident not comfortable
no evident not beds"
265,"good_room
clean
no evident not clean
comfortable
no evident not comfortable"
266,"it’s clean
no evident not dirty
no evident not messy
no evident not tidy"
268,"good_room
balcony
sea view
modern
bathroom
comfortable
no evident not balcony
no evident not sea
no evident not modern
no evident not bathroom
no evident not comfortable"
269,"clean, room, good_room, room, no evident not clean, room"
270,"Clean rooms, rooms are good rooms. Rooms are clean. Rooms are good rooms. No evident not rooms are clean. No evident not rooms are good rooms."
275,"rooms were clean
rooms were comfortable
rooms were clean
rooms were comfortable
no evident not rooms were clean
no evident not rooms were comfortable"
276,"locks on windows didn’t seem secure
have evident locks
have evident windows"
277,"Wanted shampoo.
Have evident dispancer.
Wanted body soap.
Have evident dispancer.
Wanted hair conditioner.
Have evident dispancer.
Really.
Have evident dispancer."
279,"good_room
bed linens
wonderful
mattress
neither too hard or soft
no evident not wonderful
no evident not neither too hard or soft"
280,"good_room
Family feel
no evident not family feel
big bonus
no evident not big bonus
lots of space
no evident not lots of space"
283,"good_room
everything was clean
everything was modern
no evident not everything was clean
no evident not everything was modern"
284,"provided everything needed
no evident not bottle water
provided everything needed
no evident not bottle water"
284,"The view from the rooms.
Have evident view.
Have evident rooms."
285,"bad_room
hot water
have evident
tap/shower
have evident
room"
287,"good_room
nice bed
linen
no evident not nice bed
no evident not linen"
287,"bad_room
some smell
some smell have evident
bathroom
bathroom have evident
water
water have evident"
289,"room does not maintain noise insulation.
have evident room does not maintain noise insulation.
but is typical area.
have evident but is typical area."
290,"room was excellent value
no evident not room was excellent value
location was excellent value
no evident not location was excellent value"
291,"good_room
clean
no evident not clean
cozy
no evident not cozy"
292,"bad_room
Smart television
did not work
have evident Smart television
did not work
have evident Smart television"
294,"clean, basic, no evident not basic, no evident not clean"
295,"room was cleaned every day
no evident not room was cleaned every day
wifi is strong all the time
no evident not wifi is strong all the time"
296,"TV channels to be fixed :)
Channels need fixing.
Have evident fixing.
Channels need fixing.
Have evident fixing."
297,"good_room
recently refurbished
recently refurbished
no evident not recently refurbished
very clean
no evident not very clean"
298,"room is spacious
bed is comfy
bed is not uncomfortable
room is not cramped"
299,"room is pictures
room is renovated
room is functional
room is comfortable
room is clean
room is pictures
room is renovated
room is functional
room is comfortable
room is clean
no evident not room is comfortable
no evident not room is clean"
300,"room was clean
room was spacious
mini bar was rich
mini bar was well priced
room was clean
room was spacious
mini bar was rich
mini bar was well priced"
302,"good_room
It was very clean. no evident not clean"
304,"room, bed sheets, toilet are super clean, bed is very comfortable, no evident not room, no evident not bed sheets, no evident not toilet are super clean, no evident not bed is very comfortable"
310,"good_room
very clean
no evident not very clean
very clean
no evident not very clean"
311,"good_room
Nice rooms
Nice rooms
no evident not Nice rooms
freshly decorated rooms
no evident not freshly decorated rooms"
312,"bad plumbing
have evident smell
have evident plumbing"
315,"it’s was exceptionally clean
no evident not clean
no evident not clean"
316,"Netflix.
no evident not clean.
no evident not tidy."
318,"refurbishment not complete, safety box wasn’t working, could do with one more double hook in bathroom for towels, have evident refurbishment not complete, have evident safety box wasn’t working, have evident could do with one more double hook in bathroom for towels"
319,"room was clean
bathroom was spacious
bed was comfortable
bathroom was spacious
no evident not bathroom was spacious
bed was comfortable
no evident not bed was comfortable"
319,"room was clean
have evident room was clean
room was small
have evident room was small"
321,"well organised
no evident not well organised
clean
no evident not clean"
323,"room clean
room modern
room comfortable
amenities fridge
amenities coffee making
amenities AC
amenities balcony
room spotless
room comfortable
no evident not room clean
no evident not room modern
no evident not room comfortable
no evident not amenities fridge
no evident not amenities coffee making
no evident not amenities AC
no evident not amenities balcony
no evident not room spotless
no evident not room comfortable"
323,"rooms are small
have evident rooms are small"
324,"room was excellent
everything seems new
everything seems new
no evident not everything seems new
room was excellent
no evident not everything seems new"
324,"noise was loud
doors are not sound proofed
couldn't sleep
noise coming
have evident noise coming"
325,"clean rooms
fresh rooms
no evident not clean rooms
no evident not fresh rooms"
326,"good_room
Clean
no evident not clean
freshly
no evident not freshly
renovated
no evident not renovated 
room
no evident not room"
328,"good_room
clean
no evident not clean
comfortable
no evident not comfortable
spacious
no evident not spacious"
328,"room was cramped
we could fit
odor was disturbing
odors came out
we could fit
odor was disturbing
have evident odors came out"
331,"good_room
clean
fresh
nice
peaceful
no evident not clean
no evident not fresh
no evident not nice
no evident not peaceful"
332,"room was clean
bed was comfortable
no evident not room was clean
no evident not bed was comfortable"
332,"wifi wasn't great
we needed strong wifi
have evident wifi wasn't great
have evident we needed strong wifi"
333,Size was small. Have evident small.
334,"good_room
Ultimate hygiene
Very clean
no evident not Ultimate hygiene
no evident not Very clean"
335,"good_room
friendly
no evident not clean
clean"
336,"good_room
super comfy bed
no evident not super comfy bed
tastefully decorated room
no evident not tastefully decorated room"
338,"good_room
coffee
tea-making facilities
no evident not coffee
no evident not tea-making facilities"
338,"bad_room
outside noise
have evident outside noise
locked
have evident locked"
339,"good
Clean rooms
cleaning every day
Strong wi-fi
no evident not Clean rooms
no evident not cleaning every day
no evident not Strong wi-fi"
340,"room was nice
no evident not room was nice
balcony was big
no evident not balcony was big"
344,"rooms were comfortable
no evident not clean
no evident not comfortable"
345,"good_room
very modern
very clean
no evident not very modern
no evident not very clean"
346,"Clean, room is good.
No evident not room is clean."
347,"good_room
cleanliness
compact
everything
need
stay
no evident not cleanliness
no evident not compact
no evident not everything
no evident not need
no evident not stay"
347,Rooms were also exceptional in their cleanliness. Rooms were compact. Rooms were compact. Have evident rooms were compact. Rooms were exceptional in their cleanliness. Have evident rooms were exceptional in their cleanliness.
349,Clean rooms. Comfortable bed. no evident not clean rooms. no evident not comfortable bed.
349,"bad_room
smell from toilet
have evident smell from toilet
night
have evident night"
350,"lovely
clean
room
comfortable
bed
no evident not lovely
no evident not clean
no evident not room
no evident not comfortable
no evident not bed"
351,"good_room
comfy bed
great air conditioning
no evident not comfy bed
no evident not great air conditioning"
352,"good beds
no evident not clean
no evident not beds"
353,"room, clean, comfy, balcony
no evident not room
no evident not clean
no evident not comfy
no evident not balcony"
353,"Weak WiFi
have evident weak WiFi
have evident strong WiFi
have evident poor signal"
354,"good_room
home-experience
no evident not home-experience"
356,"too, clean, no evident not clean, no evident not too"
362,"room balcony Makenzy Salt Lake amazing impression
no evident not room balcony Makenzy Salt Lake amazing impression"
367,"good_room
comfortable beds
no evident not comfortable beds
nice bathroom
no evident not nice bathroom"
368,"Clean, room is good.
No evident not room is clean."
369,"bad_room
sink was closed
have evident sink was open
bugs under it
have evident bugs were absent"
370,"efficiently run, no evident not efficiently run,
newly renovated, no evident not newly renovated,
extremely clean, no evident not extremely clean."
372,"bad_room
TV.
Have evident TV.
Channels.
Have evident channels."
374,"good_room
Rooms were a great size. Rooms were clean. Rooms were modern. Rooms were comfy. Rooms were a great size. Rooms were clean. Rooms were modern. Rooms were comfy. No evident not rooms were clean. No evident not rooms were modern. No evident not rooms were comfy."
375,"rooms are stylish
rooms are stylish
no evident not rooms are stylish
beds are very comfortable
no evident not beds are very comfortable"
377,"good_room
Rooms are clean.
no evident not Rooms are clean."
378,"room was clean
room was comfortable
no evident not room was clean
no evident not room was comfortable"
379,"clean rooms, comfortable beds"
380,"good_room
spacy
quiet
tidy
modern design
no evident not spacy
no evident not quiet
no evident not tidy
no evident not modern design"
382,"room was clean
no evident not clean
no evident not clean"
384,"new, clean
no evident not new
no evident not clean"
386,"rooms renovated
systems chilled
suite rented
systems chilled
no evident not rooms renovated
no evident not systems chilled
no evident not suite rented"
388,"good_room
quite
no evident not clean
quite
no evident not quite"
391,"rooms were nice
rooms were clean
rooms were nice
no evident not rooms were clean
rooms were nice
no evident not rooms were clean"
392,"excellent rooms, rooms, no evident not rooms, rooms, no evident not rooms."
393,"very clean, modern"
394,"good_room
clean
rooms
clean
bed linen
towels
A/C
flat screen tv
no evident not clean
no evident not rooms
no evident not clean
no evident not bed linen
no evident not towels
no evident not A/C
no evident not flat screen tv"
396,"very clean,
nice renovated,
no evident not very clean,
no evident not nice renovated."
398,"good_room
Netflix in room
no views
no evident not Netflix in room
no evident not no views"
398,"difficult to sign back out of your account! have evident difficult
Room small have evident small"
399,"room was clean
room was ready
check in
no evident not room was clean
no evident not room was ready
no evident not check in"
400,"bad_room
nowhere
dry
wet
clothes
towels
have evident
nowhere
dry
wet
clothes
towels"
401,"room was fresh
room was clean
no evident not room was fresh
no evident not room was clean"
402,"clean
spacious
clean
no evident not spacious"
404,"bad_room
rooms small
rooms small have evident"
405,"good_room
bedding
no evident not bedding"
406,"good bed linen
no evident not furniture"
406,"bad_room
lock broken
have evident lock broken
noise entering
have evident noise entering
shower door touches
have evident shower door touches"
407,"good_room
modern bedroom
no evident not modern bedroom"
409,"rooms were to a very high standard
no evident not standard
rooms were clean
no evident not clean"
410,"room is clean
no evident not clean
facilities are modern
no evident not modern
shower is amazing
no evident not amazing
balcony is nice
no evident not nice
bed is comfortable
no evident not comfortable
bedding was delight
no evident not delight
minibar is priced
no evident not priced
aircon is perfect
no evident not perfect
wifi is great
no evident not great"
410,"bar
have evident bar"
412,"good_room
clean
no evident not clean
DnD
no evident not DnD"
414,"very clean, modern rooms, no evident not modern rooms.
very clean, no evident not clean rooms."
415,"room was clean
no evident not room"
417,"good_room
fresh rooms
clean rooms
fresh rooms
no evident not clean rooms
no evident not fresh rooms"
418,"bottle empty
aircon uncontrolled
sockets missing
blanket warm
aircon have evident uncontrolled
sockets have evident missing
blanket have evident warm"
419,"comfortable rooms, rooms are comfortable, rooms are good, rooms are good rooms, rooms are good rooms, rooms are comfortable, no evident not comfortable rooms, no evident not rooms are good, no evident not rooms are good rooms, no evident not rooms are comfortable."
422,"room is new
mini bar was equipped
mini bar was cheap
mini bar was not evident not equipped
mini bar was not evident not cheap"
423,"good_room
clean
comfortable
variety
snacks
affordable
price
no evident not clean
no evident not comfortable
no evident not variety
no evident not snacks
no evident not affordable
no evident not price"
424,"good_room
fits family
no evident not fits family"
425,"room sizes were excellent
wheelchair was accommodated
no evident not wheelchair was accommodated
room sizes were excellent
wheelchair was accommodated
no evident not wheelchair was accommodated"
426,"comfortable bed
no evident not comfortable bed
lovely soft duvet
no evident not lovely soft duvet
and pillows
no evident not and pillows
good shower
no evident not good shower"
427,"spotlessly clean
no evident not clean
no evident not clean"
428,"very clean
no evident not clean
no evident not clean"
428,"not enough pillows
have evident lack
have evident comfort"
429,"Bed was soft.
Bed was uncomfortable.
Bed was soft. Have evident bed was soft.
Bed was uncomfortable. Have evident bed was uncomfortable."
430,"Windows should be closed.
Front building looks right.
Front building looks right. Have evident right.
Building looks right. Have evident right."
431,"room large
balcony nice
room large
balcony nice
no evident not room large
no evident not balcony nice"
432,"good_room
Clean. Comfortable. Cute. Balconies. Clean. Comfortable. Cute. Balconies. No evident not clean. No evident not comfortable. No evident not cute. No evident not balconies."
433,"size room
no evident not size room
bed
no evident not bed"
433,"bad_room
shower is inconviniently placed
shower is inconviniently placed have evident problems
bin is rusty
bin is rusty have evident corrosion
mirror is weirdly placed
mirror is weirdly placed have evident misalignment
curtains get light
curtains get light have evident illumination"
434,"unpleasant smell
have evident bathroom
unpleasant smell
have evident bathroom"
436,"room was clean
no evident not room was dirty"
436,"room small
have evident room small
suitcase
have evident suitcase
wardrobe
have evident wardrobe
sitting area
have evident sitting area
terrace
have evident terrace
Sun
have evident Sun"
437,"good_room
clean
beds
comfortable
no evident not clean
no evident not beds
no evident not comfortable"
437,"rooms were small suite
rooms were small suite have evident"
438,"good_room
room is spacious
no evident not room is clean
no evident not room is spacious"
438,"duvet was unbearable
winter was bad
noise was too much
plugs did not fit
adaptors were not provided"
