ID,Prompt,PhraseA,PhraseB,Test 2
14,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,Yes
15,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_enforce_cancellation_charge,Yes
16,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_mistakenly_throw_valuable_item_during_cleaning_service. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_mistakenly_throw_valuable_item_during_cleaning_service,Yes
17,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_not_provide_good_solution,Yes
18,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_has_unaceptable_manner,Yes
19,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_not_speak_Cypriot_language,Yes
20,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,no_staff_at_night,Yes
21,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_not_understand_English_well,Yes
22,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,staff_cannot_give_bus_to_airport_information,Yes
23,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_helpful_staff.",no_evident_not_helpful_staff,only_one_staff_wear_mask,Yes
24,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_speak_English_properly,Yes
25,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_clean_after_complaint,Yes
26,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_should_learn_better_English,Yes
27,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_need_improve_organization. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_need_improve_organization,Yes
28,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_need_improve_collaboration,Yes
29,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_need_keep_update,Yes
30,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,not_kind_staff,Yes
31,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_empathy_staff. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,no_empathy_staff,Yes
32,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_fail_to_communicate_with_taxi,Yes
33,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_fail_to_guest_request,Yes
34,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_cannot_provide_double_bed,Yes
35,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,offended_staff,Yes
36,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_justify_booking_issue. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_justify_booking_issue,Yes
37,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,Yes
38,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_enforce_cancellation_charge,Yes
39,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_mistakenly_throw_valuable_item_during_cleaning_service. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_mistakenly_throw_valuable_item_during_cleaning_service,Yes
40,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_provide_good_solution,Yes
41,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_has_unaceptable_manner,Yes
42,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_speak_Cypriot_language,Yes
43,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,no_staff_at_night,Yes
44,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_understand_English_well,Yes
45,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_cannot_give_bus_to_airport_information,Yes
46,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,only_one_staff_wear_mask,Yes
47,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_speak_English_properly,Yes
48,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_clean_after_complaint,Yes
49,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_should_learn_better_English,Yes
50,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_need_improve_organization. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_need_improve_organization,Yes
51,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_need_improve_collaboration,Yes
52,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_need_keep_update,Yes
53,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,not_kind_staff,Yes
54,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_empathy_staff. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,no_empathy_staff,Yes
55,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_fail_to_communicate_with_taxi,Yes
56,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_fail_to_guest_request,Yes
57,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_cannot_provide_double_bed,Yes
58,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,offended_staff,Yes
59,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_justify_booking_issue. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_justify_booking_issue,Yes
60,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,Yes
61,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_enforce_cancellation_charge,Yes
62,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_mistakenly_throw_valuable_item_during_cleaning_service. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_mistakenly_throw_valuable_item_during_cleaning_service,Yes
63,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_provide_good_solution,Yes
64,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_has_unaceptable_manner,Yes
65,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_speak_Cypriot_language,Yes
66,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,no_staff_at_night,Yes
67,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_understand_English_well,Yes
68,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_cannot_give_bus_to_airport_information,Yes
69,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,only_one_staff_wear_mask,Yes
70,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_not_speak_English_properly,Yes
71,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_clean_after_complaint,Yes
72,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Example] Phrase B is no_one_answer_phone. Phrase A is no_evident_not_prompt_response_staff. Answer is 'Yes'.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_should_learn_better_English,Yes
