ID,Output
312,"tiny_pool, have_evident_tiny_pool"
313,"renovated_hotel, clean_hotel, quiet_street, sufficient_parking"
314,"fresh_hotel, renovated_hotel, good_wifi, no_evident_not_fresh_hotel, no_evident_not_renovated_hotel, no_evident_not_good_wifi"
318,"family_hotel, refurbished_hotel, no_evident_not_family_hotel, no_evident_not_refurbished_hotel"
322,"excellent, clean, spacious, nice, no_evident_not_excellent, no_evident_not_clean, no_evident_not_spacious, no_evident_not_nice"
325,"nice_hotel, small_hotel, good_hotel, no_evident_not_nice_hotel, no_evident_not_small_hotel, no_evident_not_good_hotel"
335,"great_holiday, no_evident_not_great_holiday"
337,"excellent_hotel, clean_hotel, no_evident_not_excellent_hotel, no_evident_not_clean_hotel"
338,"new_building, new_hotel, spotless_clean, no_evident_not_new_building, no_evident_not_new_hotel, no_evident_not_spotless_clean"
339,"best_accommodations, friendly_atmosphere, comfortable_atmosphere, no_evident_not_friendly_atmosphere, no_evident_not_comfortable_atmosphere"
341,"clean_property, modern_property, no_evident_not_clean_property, no_evident_not_modern_property"
347,"family_hotel, no_evident_not_family_hotel"
348,"excellent_inside, no_evident_not_view"
348,"no_much_parking, have_evident_no_much_parking, excellent_inside, have_evident_excellent_inside"
350,"parking_easy, no_evident_not_parking_easy"
353,"simple_decoration, clear_decoration, contemporary_decoration, new_hotel, no_evident_not_simple_decoration, no_evident_not_clear_decoration, no_evident_not_contemporary_decoration, no_evident_not_new_hotel"
353,"tiny_pool, have_evident_tiny_pool"
357,"comfortable_hotel, clean_hotel, no_evident_not_comfortable_hotel, no_evident_not_clean_hotel"
359,"nice_atmosphere, no_evident_not_nice_atmosphere"
365,"recently_renovated, convenient_hotel, no_evident_not_convenient_hotel"
372,"bright_hotel, cozy_hotel, no_evident_not_silent_town"
373,"cozy_hotel, clean_hotel, no_evident_not_nice_place"
374,"could_have_been_bigger, have_evident_could_have_been_bigger"
375,"well_situated, no_evident_not_well_situated"
376,"clean_hotel, comfortable_hotel, welcoming_hotel, no_evident_not_clean_hotel, no_evident_not_comfortable_hotel, no_evident_not_welcoming_hotel"
381,"recently_renovated, no_evident_not_recently_renovated"
382,"kindly_received, package, prior_arrival, no_evident_not_kindly_received"
383,"clean_facilities, no_evident_not_clean_facilities"
384,"amazing_hotel, no_evident_not_amazing_hotel"
386,"spotlessly_clean, no_evident_not_spotlessly_clean"
388,"new_fittings, new_furniture, no_evident_not_new_fittings, no_evident_not_new_furniture"
389,"affordable_hotel, clean_hotel, no_evident_not_affordable_hotel, no_evident_not_clean_hotel"
391,"renovated_building, no_evident_not_renovated_building"
395,"amazing_place, no_evident_not_amazing_place"
396,"renovation_needed, didn’t_work_well, have_evident_renovation_needed, didn’t_work_well, have_evident_didn’t_work_well"
405,"delicious_food, 5_star_facilities, no_evident_not_delicious_food, no_evident_not_5_star_facilities"
406,"new_hotel, no_evident_not_new_hotel"
408,"wonderful_place, wonderful_people, no_evident_not_wonderful_place, no_evident_not_wonderful_people"
409,"excellent_hotel, exceeded_expectations, no_evident_not_excellent_hotel, no_evident_not_exceeded_expectations"
410,"nice_place, unwind, evening, no_evident_not_nice_place, no_evident_not_unwind, no_evident_not_evening"
412,"short_doorways, head-bumped, have_evident_short_doorways, have_evident_head-bumped"
415,"clean_hotel, clean_room, no_evident_not_clean_hotel, no_evident_not_clean_room"
416,"quiet_place, pet_friendly, no_evident_not_quiet_place, no_evident_not_pet_friendly"
421,"clean_building, comfortable_stay, no_evident_not_clean_building, no_evident_not_comfortable_stay"
422,"new_hotel, renovated_hotel, spotless_hotel, comfortable_hotel, free_parking, no_evident_not_new_hotel, no_evident_not_renovated_hotel, no_evident_not_spotless_hotel, no_evident_not_comfortable_hotel"
425,"airy_hotel, light_hotel, nice_hotel, clean_hotel, no_evident_not_airy_hotel, no_evident_not_light_hotel, no_evident_not_nice_hotel, no_evident_not_clean_hotel"
425,"unsafe_ramps, have_evident_unsafe_ramps, steep_ramps, have_evident_steep_ramps, dangerous_ramps, have_evident_dangerous_ramps"
429,"limited_parking, have_evident_limited_parking"
432,"street_parking, have_evident_street_parking"
433,"no_designated_parking, have_evident_no_designated_parking, you_park_wherever, have_evident_you_park_wherever"
441,"issues, have_evident_issues, connectivity, have_evident_connectivity"
442,"not_opened, have_evident_not_opened"
443,"off_season, no_bar, no_restaurant, no_pool, have_evident_off_season, have_evident_no_bar, have_evident_no_restaurant"
445,"nice_hotel, clean_hotel, no_evident_not_little_hotel, no_evident_not_nice_hotel, no_evident_not_clean_hotel"
451,"neat_hotel_facility, no_evident_not_neat_hotel_facility"
451,"minimalistic, have_evident_minimalistic, cold, have_evident_cold"
452,"clean_hotel, COVID_measures_taken, no_evident_not_clean_hotel, no_evident_not_COVID_measures_taken"
455,"poor_maintenance, have_evident_poor_maintenance, broken_lift, have_evident_broken_lift, pasithea_apartments, have_evident_pasithea_apartments"
458,"limited_facilities, have_evident_limited_facilities"
468,"dirty_pool, have_evident_dirty_pool"
472,"friendly_atmosphere, family_business, no_evident_not_comfortable_hotel"
474,"side_parking, have_evident_side_parking"
479,"friendly_hotel, clean_hotel, no_evident_not_friendly_hotel, no_evident_not_clean_hotel"
481,"clean_place, no_evident_not_clean_place"
482,"pleasant_accommodation, no_evident_not_pleasant_accommodation"
485,"wonderful_hotel, staff, no_evident_not_wonderful_hotel"
489,"good_availability, free_parking_spaces, bottom_hotel, no_evident_not_good_availability, no_evident_not_free_parking_spaces, no_evident_not_bottom_hotel"
494,"clean_hotel, no_evident_not_clean_hotel"
497,"perfect_hotel, no_evident_not_perfect_hotel"
500,"good_accommodation, no_evident_not_good_accommodation, no_evident_not_open_air_car_park"
500,"open_air_car_park, difficult_to_park, have_evident_open_air_car_park, far_away"
501,"clean_hotel, no_evident_not_clean_hotel"
502,"clean_hotel, good_hotel, no_evident_not_clean_hotel, no_evident_not_good_hotel"
504,"perfect_hotel, no_evident_not_perfect_hotel"
507,"modern_hotel, no_evident_not_modern_hotel"
509,"facility, no_evident_not_facility"
511,"new_reception, no_evident_not_clean_reception"
513,"clean_place, exactly_expected"
515,"clean_hotel, new_hotel, no_evident_not_clean_hotel, no_evident_not_new_hotel"
517,"good_quality, no_evident_not_good_quality"
527,"great_accommodation, no_evident_not_great_accommodation"
528,"new_hotel, clean_hotel, fresh_hotel, no_evident_not_clean_hotel, no_evident_not_fresh_hotel"
530,"nice_hotel, clean_hotel, no_evident_not_nice_hotel, no_evident_not_clean_hotel"
532,"free_parking, no_evident_not_free_parking"
535,"modern_hotel, no_evident_not_small_hotel"
536,"intimate_hotel, no_evident_not_intimate_hotel"
537,"cozy_terrace, no_evident_not_cozy_terrace"
543,"nearby_parking, difficult_arrive, have_evident_nearby_parking, have_evident_difficult_arrive"
546,"parking_next, no_evident_not_parking_next"
549,"pet_friendly, small_dog, very_clean, no_evident_not_pet_friendly, no_evident_not_small_dog, no_evident_not_very_clean"
551,"freshened_up, no_evident_not_freshened_up"
556,"no_pool, have_evident_no_pool"
569,"renovated_hotel, no_evident_not_renovated_hotel"
571,"clean_hotel, comfortable_hotel, no_evident_not_clean_hotel, no_evident_not_comfortable_hotel"
572,"needs_cleaning, have_evident_needs_cleaning, have_evident_complete_renovation"
574,"amazing_place, no_evident_not_amazing_place"
581,"difficult_to_find_parking, have_evident_difficult_to_find_parking"
586,"new_hotel, clean_hotel, no_evident_not_great_hotel, no_evident_not_new_hotel"
590,"lovely_hotel, quiet_hotel, cozy_hotel, no_evident_not_lovely_hotel, no_evident_not_quiet_hotel, no_evident_not_cozy_hotel"
594,"refurbished_hotel, clean_hotel, tidy_hotel, cozy_courtyard, parking_facility, no_evident_not_refurbished_hotel, no_evident_not_clean_hotel, no_evident_not_tidy_hotel"
603,"clean_accommodation, pleasant_terrace, no_evident_not_clean_accommodation, no_evident_not_pleasant_terrace"
610,"quiet_hotel, restaurant_enclosure, good_restaurant, no_evident_not_quiet_hotel, no_evident_not_good_restaurant"
615,"nice_staff, restaurant, hotel_good, no_evident_not_nice_staff, no_evident_not_restaurant, no_evident_not_hotel_good"
617,"neat_hotel, small_hotel, no_evident_not_neat_hotel, no_evident_not_small_hotel"
619,"quiet_hotel, no_evident_not_quiet_hotel"
620,"nice_hotel, clean_hotel, no_evident_not_near_airport"
627,"stunning_hotel, aesthetic_hotel, clean_hotel, innovative_hotel, interesting_hotel, no_evident_not_stunning_hotel, no_evident_not_aesthetic_hotel, no_evident_not_clean_hotel, no_evident_not_interesting_hotel"
628,"plenty_parking, no_evident_not_plenty_parking"
635,"good, no_evident_not_good"
636,"renovated_hotel, brilliant_hotel, friendly_staff, no_evident_not_renovated_hotel, no_evident_not_brilliant_hotel, no_evident_not_friendly_staff"
643,"welcoming_environment, no_evident_not_welcoming_environment"
646,"clean_hotel, comfortable_hotel, place_to_park, no_evident_not_clean_hotel, no_evident_not_comfortable_hotel"
648,"needs_improvement, old_furniture, have_evident_needs_improvement, have_evident_old_furniture"
649,"new_hotel, no_evident_not_new_hotel"
650,"cozy_hotel, no_evident_not_cozy_hotel"
652,"perfect_accommodation, no_evident_not_perfect_accommodation"
653,"excellent_option, no_evident_not_excellent_option"
654,"clean_hall, comfortable_room, soft_bed, wonderful_cappuccino, soft_sofas, soft_bed, no_evident_not_clean_room, no_evident_not_comfortable_room, no_evident_not_wonderful_cappuccino, no_evident_not_soft_sofas, no_evident_not_soft_bed"
656,"clean_lobby, clean_room, no_evident_not_clean_lobby, no_evident_not_clean_room"
658,"homely_atmosphere, no_evident_not_homely_atmosphere"
662,"nice_accommodation, parking_hotel, beautiful_accommodation, no_evident_not_nice_accommodation, no_evident_not_parking_hotel, no_evident_not_beautiful_accommodation"
669,"transfer_airport, transfer_airport, no_evident_not_transfer_airport, no_evident_not_transfer_airport"
671,"renovated_hotel, no_evident_not_renovated_hotel"
671,"closed_pool, have_evident_closed_pool"
673,"street_parking, no_evident_not_free_parking"
675,"well_kept_hotel, no_evident_not_well_kept_hotel"
678,"good_hotel, no_evident_not_good_hotel"
680,"clean_establishment, no_evident_not_clean_establishment"
681,"cozy_hotel, stylish_hotel, no_evident_not_cozy_hotel, no_evident_not_stylish_hotel"
683,"clean_hotel, modern_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel"
688,"great_hotel, no_evident_not_great_hotel"
691,"parking, no_evident_not_parking"
693,"swimming_pool, no_evident_not_pleasant_surprise"
695,"new_hotel, no_evident_not_new_hotel"
700,"hole, have_evident_hole, have_evident_remove_photo"
703,"redone_hotel, no_evident_not_redone_hotel"
706,"good_accommodation, perfect_location, 7_minutes, no_evident_not_good_accommodation, no_evident_not_perfect_location, no_evident_not_7_minutes"
707,"new_hotel, no_evident_not_new_hotel"
709,"well_kept_hotel, no_evident_not_small_hotel"
711,"small, dirty, have_evident_small, have_evident_dirty"
714,"comfortable_place, no_evident_not_comfortable_place"
715,"place, no_evident_not_place"
718,"place, no_evident_not_place"
720,"clean_hotel, modern_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel"
727,"animals, no_evident_not_animals"
729,"clean_hotel, well_equipped_hotel, no_evident_not_clean_hotel, no_evident_not_well_equipped_hotel"
730,"refurbished_hotel, no_evident_not_refurbished_hotel"
733,"new_hotel, no_evident_not_new_hotel"
733,"young_hotel, perfect_not, have_evident_young_hotel, have_evident_perfect_not"
738,"new_furniture, no_evident_not_new_furniture"
739,"nice_accommodation, extremely_clean, no_evident_not_nice_accommodation, no_evident_not_clean"
749,"overnight_stay, no_evident_not_suitable"
768,"no_use, no_encourage, have_evident_no_use, have_evident_no_encourage"
773,"compact_room, hotel, clean_hotel, modern_hotel, no_evident_not_compact_room, no_evident_not_hotel, no_evident_not_clean_hotel, no_evident_not_modern_hotel"
777,"cozy_hotel, homely_hotel, no_evident_not_cozy_hotel, no_evident_not_homely_hotel"
780,"cozy_hotel, no_evident_not_cozy_hotel"
783,"tidy_hotel, modern_hotel, no_evident_not_tidy_hotel, no_evident_not_modern_hotel"
