ID,Prompt,PhraseA,PhraseB,Test 2
38,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is value_for_money. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,value_for_money,Yes
39,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_facility_for_tariff_charge. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,good_facility_for_tariff_charge,Yes
40,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value_for_money. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,great_value_for_money,Yes
41,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value_for_money. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,good_value_for_money,Yes
42,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is exceptional_value. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,exceptional_value,Yes
43,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,good_value,Yes
44,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is reasonable_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,reasonable_price,Yes
45,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is beautiful_hotel_for_cheap_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,beautiful_hotel_for_cheap_price,Yes
46,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_for_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,great_for_price,Yes
47,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_value_for_money. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,excellent_value_for_money,Yes
48,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is worth_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,worth_price,Yes
49,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,cheap,Yes
50,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_rate_for_excellent_accommodation. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,good_rate_for_excellent_accommodation,Yes
51,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_hotel_for_ £50_per_night. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,good_hotel_for_ £50_per_night,Yes
52,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is room_excellent_value_for_money. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,room_excellent_value_for_money,Yes
53,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is location_excellent_value_for_money. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,location_excellent_value_for_money,Yes
54,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is worth_every_Euro_spend. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,worth_every_Euro_spend,Yes
55,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is economic_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,economic_price,Yes
56,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is not_expensive_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,not_expensive_price,Yes
57,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,great_value,Yes
58,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is right_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,right_price,Yes
59,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is right_performance. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,right_performance,Yes
60,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,cheap_price,Yes
61,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is full_value_for_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,full_value_for_price,Yes
62,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value_for_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,good_value_for_price,Yes
63,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is undervalue_establishment. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,undervalue_establishment,Yes
64,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap_room. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,cheap_room,Yes
65,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is satisfied_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,satisfied_price,Yes
66,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is unbeatable_value_for_money. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,unbeatable_value_for_money,Yes
67,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_price. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,excellent_price,Yes
68,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_quality_ratio. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,excellent_quality_ratio,Yes
69,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_price_for_what_we_expect. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,perfect_price_for_what_we_expect,Yes
70,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_value. Phrase A is no_evident_not_great_price.",no_evident_not_great_price,excellent_value,Yes
71,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_quality. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,great_quality,Yes
72,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,great_price,Yes
73,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is value_for_money. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,value_for_money,Yes
74,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_facility_for_tariff_charge. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,good_facility_for_tariff_charge,Yes
75,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value_for_money. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,great_value_for_money,Yes
76,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value_for_money. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,good_value_for_money,Yes
77,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is exceptional_value. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,exceptional_value,Yes
78,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,good_value,Yes
79,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is reasonable_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,reasonable_price,Yes
80,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is beautiful_hotel_for_cheap_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,beautiful_hotel_for_cheap_price,Yes
81,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_for_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,great_for_price,Yes
82,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_value_for_money. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,excellent_value_for_money,Yes
83,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is worth_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,worth_price,Yes
84,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,cheap,Yes
85,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_rate_for_excellent_accommodation. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,good_rate_for_excellent_accommodation,Yes
86,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_hotel_for_ £50_per_night. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,good_hotel_for_ £50_per_night,Yes
87,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is room_excellent_value_for_money. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,room_excellent_value_for_money,Yes
88,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is location_excellent_value_for_money. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,location_excellent_value_for_money,Yes
89,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is worth_every_Euro_spend. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,worth_every_Euro_spend,Yes
90,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is economic_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,economic_price,Yes
91,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is not_expensive_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,not_expensive_price,Yes
92,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,great_value,Yes
93,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is right_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,right_price,Yes
94,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is right_performance. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,right_performance,Yes
95,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,cheap_price,Yes
96,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is full_value_for_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,full_value_for_price,Yes
97,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value_for_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,good_value_for_price,Yes
98,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is undervalue_establishment. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,undervalue_establishment,Yes
99,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is cheap_room. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,cheap_room,Yes
100,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is satisfied_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,satisfied_price,Yes
101,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is unbeatable_value_for_money. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,unbeatable_value_for_money,Yes
102,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_price. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,excellent_price,Yes
103,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_quality_ratio. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,excellent_quality_ratio,Yes
104,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is perfect_price_for_what_we_expect. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,perfect_price_for_what_we_expect,Yes
105,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is excellent_value. Phrase A is no_evident_not_value_for_money.",no_evident_not_value_for_money,excellent_value,Yes
106,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_quality. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,great_quality,Yes
107,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_price. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,great_price,Yes
108,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is value_for_money. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,value_for_money,Yes
109,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_facility_for_tariff_charge. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,good_facility_for_tariff_charge,Yes
110,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is great_value_for_money. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,great_value_for_money,Yes
111,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value_for_money. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,good_value_for_money,Yes
112,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is exceptional_value. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,exceptional_value,Yes
113,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is good_value. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,good_value,Yes
114,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is reasonable_price. Phrase A is no_evident_not_good_facility_for_tariff_charge.",no_evident_not_good_facility_for_tariff_charge,reasonable_price,Yes
