ID,Topic,Output
65,good_room,"1. clean, no evident not clean  
2. comfortable, no evident not comfortable"
66,good_room,"spotless_room,  
comfortable_room  

no_evident_not_spotless_room,  
no_evident_not_comfortable_room"
68,good_room,"- **Supports**:  
  - spacious  
  - clean  
  - nice view  

- **Contraries**:  
  - no evident not spacious  
  - no evident not clean  
  - no evident not nice view"
70,good_room,"- **Support**: peaceful  
  - **Contrary**: no_evident_not_peaceful  

- **Support**: clean  
  - **Contrary**: no_evident_not_clean"
73,good_room,"- **Support**: room  
  - **Contrary**: no_evident_not_room"
74,good_room,"1. **very_clean_room**  
   No evident not very_clean_room  

2. **cozy_room**  
   No evident not cozy_room  

3. **comfortable_beds**  
   No evident not comfortable_beds"
75,bad_room,"- **Support**: disappointed_with_out_balcony  
  - **Contrary**: have_evident_disappointed_with_out_balcony"
76,good_room,"1. good_room  
   - spacious  
     no evident not_spacious  
   - comfortable  
     no evident not_comfortable  
   - very clean  
     no evident not_very_clean  
   - nice view  
     no evident not_nice_view"
78,good_room,"1. **Supports**:  
   - spacious room  
   - comfortable room  
   - very clean room  
   - nice view  

2. **Contraries**:  
   - no evident not spacious room  
   - no evident not comfortable room  
   - no evident not very clean room  
   - no evident not nice view"
79,good_room,"- **Supports:**
  - clean_room
  - well_decorated_room
  - modern_room

- **Contraries:**
  - no_evident_not_clean_room
  - no_evident_not_well_decorated_room
  - no_evident_not_modern_room"
81,good_room,"1. **Support**: spacious  
   - **Contrary**: no_evident_not_spacious  

2. **Support**: comfortable  
   - **Contrary**: no_evident_not_comfortable  

3. **Support**: clean  
   - **Contrary**: no_evident_not_clean  

4. **Support**: view  
   - **Contrary**: no_evident_not_view"
82,good_room,"1. super clean  
   no evident not super clean  

2. modern  
   no evident not modern"
83,good_room,"1. Clean_room  
   - Supports: clean  
     - Contrary: no_evident_not_clean_room  
2. Comfortable_room  
   - Supports: comfortable  
     - Contrary: no_evident_not_comfortable_room"
85,bad_room,"- **Claim**: bad_room  
  - **Support**: not_clean_room  
    - **Contrary**: have_evident_not_clean_room"
89,good_room,"Here is the text converted into ABA format based on your conditions:

1. Support: clean  
   Contrary: no evident not clean  

2. Support: comfortable  
   Contrary: no evident not comfortable  

3. Support: within minutes of arrival  
   Contrary: no evident not within minutes of arrival"
90,good_room,"1. clean_room  
   - Support: very_clean  
     Contrary: no_evident_not_very_clean  
2. well_decorated_room  
   - Support: very_clean  
     Contrary: no_evident_not_very_clean  
3. modern_room  
   - Support: very_clean  
     Contrary: no_evident_not_very_clean"
91,good_room,"1. clean_room  
   - very_clean  
     - no_evident_not_very_clean  
2. well_decorated_room  
   - nice_view  
     - no_evident_not_nice_view  
3. modern_room"
92,bad_room,"Here is the text formatted according to your conditions:

1. **bad_room**:  
   - not_clean_enough_floor: have_evident_not_clean_enough_floor  
   - dust_on_floor: have_evident_dust_on_floor  
   - water_does_not_drain: have_evident_water_does_not_drain  
   - floods_room: have_evident_floods_room  
   - badly_soundproofed: have_evident_badly_soundproofed"
93,good_room,"1. **Support**: good_room  
   - **Contrary**: no_evident_not_comfortable_room  

2. **Support**: comfortable_room  
   - **Contrary**: no_evident_not_good_room"
95,good_room,"1. clean_room  
   - Supports: clean_room  
     Contrary: no_evident_not_clean_room  
2. quiet_room  
   - Supports: quiet_room  
     Contrary: no_evident_not_quiet_room"
96,bad_room,"- dirty_towels  
- have_evident_dirty_towels"
96,good_room,"1. **Support**: comfortable  
   - **Contrary**: no evident not comfortable  

2. **Support**: very  
   - **Contrary**: no evident not very"
98,bad_room,"- too_thick_blankets  
  have_evident_too_thick_blankets"
99,good_room,"1. **Support**: very_clean  
   **Contrary**: no_evident_not_very_clean  

2. **Support**: very_clean  
   **Contrary**: no_evident_not_very_clean"
100,good_room,"1. Clean_room  
   - supports: really_clean  
     - contrary: no_evident_notreally_clean  
2. Well_decorated_room  
   - supports: nice_view  
     - contrary: no_evident_notnice_view"
101,bad_room,"1. bad_room  
2. Supports and contraries:  
   - cupboards/wardrobes need doors, have_evident_cupboards/wardrobes should not need doors  
   - cupboards/wardrobes should be drawers, have_evident_cupboards/wardrobes are not drawers"
102,good_room,"- nice, no_evident_not_nice  
- modern, no_evident_not_modern  
- clean, no_evident_not_clean"
103,bad_room,"1. **Support**: no_soap_in_shower  
   - **Contrary**: have_evident_no_soap_in_shower  

2. **Support**: no_shampoo_in_shower  
   - **Contrary**: have_evident_no_shampoo_in_shower"
103,good_room,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your conditions:

1. **Supports**:  
   - recently refurbished  
   - very spacious  
   - nice view  
   - sinks and toilette separated by a door inside the bathroom  

2. **Contraries** for each support:  
   - No evident not recently refurbished  
   - No evident not very spacious  
   - No evident not nice view  
   - No evident not sinks and toilette separated by a door inside the bathroom"
105,good_room,"1. **Claim**: good_room  
2. **Supports & Contrary**:  
   - very_clean, no_evident_not_very_clean  
   - spacious, no_evident_not_spacious"
106,good_room,"1. good_room: spacious  
   - Contrary: no_evident_not_spacious_room  

2. good_room: comfortable  
   - Contrary: no_evident_not_comfortable_room  

3. good_room: very clean  
   - Contrary: no_evident_not_very_clean_room"
107,good_room,"Here is the structured ABA format based on your conditions:

1. **Supports:**
   - spacious_room
   - comfortable_room
   - newly_redecorated_room
   - comfortable_bed

2. **Contraries (for each support):**
   - no_evident_not_spacious_room
   - no_evident_not_comfortable_room
   - no_evident_not_newly_redecorated_room
   - no_evident_not_comfortable_bed"
109,good_room,"1. **Support**: lovely_room  
   **Contrary**: no_evident_not_lovely_room  

2. **Support**: comfortable_bed  
   **Contrary**: no_evident_not_comfortable_bed"
111,good_room,"- **Claim**: good_room  
- **Supports**:  
  - spacious  
  - comfortable  
  - very clean  
  - nice view  
- **Contraries**:  
  - no evident not spacious  
  - no evident not comfortable  
  - no evident not very clean  
  - no evident not nice view"
113,good_room,"1. **spacious_room**  
2. **comfortable_room**  
3. **very_clean_room**  
4. **no_evident_not_very_clean_room**  
5. **nice_view**  
6. **no_evident_not_nice_view**"
114,good_room,"1. **Supports:**
   - air con
   - fridge
   - bottle of water

2. **Contraries:**
   - no evident not air con
   - no evident not fridge
   - no evident not bottle of water"
116,good_room,"1. clean_room  
   - clean  
   - no_evident_not_clean_room  

2. air_conditioned_room  
   - air-conditioned  
   - no_evident_not_air-conditioned_room  

3. close_to_airport_room  
   - close_to_the_airport  
   - no_evident_not_close_to_the_airport_room"
118,good_room,"1. good_room  
2. supports:  
   - spacious  
   - comfortable  
   - very_clean  
   - nice_view  
3. contraries:  
   - no_evident_not_spacious_room  
   - no_evident_not_comfortable_room  
   - no_evident_not_very_clean_room  
   - no_evident_not_nice_view_room"
119,good_room,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your conditions:

1. **Support**: clean  
   **Contrary**: no evident not clean  

2. **Support**: comfortable  
   **Contrary**: no evident not comfortable  

3. **Support**: had  
   **Contrary**: no evident not had  

4. **Support**: everything I needed  
   **Contrary**: no evident not everything I needed  

5. **Support**: included  
   **Contrary**: no evident not included  

6. **Support**: fridge  
   **Contrary**: no evident not fridge  

7. **Support**: kettle  
   **Contrary**: no evident not kettle  

8. **Support**: shower was great  
   **Contrary**: no evident not shower was great  

9. **Support**: air con worked well  
   **Contrary**: no evident not air con worked well"
120,bad_room,"- not_clean_enough_floor  
  have_evident_not_clean_enough_floor  

- dust_on_floor  
  have_evident_dust_on_floor  

- water_does_not_drain  
  have_evident_water_does_not_drain  

- floods_room  
  have_evident_floods_room  

- small_room  
  have_evident_small_room  

- adequate_room  
  have_evident_adequate_room"
122,good_room,"- **Support**: clean  
  - **Contrary**: no_evident_not_clean  

This response adheres to the conditions specified: it uses only short words for supports without adjectives or adverbs, ensures each support has a corresponding contrary starting with ""no evident not,"" and maintains consistency with the vocabulary from the original text."
125,good_room,"1. **Supports**:  
   - clean  
   - comfortable  

2. **Contraries**:  
   - no evident not clean  
   - no evident not comfortable"
126,good_room,"1. space  
2. comfy  
3. clean  
4. view  
5. wellDecorated  
6. equipped  
7. smelt nice  

8. no evident not space  
9. no evident not comfy  
10. no evident not clean  
11. no evident not view  
12. no evident not wellDecorated  
13. no evident not equipped  
14. no evident not smelt nice"
127,good_room,"1. Clean_room  
   - Support: clean_room  
   - Contrary: no_evident_not_clean_room  

2. Modern_room  
   - Support: modern_room  
   - Contrary: no_evident_not_modern_room"
128,good_room,"1. clean_room  
   - Support: clean  
     Contrary: no_evident_not_clean  
2. comfortable_room  
   - Support: comfortable  
     Contrary: no_evident_not_comfortable"
129,good_room,"1. **good_room**: room_and_bathroom_were_good_in_size  
   - **no_evident_not_room_and_bathroom_were_good_in_size**  

2. **good_room**: room_and_bathroom_were_good_in_cleanliness  
   - **no_evident_not_room_and_bathroom_were_good_in_cleanliness**  

3. **good_room**: bed_was_good_in_comfort  
   - **no_evident_not_bed_was_good_in_comfort**"
131,good_room,"- **Support**: very
  - **Contrary**: no evident not very  
- **Support**: clean
  - **Contrary**: no evident not clean"
132,good_room,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your instructions:

- **Supports**:  
  - spacious_room  
  - comfortable_room  

- **Contraries**:  
  - no_evident_not_spacious_room  
  - no_evident_not_comfortable_room"
133,good_room,"1. **Supports**:  
   - clean_room  
   - comfortable_bed  

2. **Contraries**:  
   - no_evident_not_clean_room  
   - no_evident_not_comfortable_bed"
134,good_room,"1. good_room  
2. lovely  
3. no_evident_not_lovely  
4. clean  
5. no_evident_not_clean"
137,bad_room,"**Claim:** bad_room  
**Supports & Contraries:**  

- **smell**  
  - have_evident_smell  

- **bad**  
  - have_evident_bad  

- **bathroom**  
  - have_evident_bathroom"
137,good_room,"- **Support**: clean_room  
  - **Contrary**: no_evident_not_clean_room  

- **Support**: comfortable_bed  
  - **Contrary**: no_evident_not_comfortable_room"
138,good_room,"1. **Support**: room  
   **Contrary**: no evident not room  

2. **Support**: bathroom  
   **Contrary**: no evident not bathroom  

3. **Support**: clean  
   **Contrary**: no evident not clean"
140,good_room,"1. clean_room  
2. comfortable  
3. spacious  
4. no_evident_not_clean  
5. no_evident_not_comfortable  
6. no_evident_not_spacious  
7. nice_view  
8. no_evident_not_nice  
9. no_evident_not_view"
144,good_room,"- nice  
  - clean  
    - no evident not nice  
    - no evident not clean"
145,good_room,"1. **Support**: super  
   **Contrary**: no evident not super  

2. **Support**: new  
   **Contrary**: no evident not new  

3. **Support**: cozy  
   **Contrary**: no evident not cozy  

4. **Support**: spacious  
   **Contrary**: no evident not spacious  

5. **Support**: cabin  
   **Contrary**: no evident not cabin  

6. **Support**: shower  
   **Contrary**: no evident not shower  

7. **Support**: bed  
   **Contrary**: no evident not bed  

8. **Support**: pillows  
   **Contrary**: no evident not pillows  

9. **Support**: comfy  
   **Contrary**: no evident not comfy"
146,good_room,"1. clean_room  
   nice_room  
   smart_room  
   comfortable_room  

2. no_evident_not_clean_room  
   no_evident_not_nice_room  
   no_evident_not_smart_room  
   no_evident_not_comfortable_room"
148,good_room,"1. **Supports**:  
   - spac  
   - comfy  
   - clean  
   - nice view  

2. **Contraries**:  
   - no_evident_not_spac  
   - no_evident_not_comfy  
   - no_evident_not_clean  
   - no_evident_not_nice view"
149,good_room,"1. Clean  
   - no evident not clean  

2. Modern  
   - no evident not modern  

3. Comfortable  
   - no evident not comfortable"
152,good_room,"1. clean_room  
2. well_decorated_room  
3. modern_room  

4. no evident_not_clean_room  
5. no evident_not_well_decorated_room  
6. no evident_not_modern_room"
153,good_room,"1. **spacious**  
   no evident not spacious  

2. **clean** (from ""very clean"")  
   no evident not clean  

3. **nice view**  
   no evident not nice view  

4. **beautiful**  
   no evident not beautiful  

5. **spotless room**  
   no evident not spotless room  

6. **comfortable nights sleep**  
   no evident not comfortable nights sleep  

7. **air conditioned room**  
   no evident not air conditioned room  

8. **great shower**  
   no evident not great shower"
154,bad_room,"- not_clean_enough_floor  
  have_evident_not_clean_enough_floor  

- dust_on_floor  
  have_evident_dust_on_floor  

- water_does_not_drain  
  have_evident_water_does_not_drain  

- floods_room  
  have_evident_floods_room"
155,good_room,"1. good_room  
   - spacious  
     - no evident not spacious  
   - comfortable  
     - no evident not comfortable  
   - very clean  
     - no evident not very clean  
   - nice view  
     - no evident not nice view"
156,good_room,"1. clean → no evident not clean  
2. comfy → no evident not comfy  
3. air-conditioned → no evident not air-conditioned  
4. great → no evident not great"
157,good_room,"1. new_rooms  
2. clean  
3. no_evident_not_new_rooms  
4. no_evident_not_clean"
159,good_room,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your instructions:

- **Supports**:  
  - spacious_room  
  - comfortable_room  
  - clean_room  
  - no_evident_not_clean_room  
  - well_decorated_room  
  - no_evident_not_well_decorated_room  

- **Contraries**:  
  - no_evident_not_spacious_room  
  - no_evident_not_comfortable_room  
  - no_evident_not_clean_room  
  - clean_room  
  - no_evident_not_well_decorated_room  
  - well_decorated_room"
161,good_room,"Here is the ABA format for the given text:

- **Support**: cleanness  
  - **Contrary**: no evident not clean"
165,good_room,"1. Clean  
   - no evident not clean  

2. Modern  
   - no evident not modern  

3. Nice view  
   - no evident not nice view"
166,good_room,"- clean_room  
  homely_room  

- no_evident_not_clean_room  
  no_evident_not_homely_room"
167,good_room,"- **Support**: clean  
  - **Contrary**: no evident not clean"
168,good_room,"1. **Support**: spacious  
   **Contrary**: no_evident_not_spacious  

2. **Support**: comfortable  
   **Contrary**: no_evident_not_comfortable  

3. **Support**: very_clean  
   **Contrary**: no_evident_not_very_clean  

4. **Support**: nice_view  
   **Contrary**: no_evident_not_nice_view"
171,good_room,"1. **Supports**:  
   - cleaning_system  
   - no_disturbance_system  

2. **Contraries**:  
   - no_evident_not_cleaning_system  
   - no_evident_not_no_disturbance_system"
173,good_room,"Here is the text in Assumption-Based Argumentation (ABA) format based on your instructions:

**Supports:**  
- clean  
- clean  
- comfy  
- good smelling  

**Contraries:**  
- no evident not clean  
- no evident not clean  
- no evident not comfy  
- no evident not good smelling"
176,good_room,"1. **Support**: spacious  
   - **Contrary**: no evident not spacious  

2. **Support**: very clean  
   - **Contrary**: no evident not very clean"
178,good_room,"- **Support**: relaxing  
  - **Contrary**: no evident not relaxing  
- **Support**: comfortable  
  - **Contrary**: no evident not comfortable"
179,bad_room,"1. **Support**: TV_channel_selection  
   **Contrary**: have_evident_TV_channel_selection"
179,good_room,"- **Support**: very_clean  
  **Contrary**: no_evident_not_very_clean"
180,bad_room,"- AC_loud  
  have_evident_AC_loud  
- people_loud  
  have_evident_people_loud"
180,good_room,"1. clean  
2. bed  
3. no evident not clean  
4. no evident not bed"
181,good_room,"1. big  
   no evident not big  

2. clean  
   no evident not clean  

3. rooms  
   no evident not rooms"
189,good_room,"1. clean_room  
2. modern_room  
3. no_evident_not_clean_room  
4. no_evident_not_modern_room"
190,bad_room,"- small_room  
  have_evident_small_room  

- lacked_balcony  
  have_evident_lacked_balcony"
191,good_room,"- **Support**: clean  
  - **Contrary**: no_evident_not_clean  

This response adheres to the conditions specified: it uses only short words for supports without adjectives or adverbs, ensures each support has a corresponding contrary starting with ""no evident not,"" and maintains consistency with the vocabulary from the original text."
192,good_room,"1. **Support**: spacious  
   **Contrary**: no_evident_not_spacious  

2. **Support**: comfortable  
   **Contrary**: no_evident_not_comfortable  

3. **Support**: very_clean  
   **Contrary**: no_evident_not_very_clean  

4. **Support**: nice_view  
   **Contrary**: no_evident_not_nice_view"
193,good_room,"1. clean  
2. spacious  
3. no_evident_not_clean  
4. no_evident_not_spacious"
194,good_room,"1. good_room  
2. spacious  
3. not spacious  
4. comfortable  
5. not comfortable  
6. very clean  
7. not very clean  
8. nice view  
9. no evident not nice view"
195,good_room,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your conditions:

1. Clean  
   - No evident not clean  

2. Spacious  
   - No evident not spacious  

3. Friendly  
   - No evident not friendly  

4. New  
   - No evident not new  

5. Modern  
   - No evident not modern"
196,bad_room,"- **Claim**: bad_room  
- **Support**: hard_mattresses  
  - **Contrary**: have_evident_hard_mattresses"
198,good_room,"1. clean_room  
2. well-organized_room  
3. no_evident_not_clean_room  
4. no_evident_not_well-organized_room"
199,good_room,"1. clean_room  
   - support: ""it is clean""  
     contrary: ""no evident not clean""  

2. beautiful_room  
   - support: ""it is beautiful""  
     contrary: ""no evident not beautiful"""
200,good_room,"1. Clean_room: very_clean  
   No evident not very_clean  

2. Well_decorated_room: nice_view  
   No evident not nice_view"
202,good_room,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your instructions:

Supports:  
- super_clean  

Contraries:  
- no_evident_not_super_clean  

List of all supports and contraries:  
super_clean, no_evident_not_super_clean"
203,good_room,"1. good_room  
2. clean  
3. wellDecorated  
4. acWorkedWell  
5. no evident not clean  
6. no evident not wellDecorated  
7. no evident not acWorkedWell"
208,bad_room,"1. **Supports:**
   - not_cleaned_floor
   - dusty_floor
   - water_not_draining
   - floods_room  
   - hair_on_floor  

2. **Contraries:**
   - have evident not cleaned floor
   - have evident dusty floor
   - have evident water does not drain
   - have evident floods room
   - have evident hair on floor"
209,bad_room,"1. noisy  
2. everything  
3. have evident noisy  
4. have evident everything"
209,good_room,"1. **Support**: nice  
   **Contrary**: no evident not nice"
210,good_room,"- **Supports**:  
  - spacious  
  - comfortable  

- **Contraries**:  
  - no_evident_not_spacious_room  
  - no_evident_not_comfortable_room"
213,bad_room,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your conditions:

- Supports:  
  - smell_bathroom  

- Contraries:  
  - have_evident_smell_bathroom"
215,good_room,"1. clean_room  
   - clean  
     - no_evident_not_clean_room  
2. simple_room  
   - simple  
     - no_evident_not_simple_room"
216,good_room,"1. clean_room  
   no_evident_not_clean_room  

2. comfortable_bed  
   no_evident_not_comfortable_bed"
218,good_room,"- clean, no_evident_not_clean  
- comfortable, no_evident_not_comfortable"
