ID,Output
111,"good_location, good_location, no_evident_not_good_location, no_evident_not_good_location"
114,"taxi_10_minutes, shuttle_15_minutes, connecting_buses_ayia_napa, no_evident_not_connecting_buses_ayia_napa, beach_close_mckenzie, no_evident_not_beach_close_mckenzie, ten_minute_walk, no_evident_not_ten_minute_walk"
115,"good_location, airport_near, no_evident_not_airport_near, best_location_in_larnaca"
116,"clean, air_conditioned, close_to_airport, no_evident_not_clean, no_evident_not_air_conditioned, no_evident_not_close_to_airport"
117,"good_location, close_to_airport, close_to_airport, close_to_airport, no_evident_not_close_to_airport, 5_minutes, 10_minutes, 10_minutes, 10_minutes, no_evident_not_5_minutes"
118,"location_near_airport, beach_10_10, no_evident_not_location_near_airport, no_evident_not_beach_10_10"
119,"good_location, good_location, no_evident_not_good_location, no_evident_not_good_location"
120,"good_location, close_to_airport, no_evident_not_close_to_airport"
123,"convenient_location, close_to_airport, no_evident_not_convenient_location, no_evident_not_close_to_airport"
123,"noisy_area, have_evident_noisy_area"
125,"good_location, close_to_clean_beach, no_evident_not_close_to_clean_beach, perfectly_connect_public_transport, no_evident_not_perfectly_connect_public_transport"
126,"loud_outside, have_evident_loud_outside"
129,"good_location, close_to_makenzie, no_evident_not_close_to_makenzie, plans_for_night, no_evident_not_plans_for_night"
131,"located_far_city_centre, have_evident_located_far_city_centre"
134,"good_location, good_location, no_evident_not_good_location, no_evident_not_good_location"
137,"good_location, no_evident_not_good_location"
139,"close_to_airport, no_evident_not_close_to_airport"
140,"close_to_airport, no_evident_not_close_to_airport"
142,"near_mackenzie_beach, no_evident_not_near_mackenzie_beach"
143,"good_location, close_to_airport, no_evident_not_close_to_airport, perfect_overnight_stay, no_evident_not_perfect_overnight_stay"
145,"close_to_airport, 5_min_walk_to_beach, no_evident_not_close_to_airport, no_evident_not_5_min_walk_to_beach"
148,"close_to_airport, no_evident_not_close_to_airport"
149,"good_location, quick_path_beachside_cafes, no_evident_not_quick_path_beachside_cafes, treacherous_path"
152,"close_to_bars, close_to_airport, no_evident_not_close_to_bars, no_evident_not_close_to_airport"
153,"close_to_airport, no_evident_not_close_to_airport, late_flight"
155,"good_location, close_to_airport, no_evident_not_close_to_airport"
156,"need_place_stay, need_place_stay_near_airport, no_evident_not_need_place_stay, no_evident_not_need_place_stay_near_airport"
157,"walking_to_beach, no_evident_not_walking_to_beach"
158,"good_location, good_beach_location, no_evident_not_good_location, no_evident_not_good_beach_location"
159,"great_location, close_to_airport, no_evident_not_close_to_airport"
168,"good_location, near_airport, short_walking_distance_beach, short_walking_distance_restaurants, no_evident_not_near_airport, no_evident_not_short_walking_distance_beach, no_evident_not_short_walking_distance_restaurants"
169,"one_night_stay, close_to_airport, five_min_drive, no_evident_not_close_to_airport, no_evident_not_five_min_drive"
171,"close_to_salt_lake, close_to_mckenzie_beach, a_lot_of_cafes_nearby, no_evident_not_close_to_salt_lake, no_evident_not_close_to_mckenzie_beach, no_evident_not_a_lot_of_cafes_nearby"
177,"close_to_beach, close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_airport"
179,"close_to_restaurants, close_to_beach, no_evident_not_close_to_restaurants, no_evident_not_close_to_beach, quiet"
182,"good_location, no_evident_not_good_location"
183,"close_to_beach, no_evident_not_close_to_beach"
185,"close_to_airport, no_evident_not_close_to_airport, what_was_looking_for"
185,"need_access_to_car, have_evident_need_access_to_car"
190,"convenient_location, no_evident_not_convenient_location"
191,"beside_airport, no_evident_not_beside_airport"
193,"good_location, good_location, no_evident_not_good_location"
195,"not_too_close_to_beach, have_evident_not_too_close_to_beach"
195,"perfect_for_stays, no_evident_not_perfect_for_stays"
197,"good_location, close_to_airport, close_to_restaurants, no_evident_not_close_to_airport, no_evident_not_close_to_restaurants"
199,"good_location, five_minute_walk, restaurants, cafés, no_evident_not_five_minute_walk, no_evident_not_restaurants, no_evident_not_cafés"
202,"close_to_beach, great_restaurants, no_evident_not_close_to_beach, no_evident_not_great_restaurants"
204,"good_to_come, no_evident_not_good_to_come"
206,"good_location, less_than_5_minutes, no_evident_not_less_than_5_minutes"
208,"quiet_area, easy_find_parking_places, no_evident_not_quiet_area, no_evident_not_easy_find_parking_places"
210,"good_location, no_evident_not_good_location"
211,"close_to_airport, close_to_town, no_evident_not_close_to_airport, no_evident_not_close_to_town"
211,"walking_half_hour, have_evident_walking_half_hour"
219,"noisy_because_of_air_traffic, have_evident_noisy_because_of_air_traffic"
220,"close_to_airport, close_to_airport, no_evident_not_4km, no_evident_not_40_minutes, close_to_b4_highway"
226,"fridge_was_warm, have_evident_fridge_was_warm, empty, have_evident_empty"
227,"close_to_airport, no_evident_not_close_to_airport"
228,"convenient_location, quiet_location, no_evident_not_convenient_location, no_evident_not_quiet_location"
231,"ideal_situated_for_airport, no_evident_not_ideal_situated_for_airport"
232,"good_location, no_evident_not_good_location"
233,"far_from_local_shop, have_evident_far_from_local_shop, everything_we_need_in_cafe, have_evident_everything_we_need_in_cafe"
234,"great_location, close_to_bars, close_to_restaurants, close_to_beach, no_evident_not_great_location"
235,"good_location, no_evident_not_good_location"
236,"close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route, no_evident_not_close_to_airport, close_to_bus_route"
238,"close_to_airport, no_evident_not_close_to_airport"
239,"close_to_sea, no_evident_not_close_to_sea"
240,"good_location, close_to_beach, close_to_restaurants, no_evident_not_close_to_beach, no_evident_not_close_to_restaurants"
241,"perfect_location, walking_distance_to_airport, close_to_luxurious_beach_strip, delicious_restaurants, no_evident_not_walking_distance_to_airport, no_evident_not_close_to_luxurious_beach_strip"
243,"near_beaches, near_restaurants, no_evident_not_near_beaches, no_evident_not_near_restaurants"
246,"close_to_airport, 10_minutes_from_airport, no_evident_not_close_to_airport, no_evident_not_10_minutes_from_airport"
246,"located_in_small_side_street, have_evident_located_in_small_side_street, hard_to_find, have_evident_hard_to_find"
250,"good_location, walk_to_beach, walk_to_restaurants, no_evident_not_walk_to_beach, no_evident_not_walk_to_restaurants"
253,"cleanliness, quietness, no_evident_not_cleanliness, no_evident_not_quietness"
254,"close_to_airport, no_evident_not_close_to_airport"
255,"good_location, close_to_airport, close_to_clean_beach, no_evident_not_close_to_airport, only_few_steps, no_evident_not_only_few_steps"
257,"good_location, quiet, no_evident_not_good_location, no_evident_not_quiet"
259,"good_location, easy_drive_larnaca, no_evident_not_good_location, no_evident_not_easy_drive_larnaca"
260,"close_to_mackenzie_beach, close_to_downtown, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_downtown, no_evident_not_3_km, no_evident_not_40_mins"
262,"close_to_airport, 6_minutes_by_taxi, €20, no_evident_not_6_minutes_by_taxi, no_evident_not_€20"
268,"easy_walk, short_journey, no_evident_not_easy_walk, no_evident_not_short_journey"
271,"convenient_location, near_beach, near_restaurants, close_to_airport, no_evident_not_near_beach, no_evident_not_near_restaurants, no_evident_not_close_to_airport, no_evident_not_30_meters"
272,"good_location, near_mackenzie_beach, close_to_center, no_evident_not_near_mackenzie_beach, no_evident_not_close_to_center"
276,"walk_to_airport, no_evident_not_walk_to_airport"
278,"easy_for_airport, no_evident_not_easy_for_airport"
279,"good_location, close_to_airport, close_to_historical_area, no_evident_not_close_to_airport, no_evident_not_close_to_historical_area, modern, no_evident_not_modern"
280,"located_in_sea_front, have_evident_located_in_sea_front, handy_for_limassol, have_evident_handy_for_limassol, handy_for_airport, have_evident_handy_for_airport"
280,"immediate_location, very_close_restaurants, handy_for_limassol, handy_for_airport, no_evident_not_very_close_restaurants, no_evident_not_very_close_to_limassol, no_evident_not_very_close_to_airport"
281,"great_location, no_evident_not_great_location"
282,"close_to_beach, no_evident_not_close_to_beach, situated_in_quiet_place"
284,"restaurants_are_delicious, restaurants_are_fun, staff_told_about_restaurants, no_evident_not_restaurants_are_delicious, no_evident_not_restaurants_are_fun"
286,"convenient_location, no_evident_not_convenient_location"
288,"good_location, quiet_area, few_kilometers_from_airport, distant_from_city_center, close_to_salt_lake, opportunity_to_watch_flamingos"
288,"distant_from_city_center, have_evident_distant_from_city_center"
289,"close_to_airport, close_to_makenzie_beach_area, close_to_airport, no_evident_not_close_to_airport, close_to_airport, no_evident_not_close_to_airport, close_to_airport, no_evident_not_close_to_airport, close_to_airport, no_evident_not_close_to_airport, close_to_airport, no_evident_not_close_to_airport, close_to_airport, no_evident_not_close_to_airport"
290,"excellent_value, no_evident_not_excellent_value"
291,"good_location, close_to_airport, no_evident_not_close_to_airport"
292,"good_location, close_to_airport, no_evident_not_close_to_airport, eight_minutes, no_evident_not_eight_minutes"
295,"good_location, quiet_area, no_evident_not_quiet_area"
298,"good_location, close_enough_to_hotel, no_evident_not_good_location, no_evident_not_close_enough_to_hotel"
299,"good_location, easy_public_transport, many_café, close_to_center, no_evident_not_easy_public_transport, no_evident_not_many_café, no_evident_not_close_to_center"
300,"good_location, close_to_airport, close_to_bus_station, close_to_beach, close_to_restaurants, no_evident_not_close_to_airport, no_evident_not_close_to_bus_station, no_evident_not_close_to_beach, no_evident_not_close_to_restaurants"
301,"quiet_area, no_evident_not_quiet_area"
304,"hotel_near_bus_station, hotel_near_bus_station, city_nice, city_lots_restaurants, city_lots_bars, city_lots_shops, beach_lots_shores, beach_shores_relax, beach_shores_relax_less_than_5_minutes"
307,"accommodation_for_one_night, no_evident_not_accommodation_for_one_night"
310,"close_to_airport, close_to_mckenzie_beach, lots_of_restaurants, no_evident_not_close_to_airport, no_evident_not_lots_of_restaurants"
312,"close_to_airport, five_minute_walk, no_evident_not_close_to_airport, no_evident_not_five_minute_walk"
313,"quiet_street, sufficient_parking_facilities, no_evident_not_quiet_street, no_evident_not_sufficient_parking_facilities"
314,"close_to_airport, no_evident_not_close_to_airport, no_evident_not_5_minutes"
316,"good_location, close_to_marina, no_evident_not_close_to_marina, 30_minute_walk"
318,"quiet_area, 10_minutes_from_airport, 6_minutes_walk_to_beach, no_evident_not_6_minutes_walk_to_beach"
322,"pleasant_walk, no_evident_not_pleasant_walk"
322,"little_else_to_do, have_evident_little_else_to_do"
323,"good_location, close_to_airport, close_to_restaurants, nice_patio, no_evident_not_close_to_airport, no_evident_not_nice_patio"
324,"good_location, close_to_airport, 7_min_drive, no_evident_not_close_to_airport, no_evident_not_7_min_drive"
325,"not_far_to_airport, 5_min_walk_to_beach, no_evident_not_not_far_to_airport, no_evident_not_5_min_walk_to_beach"
325,"smell_from_lake, have_evident_smell_from_lake"
327,"good_location, close_to_airport, no_evident_not_close_to_airport"
328,"good_location, close_to_airport, close_to_bus, no_evident_not_close_to_airport, no_evident_not_close_to_bus"
328,"odor_of_sewage, have_evident_odor_of_sewage, smell_on_street"
329,"quiet, no_evident_not_quiet"
332,"perfect_cafe_nero, no_evident_not_perfect_cafe_nero"
334,"great_location, no_evident_not_great_location"
338,"walking_to_beach, walking_to_restaurants, walking_to_shops, no_evident_not_walking_to_beach, no_evident_not_walking_to_restaurants, no_evident_not_walking_to_shops, away_from_traffic"
340,"farther_away, have_evident_farther_away,
water_sports, have_evident_water_sports"
344,"good_location, 5_min_walk_to_beach, no_evident_not_5_min_walk_to_beach"
347,"close_to_beach, loads_of_restaurants, no_evident_not_close_to_beach, no_evident_not_loads_of_restaurants"
348,"aircraft_noise_does_not_bother_me, have_evident_aircraft_noise_does_not_bother_me
noise_from_aircraft_landing_taking_off, have_evident_noise_from_aircraft_landing_taking_off"
349,"close_to_bus_stop, no_evident_not_close_to_bus_stop"
349,"far_from_tourist_spots, have_evident_far_from_tourist_spots"
350,"close_to_airport, 6_mins_drive, no_evident_not_close_to_airport, no_evident_not_6_mins_drive"
351,"good_location, close_to_mackenzie_beach, close_to_bars, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_bars"
353,"good_location, close_to_airport, no_evident_not_close_to_airport"
353,"far_from_centre_town, have_evident_far_from_centre_town"
355,"early_flight, Larnaka_airport, beach_strip, restaurants, no_evident_not_beach_strip, every_taste, no_evident_not_every_taste"
358,"good_location, close_to_airport, no_evident_not_close_to_airport"
361,"location_near_beach, no_evident_not_location_near_beach"
364,"loads_bars_restaurants, no_evident_not_loads_bars_restaurants"
367,"good_choice, no_evident_not_good_choice"
368,"perfect_location, no_evident_not_perfect_location"
370,"good_location, close_to_airport, close_to_sea, no_evident_not_good_location"
372,"close_to_airport, close_to_city_center, close_to_nice_beach, no_evident_not_close_to_airport, no_evident_not_close_to_city_center, no_evident_not_close_to_nice_beach"
373,"quick_get_airport, no_evident_not_quick_get_airport"
374,"good_location, no_evident_not_good_location"
376,"short_walk, no_evident_not_short_walk"
377,"hotel_near_beach, hotel_near_airport, hotel_near_bus_station, no_evident_not_hotel_near_beach, no_evident_not_hotel_near_airport, no_evident_not_hotel_near_bus_station"
380,"good_location, close_to_airport, close_to_beaches, close_to_entertainment, no_evident_not_close_to_airport, no_evident_not_close_to_beaches, no_evident_not_close_to_entertainment"
381,"good_location, walking_distance_to_beach, close_to_airport, no_evident_not_good_location, no_evident_not_walking_distance_to_beach, no_evident_not_close_to_airport"
382,"good_location, close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_7min_walking_distance"
388,"good_location, excellent_location, no_evident_not_excellent_location"
389,"good_location, convenient_to_airport, convenient_to_beach, 5_minutes_away_from_airport, within_walking_distance_to_beach, within_walking_distance_to_restaurants, within_walking_distance_to_amenities, no_evident_not_5_minutes_away_from_airport, no_evident_not_within_walking_distance_to_beach, no_evident_not_within_walking_distance_to_restaurants, no_evident_not_within_walking_distance_to_amenities"
391,"promenade_5_min_walk, no_evident_not_promenade_5_min_walk"
391,"surroundings_not_exciting, have_evident_surroundings_not_exciting 
clean, have_evident_clean"
392,"good_location, no_evident_not_good_location"
394,"located_7_mins_walk_beach, located_10_mins_taxi_airport, located_10_mins_bus_centre, located_30_mins_walking_centre, no_evident_not_located_7_mins_walk_beach, no_evident_not_located_10_mins_taxi_airport, no_evident_not_located_10_mins_bus_centre, no_evident_not_located_30_mins_walking_centre"
398,"short_walk_to_beach_bars, close_to_airport, no_evident_not_short_walk_to_beach_bars, no_evident_not_close_to_airport"
402,"near_Mackenzie_Beach, no_evident_not_near_Mackenzie_Beach,"
406,"close_to_makkenzy_beach, no_evident_not_close_to_makkenzy_beach, planes_landing"
407,"great_location, no_evident_not_great_location"
410,"good_location, close_to_airport, close_to_clean_beach, no_evident_not_close_to_airport, close_to_salt_lake, no_evident_not_close_to_salt_lake, good_sunset, no_evident_not_good_sunset, close_to_mackenzie_beach, no_evident_not_close_to_mackenzie_beach, well_maintained_beach, no_evident_not_well_maintained_beach, cleaner_than_other_beaches, no_evident_not_cleaner_than_other_beaches, close_to_bus_stop, no_evident_not_close_to_bus_stop, handy, no_evident_not_handy, didn’t_hire_car, no_evident_not_didn’t_hire_car"
415,"walking_distance_mackenzie_beach, beach_lounges, restaurants, no_evident_not_walking_distance_mackenzie_beach, no_evident_not_beach_lounges, no_evident_not_restaurants"
417,"close_to_airport, close_to_airport, no_evident_not_close_to_airport, no_evident_not_close_to_airport"
419,"good_location, no_evident_not_good_location"
420,"far_from_sea, have_evident_far_from_sea"
421,"steps_to_Makenzy_beach, cafés, restaurants, easy_access_to_nightlife, no_evident_not_steps_to_Makenzy_beach, no_evident_not_cafés, no_evident_not_restaurants, no_evident_not_easy_access_to_nightlife"
422,"close_to_city, accessible_by_transportation, no_evident_not_close_to_city, no_evident_not_accessible_by_transportation"
423,"walking_distance_beach, easy_access_public_transportation, no_evident_not_walking_distance_beach, no_evident_not_easy_access_public_transportation"
424,"close_to_jogging_trails, close_to_airport, no_evident_not_close_to_jogging_trails, no_evident_not_close_to_airport"
425,"good_accessibility, no_evident_not_good_accessibility"
426,"noise_in_week, have_evident_noise_in_week"
427,"not_on_beach_front, have_evident_not_on_beach_front"
429,"quiet_location, no_evident_not_quiet_location"
431,"bus_stop_into_town, no_evident_not_bus_stop_into_town"
431,"nothing_close_by, have_evident_nothing_close_by"
432,"short_walk, no_evident_not_short_walk, no_evident_not_mckenzie_beach"
434,"close_to_airport, no_evident_not_close_to_airport"
435,"close_to_airports, no_evident_not_close_to_airports"
436,"good_location, central_location, no_evident_not_central_location"
438,"close_to_airport, close_to_airport, no_evident_not_close_to_airport"
439,"usefully_located, close_to_city_centre, close_to_airport, no_evident_not_close_to_city_centre, no_evident_not_close_to_airport"
441,"internet_issues, have_evident_internet_issues, location_issues, have_evident_location_issues, bit_far_from_center, have_evident_bit_far_from_center"
441,"quite_area, no_evident_not_quite_area"
442,"difficult_to_find, have_evident_difficult_to_find"
445,"good_location, close_to_airport, no_evident_not_close_to_airport"
448,"good_location, no_evident_not_good_location"
449,"good_location, close_to_airport, no_evident_not_close_to_airport"
451,"good_location, close_to_airport, close_to_makenzie_beach, no_evident_not_close_to_airport, no_evident_not_close_to_makenzie_beach"
452,"good_location, proximity_to_airport, no_evident_not_proximity_to_airport, quiet_neighbourhood, no_evident_not_quiet_neighbourhood"
453,"close_to_mackenzie_beach, no_evident_not_close_to_mackenzie_beach"
454,"noisy_neighborhood, have_evident_noisy_neighborhood"
455,"location_was_not_great, have_evident_location_was_not_great, close_to_pension, have_evident_close_to_pension"
456,"good_location, convenient_taxi_city_center, convenient_taxi_airport, convenient_taxi_beach, no_evident_not_convenient_taxi_city_center, no_evident_not_convenient_taxi_airport, no_evident_not_convenient_taxi_beach"
457,"good_quietness, close_to_airport, no_evident_not_good_quietness"
459,"noise_incredible, have_evident_noise_incredible"
460,"good_location, no_evident_not_good_location"
462,"good_location, no_evident_not_good_location"
465,"calm_area, close_to_beach, many_restaurants, many_coffee_shops, bus_station_close, no_evident_not_calm_area, no_evident_not_close_to_beach, no_evident_not_many_restaurants, no_evident_not_many_coffee_shops, no_evident_not_bus_station_close"
466,"close_to_airport, nice_place_to_stay, no_evident_not_close_to_airport, no_evident_not_nice_place_to_stay"
471,"close_to_beach, no_evident_not_close_to_beach"
471,"far_from_main_town, have_evident_far_from_main_town"
479,"close_to_airport, close_to_beach, numerous_restaurants, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
483,"good_location, close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
484,"good_location, close_to_airport, no_evident_not_close_to_airport"
484,"far_from_town, have_evident_far_from_town"
489,"beach_10_minutes_walk, airport_10_minutes_bus, no_evident_not_beach_10_minutes_walk, no_evident_not_airport_10_minutes_bus"
490,"good_location, close_to_airport, no_evident_not_close_to_airport"
491,"good_location, no_evident_not_good_location"
492,"hotel_near_airport, ideal_late_arrival, no_evident_not_hotel_near_airport, ideal_early_departure, no_evident_not_ideal_late_arrival, no_evident_not_ideal_early_departure"
492,"noisy, have_evident_noisy"
494,"good_location, close_to_airport, no_evident_not_close_to_airport"
495,"good_location, close_to_beach, close_to_field, no_evident_not_close_to_beach, no_evident_not_close_to_field, no_evident_not_intimate, no_evident_not_quiet"
496,"great_location, close_to_airport, no_evident_not_close_to_airport"
497,"good_location, close_to_airport, close_to_beach, many_restaurants, many_snacks, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_many_restaurants, no_evident_not_many_snacks"
498,"access_to_airport, close, no_evident_not_close, no_evident_not_airport"
498,"access_is_close, have_evident_access_is_close"
499,"close_to_airport, no_evident_not_close_to_airport"
500,"central, no_evident_not_central"
500,"difficult_to_find, have_evident_difficult_to_find, located_in_alley, have_evident_located_in_alley, google_maps_went_crazy, have_evident_google_maps_went_crazy"
501,"close_to_airport, no_evident_not_close_to_airport"
503,"close_to_field, no_evident_not_close_to_field"
503,"environment_unfriendly, have_evident_environment_unfriendly, roads_bumpy, have_evident_roads_bumpy"
505,"close_to_city_center, close_to_airport, close_to_sea, no_evident_not_close_to_city_center, no_evident_not_close_to_airport, no_evident_not_close_to_sea"
510,"good_location, close_to_airport, no_evident_not_close_to_airport"
515,"good_location, close_to_lake, close_to_beach, no_evident_not_close_to_lake, no_evident_not_close_to_beach"
518,"quiet_place, no_evident_not_quiet_place"
519,"great_location, close_to_Mackenzie_beach, no_evident_not_great_location, no_evident_not_close_to_Mackenzie_beach"
527,"well_located, close_to_mckenzie_beach, no_evident_not_well_located, no_evident_not_close_to_mckenzie_beach"
528,"hotel_near_airport, met_expectations, no_evident_not_hotel_near_airport, no_evident_not_met_expectations"
530,"easy_place, quiet_place, no_evident_not_easy_place, no_evident_not_quiet_place, not_far_beach"
531,"close_to_airport, close_to_promenade, no_evident_not_close_to_airport, no_evident_not_close_to_promenade"
532,"close_to_airport, no_evident_not_close_to_airport"
535,"close_to_larnaca_center, close_to_mackenzie_beach, no_evident_not_close_to_larnaca_center, no_evident_not_close_to_mackenzie_beach"
536,"good_location, good_location, no_evident_not_good_location, no_evident_not_good_location"
538,"good_location, close_to_airport, easily_accessible_by_taxi, close_to_bus_route, no_evident_not_close_to_airport, no_evident_not_close_to_bus_route"
540,"good_location, close_to_beach, close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_airport, 8_minutes_by_car"
541,"strategic_location, close_to_airport, close_to_mackenzie_beach, fifteen_minutes_walking, close_to_finikoudes, no_evident_not_close_to_airport, no_evident_not_close_to_mackenzie_beach, no_evident_not_fifteen_minutes_walking, no_evident_not_close_to_finikoudes"
542,"close_to_airport, close_to_beach, many_restaurants, many_cafes, walking_distance, convenient"
546,"convenient_location, walking_distance_to_mackenzie_beach, walking_distance_to_salt_lake, no_evident_not_convenient_location, no_evident_not_walking_distance_to_mackenzie_beach, no_evident_not_walking_distance_to_salt_lake"
547,"close_to_airport, close_to_airport_7_10_minutes, no_evident_not_close_to_airport_7_10_minutes"
549,"good_location, no_evident_not_good_location"
551,"good_location, close_to_beach, no_evident_not_close_to_beach, no_evident_not_5_minutes"
552,"good_location, close_to_airport, no_evident_not_close_to_airport, early_morning_flight"
554,"close_to_airport, close_to_beach, close_to_entertainment, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_entertainment"
555,"close_to_airport, less_than_10_minutes, no_evident_not_close_to_airport, no_evident_not_less_than_10_minutes"
556,"good_location, convenient_for_those, shuttle_to_field, no_evident_not_convenient_for_those, no_evident_not_shuttle_to_field"
560,"good_location, close_to_airport, no_evident_not_close_to_airport, good_for_overnight_stay, no_evident_not_good_for_overnight_stay"
562,"close_to_airport, convenient_to_stop, no_evident_not_close_to_airport, no_evident_not_convenient_to_stop"
