ID,Prompt,PhraseA,PhraseB,Test 1
28,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_need_improve_collaboration,No
29,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_need_keep_update,No
30,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,not_kind_staff,No
31,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_empathy_staff. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,no_empathy_staff,No
32,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_fail_to_communicate_with_taxi,No
33,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_fail_to_guest_request,No
34,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_cannot_provide_double_bed,No
35,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,offended_staff,No
36,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_justify_booking_issue. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_justify_booking_issue,No
37,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,No
38,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_enforce_cancellation_charge,No
39,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_mistakenly_throw_valuable_item_during_cleaning_service. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_mistakenly_throw_valuable_item_during_cleaning_service,No
40,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_provide_good_solution,No
41,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_has_unaceptable_manner,No
42,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_speak_Cypriot_language,No
43,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,no_staff_at_night,No
44,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_not_understand_English_well,No
45,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,staff_cannot_give_bus_to_airport_information,No
46,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_easy_to_communicate_with.",no_evident_not_easy_to_communicate_with,only_one_staff_wear_mask,No
47,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_speak_English_properly,No
48,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_clean_after_complaint,No
49,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_should_learn_better_English,No
50,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_improve_organization. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_need_improve_organization,No
51,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_need_improve_collaboration,No
52,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_need_keep_update,No
53,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,not_kind_staff,No
54,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_empathy_staff. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,no_empathy_staff,No
55,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_fail_to_communicate_with_taxi,No
56,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_fail_to_guest_request,No
57,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_cannot_provide_double_bed,No
58,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,offended_staff,No
59,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_justify_booking_issue. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_justify_booking_issue,No
60,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,No
61,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_enforce_cancellation_charge,No
62,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_mistakenly_throw_valuable_item_during_cleaning_service. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_mistakenly_throw_valuable_item_during_cleaning_service,No
63,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_provide_good_solution,No
64,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_has_unaceptable_manner,Yes
65,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_speak_Cypriot_language,No
66,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,no_staff_at_night,No
67,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_not_understand_English_well,No
68,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,staff_cannot_give_bus_to_airport_information,No
69,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_nice_staff.",no_evident_not_nice_staff,only_one_staff_wear_mask,No
70,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_not_speak_English_properly,No
71,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_clean_after_complaint,No
72,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_should_learn_better_English,No
73,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_improve_organization. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_need_improve_organization,No
74,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_need_improve_collaboration,No
75,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_need_keep_update,No
76,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,not_kind_staff,No
77,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_empathy_staff. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,no_empathy_staff,No
78,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_fail_to_communicate_with_taxi,No
79,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_fail_to_guest_request,No
80,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_cannot_provide_double_bed,No
81,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is offended_staff. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,offended_staff,No
82,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_justify_booking_issue. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_not_justify_booking_issue,No
83,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_charge_for_cancellation_while_no_cancellation_charge_in_Booking.com,No
84,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_enforce_cancellation_charge. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_enforce_cancellation_charge,No
85,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_mistakenly_throw_valuable_item_during_cleaning_service. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_mistakenly_throw_valuable_item_during_cleaning_service,No
86,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_provide_good_solution. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_not_provide_good_solution,No
87,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_has_unaceptable_manner. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_has_unaceptable_manner,No
88,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_speak_Cypriot_language. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_not_speak_Cypriot_language,No
89,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_staff_at_night. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,no_staff_at_night,No
90,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_understand_English_well. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_not_understand_English_well,No
91,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_cannot_give_bus_to_airport_information. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,staff_cannot_give_bus_to_airport_information,No
92,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is only_one_staff_wear_mask. Phrase A is no_evident_not_great_staff.",no_evident_not_great_staff,only_one_staff_wear_mask,No
93,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_not_speak_English_properly. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_not_speak_English_properly,No
94,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_clean_after_complaint. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_clean_after_complaint,No
95,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_should_learn_better_English. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_should_learn_better_English,No
96,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_improve_organization. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_need_improve_organization,No
97,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_improve_collaboration. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_need_improve_collaboration,No
98,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_need_keep_update. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_need_keep_update,No
99,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is not_kind_staff. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,not_kind_staff,No
100,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is no_empathy_staff. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,no_empathy_staff,No
101,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_fail_to_communicate_with_taxi. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_fail_to_communicate_with_taxi,No
102,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_fail_to_guest_request. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_fail_to_guest_request,No
103,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Don't provide any nonsensical or multilingual garbage text.

[Question] Phrase B is staff_cannot_provide_double_bed. Phrase A is no_evident_not_lovely_staff.",no_evident_not_lovely_staff,staff_cannot_provide_double_bed,No
